image_size,block_size,stride,blocks,shared_channels,private_channels,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,private_weight_values,private_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,15,0.8825,1765,5.683523625000021,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,16,0.889,1778,6.0673231250000015,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,17,0.8935,1787,6.441013125000012,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,18,0.888,1776,6.8147018340000045,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,19,0.893,1786,7.190164875000022,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,20,0.89,1780,7.562248417000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,21,0.8905,1781,7.941966125000022,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,22,0.8735,1747,8.31846520900001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,23,0.899,1798,8.697694000000013,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,24,0.8895,1779,9.078596792000013,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,25,0.8905,1781,9.45710870900001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,26,0.8965,1793,9.836349042000023,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,27,0.901,1802,10.229826625000015,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,28,0.896,1792,10.649016291999999,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,29,0.8965,1793,11.101166042000017,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,30,0.899,1798,11.481095917000005,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,31,0.893,1786,11.964168,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,32,0.894,1788,12.372790292000019,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,33,0.8845,1769,12.787492375,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,34,0.8995,1799,13.170992709000018,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,35,0.9,1800,13.57039475000002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,36,0.9025,1805,14.016143417000023,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,37,0.9015,1803,14.393970834000015,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,38,0.9025,1805,14.788012500000008,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,39,0.903,1806,15.171188209000007,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,40,0.9015,1803,15.555589375000011,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,41,0.899,1798,15.944777000000016,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,42,0.8955,1791,16.370293167,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,43,0.9025,1805,17.400299875,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,44,0.8965,1793,18.111900875000003,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,45,0.9015,1803,18.494745500000022,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,46,0.8945,1789,19.123739209000007,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,47,0.8975,1795,19.815174250000013,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,48,0.902,1804,21.140180834000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,49,0.901,1802,21.57623212500002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,50,0.904,1808,21.96328116700002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,51,0.898,1796,22.35867545900001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,52,0.905,1810,22.74373162500001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,53,0.9025,1805,23.123550042000005,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,54,0.903,1806,23.55557437500002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,55,0.898,1796,23.941117042000002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,56,0.9035,1807,24.639478292000007,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,57,0.9045,1809,25.025319750000023,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,58,0.9035,1807,25.404404959000004,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,59,0.902,1804,25.94900558400002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,60,0.901,1802,26.340201500000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,61,0.903,1806,26.729147584000003,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,62,0.8985,1797,27.11186412500001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,63,0.906,1812,27.494925500000022,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,64,0.903,1806,27.870970125000014,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,65,0.909,1818,28.244145167,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,66,0.9045,1809,28.616201375000003,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,67,0.9085,1817,28.993967292000008,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,68,0.8975,1795,29.369576875000007,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,69,0.911,1822,30.17358733400002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,70,0.9105,1821,31.228987458999995,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,71,0.9085,1817,31.656558208999996,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,72,0.91,1820,32.15144895900002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,73,0.9055,1811,32.540955209,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,74,0.908,1816,32.93700554200001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,75,0.9085,1817,33.36976900000002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,76,0.902,1804,34.11870825,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,77,0.917,1834,34.502892667,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,78,0.911,1822,34.95194591700002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,79,0.908,1816,35.344258542000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,80,0.907,1814,35.72336629200001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,81,0.913,1826,36.13041162500002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,82,0.9135,1827,36.52171362500002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,83,0.913,1826,36.895459375,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,84,0.9125,1825,37.27760000000001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,85,0.9145,1829,37.654601834000005,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,86,0.909,1818,38.03247808400002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,87,0.911,1822,38.41090645900002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,88,0.9115,1823,38.785580167000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,89,0.9125,1825,39.167848375000005,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,90,0.91,1820,39.556987459,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,91,0.901,1802,39.952767875000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,92,0.912,1824,40.40511916700001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,93,0.913,1826,40.806877375,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,94,0.91,1820,41.192394417,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,95,0.9125,1825,41.578765042000015,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,96,0.9095,1819,41.99874433400001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,97,0.9105,1821,42.38734333400001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,98,0.9155,1831,42.77135875000002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,99,0.907,1814,43.158346834000014,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,100,0.917,1834,43.565069584000014,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,101,0.912,1824,43.97403200000002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,102,0.912,1824,44.38136608400001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,103,0.8945,1789,44.80615033400002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,104,0.9145,1829,45.19439575000001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,105,0.913,1826,45.637299625,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,106,0.915,1830,46.023469792000014,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,107,0.9145,1829,46.47398945900002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,108,0.919,1838,46.87280579200001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,109,0.915,1830,47.25759350000001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,110,0.913,1826,47.63867812500001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,111,0.918,1836,48.029319125,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,112,0.9145,1829,48.41426154200002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,113,0.917,1834,48.79554404200002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,114,0.9175,1835,49.179345584000004,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,115,0.913,1826,49.56374450000001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,116,0.9125,1825,49.945722167000014,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,117,0.9145,1829,50.32867645900001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,118,0.9155,1831,50.75885275000002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,119,0.9175,1835,51.13850037500001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.02,0.1,0.0,0,120,0.9175,1835,51.52547950000002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,1,0.7935,1587,0.40079491700001313,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,2,0.8195,1639,0.7896169999999927,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,3,0.8465,1693,1.201759624999994,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,4,0.859,1718,1.5859152080000172,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,5,0.8625,1725,2.0749581670000055,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,6,0.8665,1733,2.4633400419999987,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,7,0.8705,1741,2.852749167000013,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,8,0.8625,1725,3.2346635000000106,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,9,0.8675,1735,3.616573708000004,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,10,0.8735,1747,3.9984065829999906,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,11,0.862,1724,4.3771409580000125,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,12,0.8755,1751,4.761892667000012,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,13,0.8735,1747,5.142098333000007,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,14,0.882,1764,5.519730291999991,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,15,0.8855,1771,5.8990565,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,16,0.884,1768,6.286760874999999,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,17,0.8785,1757,6.667020333000011,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,18,0.886,1772,7.057011917000011,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,19,0.893,1786,7.438407417000008,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,20,0.89,1780,7.8164654999999925,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,21,0.8895,1779,8.196661250000005,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,22,0.895,1790,8.579601416999992,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,23,0.895,1790,8.967149250000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,24,0.9,1800,9.353115042000013,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,25,0.8905,1781,9.738962333000018,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,26,0.896,1792,10.126976124999999,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,27,0.897,1794,10.511221292000016,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,28,0.898,1796,10.888524958000005,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,29,0.893,1786,11.271429291999993,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,30,0.9085,1817,11.657971125000017,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,31,0.898,1796,12.039178917000015,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,32,0.907,1814,12.428617416999998,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,33,0.903,1806,12.809276667000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,34,0.9075,1815,13.193177958000007,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,35,0.8985,1797,13.577585458000016,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,36,0.909,1818,13.989269542000017,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,37,0.905,1810,14.480204708000002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,38,0.9125,1825,15.338352125,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,39,0.898,1796,15.75493370800001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,40,0.912,1824,16.156250166999996,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,41,0.911,1822,16.551235958000007,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,42,0.909,1818,16.927604042000013,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,43,0.911,1822,17.311260667,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,44,0.912,1824,18.35336187500002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,45,0.9135,1827,18.773010792000008,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,46,0.911,1822,19.226611542,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,47,0.908,1816,19.61376179199999,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,48,0.9025,1805,19.99106979199999,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,49,0.9175,1835,20.37440591700002,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,50,0.9115,1823,20.782628208000006,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
7,3,2,9,2,1,3,27,5000,2000,0.03,0.15,0.0,0,51,0.9115,1823,21.16825054200001,partial_shared_kernel,18,2,81,9,270,10,390,390,74,854,243,513
