cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
60,train,12,1,True,True,0.0680658,0.0627542,0.00531154,0.0953076,0.100781,0.0953075,0.100781,0.0628126,0.068124,True,0.255205325,0.0680658,0.0627542,0.00531154,True,0.0681192,0.0628078,0.0053114,True,0.0681632,0.062852,0.0053113,True,0.0681729,0.0628618,0.0053111,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.337586,0.337407,2.34499e-07,1.2005,0.62463,1.72664e-09,0.588842
61,train,13,1,True,True,0.0803358,0.0651835,0.0151522,0.0978145,0.113435,0.0978145,0.113435,0.0652425,0.0803958,True,0.33974525,0.0803358,0.0651835,0.0151522,True,0.0803909,0.0652376,0.0151532,True,0.0804361,0.0652822,0.0151539,True,0.0804459,0.0652922,0.0151537,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.337332,0.336797,1.82074e-06,1.20062,0.0140462,3.05216e-11,0.0172562
62,train,14,1,True,True,0.0819467,0.0685045,0.0134422,0.101235,0.115091,0.101234,0.115091,0.0685629,0.082006,True,0.317540325,0.0819467,0.0685045,0.0134422,True,0.0820012,0.0685581,0.0134431,True,0.0820459,0.0686022,0.0134437,True,0.0820556,0.0686121,0.0134435,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.337272,0.336865,3.11432e-06,1.20068,0.42773,5.39222e-13,0.40647
63,train,15,1,True,True,0.0887783,0.0580146,0.0307637,0.090409,0.122135,0.0904089,0.122135,0.0580705,0.0888387,True,0.25858512499999997,0.0887783,0.0580146,0.0307637,True,0.0888337,0.0580659,0.0307678,True,0.0888792,0.0581084,0.0307708,True,0.0888889,0.0581178,0.0307711,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.338585,0.336851,-1.1225e-08,1.20015,0.00953063,9.53178e-15,0.0172562
64,train,0,0,True,True,0.0542914,0.068342,-0.0140507,0.086576,0.10107,0.0865759,0.10107,0.0543506,0.0684034,False,0.411487625,0.0542914,0.068342,-0.0140507,False,0.0543436,0.0683961,-0.0140525,False,0.0543868,0.0684407,-0.0140539,False,0.0543966,0.0684506,-0.014054,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.338163,0.336994,-1.33822e-09,1.20016,0.753728,0.763657,0.00904001
65,train,1,0,True,True,0.0680663,0.0532263,0.0148399,0.10079,0.0854592,0.100789,0.0854592,0.0681284,0.0532819,True,0.40603550000000005,0.0680663,0.0532263,0.0148399,True,0.0681211,0.0532753,0.0148457,True,0.0681661,0.053316,0.0148501,True,0.0681762,0.0533253,0.014851,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.33687,0.338523,1.20014,6.1168e-10,0.0177441,0.0179502,0.00405193
66,train,2,0,True,True,0.066326,0.0561148,0.0102112,0.0989928,0.0884368,0.0989928,0.0884367,0.0663875,0.0561703,True,0.402278125,0.066326,0.0561148,0.0102112,True,0.0663802,0.0561637,0.0102165,True,0.0664249,0.0562043,0.0102205,True,0.066435,0.0562136,0.0102214,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.336819,0.338025,1.20017,-7.03855e-09,0.000379016,0.0172562,7.16279e-05
67,train,3,0,True,True,0.0658878,0.0698397,-0.0039519,0.0985393,0.102613,0.0985392,0.102613,0.0659489,0.069901,False,0.501807125,0.0658878,0.0698397,-0.0039519,False,0.0659417,0.0698938,-0.0039521,False,0.0659861,0.0699383,-0.00395227,False,0.0659961,0.0699483,-0.00395219,False,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.336866,0.336933,0.00011357,1.20341,0.209495,0.155359,1.26616e-06
68,train,4,0,True,True,0.065994,0.05781,0.00818399,0.0986457,0.0901798,0.0986453,0.0901793,0.0660545,0.0578646,True,0.6075119999999998,0.065994,0.05781,0.00818399,True,0.0660473,0.0578581,0.00818921,True,0.0660912,0.0578981,0.00819315,True,0.0661012,0.0579073,0.00819394,True,0.608103,0.770114,0.770114,0.645065,0.08,0.770114,0.446472,0.770114,0.336896,0.337748,1.20019,-2.06344e-08,0.643165,0.634802,2.23541e-08
69,train,5,0,True,True,0.0743634,0.0470067,0.0273568,0.107279,0.0723999,0.107279,0.0723996,0.0744256,0.0470061,True,0.5455773749999999,0.0743634,0.0470067,0.0273568,True,0.0744183,0.0470062,0.0274121,True,0.0744633,0.0470057,0.0274576,True,0.0744733,0.0470052,0.027468,True,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.336481,0.341344,1.20006,1.16455e-09,0.42791,0.416528,3.94921e-10
70,train,6,0,True,True,0.0910439,0.0469411,0.0441028,0.124469,0.0607743,0.124469,0.0607739,0.0911067,0.0469406,True,0.59872975,0.0910439,0.0469411,0.0441028,True,0.0910994,0.0469406,0.0441587,True,0.0911448,0.0469402,0.0442047,True,0.0911547,0.0469397,0.044215,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.335839,0.350989,1.20002,1.16464e-09,0.00966569,0.0172562,6.98099e-12
71,train,7,0,True,True,0.0849211,0.0454792,0.0394419,0.118162,0.0674859,0.118162,0.0674858,0.0849841,0.0454787,True,0.472500375,0.0849211,0.0454792,0.0394419,True,0.0849767,0.0454788,0.0394979,True,0.0850223,0.0454783,0.039544,True,0.0850322,0.0454778,0.0395543,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.336183,0.346055,1.20003,1.16462e-09,0.427666,0.403116,1.23357e-13
72,train,8,1,True,True,0.0551669,0.0782963,-0.0231294,0.111335,0.0874736,0.111335,0.0874736,0.078359,0.0552252,False,0.24862142500000003,0.0551669,0.0782963,-0.0231294,False,0.0552183,0.0783516,-0.0231333,False,0.0552608,0.0783971,-0.0231363,False,0.0552701,0.078407,-0.0231369,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.336502,0.34026,1.20009,5.11035e-10,0.729537,0.0107791,0.743423
73,train,9,1,True,True,0.0496244,0.066023,-0.0163987,0.0986812,0.0784443,0.0986812,0.0784443,0.0660847,0.0496238,False,0.21884825,0.0496244,0.066023,-0.0163987,False,0.0496239,0.0660774,-0.0164535,False,0.0496234,0.0661221,-0.0164987,False,0.0496229,0.066132,-0.0165091,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.337563,0.342157,1.20005,1.16457e-09,0.846837,0.00483365,0.860485
74,train,10,1,True,True,0.0592085,0.0689967,-0.00978814,0.101749,0.0916438,0.101749,0.0916438,0.069059,0.0592675,False,0.433851125,0.0592085,0.0689967,-0.00978814,False,0.0592605,0.0690516,-0.00979109,False,0.0593035,0.0690968,-0.0097933,False,0.0593132,0.0691071,-0.00979386,False,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.336514,0.33769,1.2002,-3.06349e-08,0.60766,8.45022e-05,0.575066
75,train,11,1,True,True,0.0617706,0.0515265,0.0102441,0.0837266,0.0942905,0.0837265,0.0942904,0.051586,0.0618307,True,0.41240000000000004,0.0617706,0.0515265,0.0102441,True,0.0618236,0.051579,0.0102446,True,0.0618673,0.0516223,0.0102451,True,0.0618771,0.0516323,0.0102448,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.338079,0.337602,1.09495e-09,1.20015,0.0136824,1.47656e-06,0.0179503
76,train,12,1,True,True,0.0561325,0.0537369,0.00239568,0.0860121,0.0884704,0.0860121,0.0884704,0.0537977,0.0561911,True,0.255205325,0.0561325,0.0537369,0.00239568,True,0.0561841,0.0537905,0.00239364,True,0.0562268,0.0538347,0.0023921,True,0.0562363,0.0538448,0.00239154,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.338227,0.33853,-3.64101e-10,1.20015,0.000292251,2.61011e-08,0.0172562
77,train,13,1,True,True,0.0595409,0.0572056,0.00233521,0.0895908,0.0919923,0.0895908,0.0919923,0.057267,0.059601,True,0.33974525,0.0595409,0.0572056,0.00233521,True,0.0595939,0.0572597,0.00233418,True,0.0596377,0.0573043,0.00233341,True,0.0596474,0.0573144,0.00233304,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.337819,0.338117,-1.46193e-08,1.20018,6.24191e-06,4.61386e-10,0.0172562
78,train,14,1,True,True,0.059881,0.0594232,0.000457733,0.0918745,0.0923399,0.0918743,0.0923398,0.0594841,0.0599405,True,0.317540325,0.059881,0.0594232,0.000457733,True,0.0599335,0.0594769,0.000456599,True,0.0599768,0.0595211,0.00045576,True,0.0599864,0.059531,0.000455402,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.337776,0.338374,-3.79205e-08,1.20019,1.33152e-07,-3.12185e-10,0.0172562
79,train,15,1,True,True,0.0616332,0.0584783,0.00315491,0.0909001,0.0941467,0.0909001,0.0941466,0.0585391,0.0616929,True,0.25858512499999997,0.0616332,0.0584783,0.00315491,True,0.0616858,0.0585319,0.00315391,True,0.0617293,0.0585761,0.00315316,True,0.0617388,0.058586,0.00315277,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.338047,0.338529,-2.33069e-08,1.20018,0.643257,-1.46291e-10,0.640344
80,train,0,0,True,True,0.0503338,0.0500146,0.000319165,0.0824951,0.0821108,0.0824951,0.0821108,0.0503929,0.0500632,True,0.411487625,0.0503338,0.0500146,0.000319165,True,0.0503859,0.0500574,0.000328477,True,0.050429,0.0500934,0.000335561,True,0.0504389,0.0501017,0.000337252,True,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.338357,0.338656,1.16755e-09,1.20014,0.84274,0.841951,0.0118471
81,train,1,0,True,True,0.068491,0.0434186,0.0250724,0.101229,0.0748975,0.101229,0.0748974,0.0685535,0.0434202,True,0.40603550000000005,0.068491,0.0434186,0.0250724,True,0.0685462,0.04342,0.0251261,True,0.0685915,0.0434214,0.0251701,True,0.0686017,0.0434214,0.0251803,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.336631,0.33986,1.20009,1.16449e-09,0.579933,0.553585,0.00530572
82,train,2,0,True,True,0.0757754,0.0428004,0.032975,0.108737,0.0653751,0.108737,0.065375,0.0758382,0.0427999,True,0.402278125,0.0757754,0.0428004,0.032975,True,0.0758308,0.0428,0.0330308,True,0.0758763,0.0427996,0.0330767,True,0.0758865,0.0427991,0.0330873,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.336142,0.34347,1.20005,1.16459e-09,0.42788,0.414654,9.37573e-05
83,train,3,0,True,True,0.0779375,0.0437091,0.0342284,0.110965,0.0754782,0.110965,0.0754781,0.0780002,0.0437366,True,0.501807125,0.0779375,0.0437091,0.0342284,True,0.0779928,0.0437333,0.0342596,True,0.0780383,0.0437544,0.0342839,True,0.0780485,0.0437592,0.0342893,True,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.336049,0.340753,1.20007,1.16453e-09,0.00964056,0.0172562,1.65734e-06
84,train,4,0,True,True,0.0815925,0.04123,0.0403626,0.114731,0.0629165,0.114731,0.0629161,0.0816552,0.0412295,True,0.6075125,0.0815925,0.04123,0.0403626,True,0.0816479,0.0412296,0.0404183,True,0.0816933,0.0412292,0.0404641,True,0.0817033,0.0412287,0.0404746,True,0.608103,0.770115,0.770115,0.645065,0.08,0.770115,0.446472,0.770115,0.335954,0.346017,1.20003,1.16461e-09,0.427742,0.407113,2.92858e-08
85,train,5,0,True,True,0.0879793,0.0372649,0.0507144,0.121314,0.0577517,0.121314,0.0577515,0.0880426,0.0372645,True,0.545576875,0.0879793,0.0372649,0.0507144,True,0.0880351,0.0372646,0.0507706,True,0.0880809,0.0372642,0.0508167,True,0.0880911,0.0372638,0.0508273,True,0.770114,0.770111,0.608497,0.770114,0.409299,0.234623,0.168272,0.633585,0.335634,0.35628,1.20002,1.16465e-09,0.00953928,0.0172562,5.17683e-10
86,train,6,0,True,True,0.0948421,0.0413526,0.0534895,0.128383,0.0523673,0.128383,0.052367,0.0949053,0.0413522,True,0.5987296249999999,0.0948421,0.0413526,0.0534895,True,0.0948979,0.0413522,0.0535457,True,0.0949437,0.0413518,0.0535918,True,0.0949537,0.0413514,0.0536023,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770112,0.335414,0.580003,1.20001,1.16467e-09,0.000203752,0.0172562,9.15105e-12
87,train,7,0,True,True,0.0864615,0.0413546,0.0451068,0.119749,0.0595798,0.119749,0.0595797,0.0865246,0.0413542,True,0.472500375,0.0864615,0.0413546,0.0451068,True,0.0865172,0.0413542,0.045163,True,0.0865629,0.0413538,0.0452091,True,0.086573,0.0413534,0.0452196,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335753,0.354793,1.20002,1.16466e-09,4.35171e-06,0.0172562,1.61762e-13
88,train,8,1,True,True,0.0506522,0.0642588,-0.0136066,0.0968652,0.0828137,0.0968652,0.0828137,0.0643209,0.0507094,False,0.24862142500000003,0.0506522,0.0642588,-0.0136066,False,0.0507027,0.0643136,-0.0136109,False,0.0507445,0.0643587,-0.0136142,False,0.0507538,0.0643689,-0.0136151,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.337075,0.340327,1.20008,1.17138e-09,0.781463,0.0177312,0.786933
89,train,9,1,True,True,0.041865,0.0606341,-0.0187691,0.0931287,0.0730277,0.0931287,0.0730277,0.0606962,0.0418645,False,0.21884825,0.041865,0.0606341,-0.0187691,False,0.0418645,0.0606889,-0.0188243,False,0.0418641,0.0607339,-0.0188698,False,0.0418637,0.060744,-0.0188803,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.337611,0.342177,-9.37849e-08,1.20022,0.0183493,0.000309925,0.0179503
90,train,10,1,True,True,0.0447043,0.068665,-0.0239607,0.101409,0.0766507,0.101409,0.0766507,0.0687276,0.0447558,False,0.433851125,0.0447043,0.068665,-0.0239607,False,0.0447497,0.0687203,-0.0239705,False,0.0447877,0.0687657,-0.023978,False,0.0447964,0.068776,-0.0239796,False,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.336491,0.339875,1.20009,1.16449e-09,0.85752,2.79438e-06,0.892649
91,train,11,1,True,True,0.0596646,0.0493556,0.010309,0.0814932,0.0921235,0.081493,0.0921234,0.0494161,0.0597255,True,0.41240000000000004,0.0596646,0.0493556,0.010309,True,0.0597184,0.0494089,0.0103094,True,0.0597626,0.0494529,0.0103097,True,0.0597726,0.0494636,0.010309,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.337947,0.337473,1.20022,-4.67611e-08,0.64332,6.38504e-07,0.641565
92,train,12,1,True,True,0.0580205,0.0461734,0.0118472,0.078212,0.0904266,0.078212,0.0904265,0.0462338,0.058081,True,0.255205325,0.0580205,0.0461734,0.0118472,True,0.0580739,0.0462267,0.0118472,True,0.0581178,0.0462707,0.0118471,True,0.0581278,0.046281,0.0118468,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.338906,0.337694,1.16443e-09,1.20011,0.014945,2.86036e-07,0.0179503
93,train,13,1,True,True,0.0631177,0.0424745,0.0206432,0.07439,0.0956857,0.07439,0.0956856,0.0425334,0.0631791,True,0.33974525,0.0631177,0.0424745,0.0206432,True,0.0631719,0.0425265,0.0206454,True,0.0632165,0.0425694,0.0206471,True,0.0632265,0.0425795,0.020647,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.339727,0.337422,1.16449e-09,1.20009,0.000319223,5.05623e-09,0.0172562
94,train,14,1,True,True,0.0624989,0.0458912,0.0166077,0.0779153,0.0950451,0.077915,0.0950449,0.0459505,0.0625598,True,0.317540325,0.0624989,0.0458912,0.0166077,True,0.0625526,0.0459435,0.0166091,True,0.0625968,0.0459867,0.0166101,True,0.0626067,0.0459967,0.01661,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.339244,0.337619,1.16445e-09,1.2001,6.81782e-06,8.93785e-11,0.0172562
95,train,15,1,True,True,0.0627766,0.0456632,0.0171134,0.0776839,0.0953347,0.0776838,0.0953347,0.0457232,0.0628381,True,0.25858512499999997,0.0627766,0.0456632,0.0171134,True,0.0628309,0.0457162,0.0171147,True,0.0628756,0.0457599,0.0171157,True,0.0628855,0.04577,0.0171155,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.339504,0.337855,1.16447e-09,1.2001,1.45602e-07,1.57994e-12,0.0172562
96,final_eval,0,0,False,False,0.0450671,0.0507465,-0.00567936,0.0770693,0.0829188,0.0770693,0.0829187,0.0451272,0.0508053,False,0.411487625,0.0450671,0.0507465,-0.00567936,False,0.0451201,0.0507983,-0.00567819,False,0.0451639,0.0508412,-0.00567731,False,0.0451741,0.0508511,-0.00567695,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.338938,0.338165,1.2,1.16471e-09,,,
97,final_eval,1,0,False,False,0.047294,0.0512917,-0.00399776,0.0793693,0.0834832,0.0793693,0.0834832,0.0473548,0.051351,False,0.40603550000000005,0.047294,0.0512917,-0.00399776,False,0.0473477,0.051344,-0.00399631,False,0.0473919,0.0513871,-0.00399523,False,0.0474022,0.0513971,-0.00399483,False,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.338623,0.338164,1.2,1.16471e-09,,,
98,final_eval,2,0,False,False,0.0467882,0.0551539,-0.00836576,0.0788448,0.0874669,0.0788447,0.0874668,0.0468484,0.0552135,False,0.402278125,0.0467882,0.0551539,-0.00836576,False,0.0468413,0.0552065,-0.00836516,False,0.0468851,0.0552498,-0.00836471,False,0.0468956,0.0552598,-0.00836427,False,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.338549,0.337616,1.16471e-09,1.2,,,
99,final_eval,3,0,False,False,0.0420813,0.0667994,-0.0247181,0.0739802,0.0994824,0.0739801,0.0994823,0.0421394,0.0668612,False,0.501807125,0.0420813,0.0667994,-0.0247181,False,0.0421325,0.0668539,-0.0247214,False,0.0421749,0.0668988,-0.0247239,False,0.0421851,0.0669089,-0.0247238,False,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.339378,0.336751,1.16468e-09,1.2,,,
100,final_eval,4,0,False,False,0.0473635,0.0554704,-0.00810687,0.0794343,0.0877891,0.079434,0.0877887,0.047423,0.0555291,False,0.6075123749999999,0.0473635,0.0554704,-0.00810687,False,0.047416,0.0555222,-0.00810622,False,0.0474592,0.0555649,-0.00810571,False,0.0474696,0.0555749,-0.00810534,False,0.608103,0.770114,0.770115,0.645065,0.08,0.770115,0.446472,0.770115,0.338395,0.337526,1.16471e-09,1.2,,,
101,final_eval,5,0,False,False,0.040124,0.0558314,-0.0157074,0.071961,0.0881691,0.0719607,0.0881689,0.040182,0.0558917,False,0.5455773749999999,0.040124,0.0558314,-0.0157074,False,0.0401751,0.0558846,-0.0157095,False,0.0402174,0.0559285,-0.0157111,False,0.0402275,0.0559386,-0.0157111,False,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.339842,0.337561,1.2,1.16471e-09,,,
102,final_eval,6,0,False,False,0.0433429,0.0533904,-0.0100475,0.0752844,0.0856426,0.0752841,0.0856422,0.0434016,0.0534487,False,0.59872975,0.0433429,0.0533904,-0.0100475,False,0.0433947,0.0534418,-0.0100471,False,0.0434374,0.0534843,-0.0100469,False,0.0434476,0.0534942,-0.0100466,False,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.339252,0.337742,1.16471e-09,1.2,,,
103,final_eval,7,0,False,False,0.0394792,0.0580443,-0.0185652,0.0712943,0.0904527,0.0712942,0.0904526,0.0395368,0.0581051,False,0.472500375,0.0394792,0.0580443,-0.0185652,False,0.03953,0.058098,-0.018568,False,0.0395721,0.0581421,-0.0185701,False,0.0395821,0.0581522,-0.0185701,False,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.340278,0.337561,1.16471e-09,1.2,,,
104,final_eval,8,1,False,False,0.0644742,0.0400253,0.024449,0.0718588,0.097086,0.0718588,0.097086,0.0400832,0.0645361,True,0.24862142500000003,0.0644742,0.0400253,0.024449,True,0.0645288,0.0400763,0.0244525,True,0.0645737,0.0401186,0.0244551,True,0.0645837,0.0401284,0.0244553,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.340579,0.337285,1.16471e-09,1.2,,,
105,final_eval,9,1,False,False,0.0579993,0.0389558,0.0190435,0.0707426,0.0904035,0.0707425,0.0904035,0.0390111,0.0580595,True,0.21884825,0.0579993,0.0389558,0.0190435,True,0.0580524,0.0390046,0.0190478,True,0.0580962,0.0390451,0.0190511,True,0.058106,0.0390545,0.0190515,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.34109,0.338011,1.2,1.16471e-09,,,
106,final_eval,10,1,False,False,0.0665868,0.0411574,0.0254294,0.0730263,0.099264,0.0730263,0.0992639,0.0412153,0.0666487,True,0.433851125,0.0665868,0.0411574,0.0254294,True,0.0666415,0.0412084,0.025433,True,0.0666864,0.0412507,0.0254357,True,0.0666965,0.0412609,0.0254356,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.339532,0.336813,1.2,1.16471e-09,,,
107,final_eval,11,1,False,False,0.0643096,0.0375616,0.026748,0.0693053,0.0969162,0.0693051,0.0969161,0.037617,0.0643714,True,0.41240000000000004,0.0643096,0.0375616,0.026748,True,0.0643641,0.0376105,0.0267537,True,0.064409,0.037651,0.026758,True,0.064419,0.0376611,0.0267579,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.340232,0.337094,1.2,1.16471e-09,,,
108,final_eval,12,1,False,False,0.0552692,0.0468747,0.00839452,0.0789368,0.0875911,0.0789368,0.0875911,0.0469355,0.0553298,True,0.255205325,0.0552692,0.0468747,0.00839452,True,0.0553227,0.0469283,0.00839437,True,0.0553668,0.0469725,0.00839426,True,0.0553768,0.0469828,0.00839398,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.338812,0.337964,1.2,1.16471e-09,,,
109,final_eval,13,1,False,False,0.0597506,0.0431353,0.0166153,0.0750723,0.092213,0.0750723,0.0922129,0.0431944,0.0598117,True,0.33974525,0.0597506,0.0431353,0.0166153,True,0.0598045,0.0431874,0.016617,True,0.0598488,0.0432305,0.0166183,True,0.0598588,0.0432406,0.0166182,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.339622,0.337668,1.2,1.16471e-09,,,
110,final_eval,14,1,False,False,0.0602389,0.0463742,0.0138647,0.0784138,0.0927141,0.0784136,0.0927139,0.0464337,0.0602995,True,0.317540325,0.0602389,0.0463742,0.0138647,True,0.0602924,0.0464266,0.0138657,True,0.0603364,0.0464699,0.0138665,True,0.0603462,0.0464799,0.0138663,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.339179,0.337798,1.2,1.16471e-09,,,
111,final_eval,15,1,False,False,0.0615907,0.0458743,0.0157163,0.0778999,0.0941102,0.0778999,0.0941102,0.0459341,0.0616518,True,0.25858512499999997,0.0615907,0.0458743,0.0157163,True,0.0616446,0.045927,0.0157176,True,0.061689,0.0459705,0.0157185,True,0.0616989,0.0459806,0.0157183,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.339475,0.337949,1.16471e-09,1.2,,,
