cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,max_abs_hidden_delta_signal,max_hidden_delta_node,max_abs_hidden_delta_update_signal,max_hidden_delta_update_node,max_abs_hidden_delta_gate_signal,max_hidden_delta_gate_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
72,final_eval,8,0,False,False,0.169312,0.12239,0.0469219,0.204931,0.156615,0.0708464,0.0214924,0.169314,0.122393,True,0.58055175,0.169312,0.12239,0.0469219,True,0.532435,0.498079,0.65046,0.641233,0.0095108,0.334822,1.13954,1.13984,,,,,,,,,,,,,,,
73,final_eval,9,0,False,False,0.169294,0.124892,0.0444021,0.204913,0.159203,0.0519931,0.0263437,0.169296,0.124895,True,0.6326467499999999,0.169294,0.124892,0.0444021,True,0.483452,0.711219,0.770072,0.565844,0.103651,0.332424,1.13959,1.13968,,,,,,,,,,,,,,,
74,final_eval,10,0,False,False,0.169275,0.128289,0.0409866,0.204893,0.162706,0.0708382,0.0214469,0.169277,0.128292,True,0.43758925,0.169275,0.128289,0.0409866,True,0.4312,0.376196,0.445481,0.49748,0.00951326,0.334647,1.13959,1.13966,,,,,,,,,,,,,,,
75,final_eval,11,0,False,False,0.16935,0.117618,0.0517313,0.20497,0.151587,0.0708592,0.0215294,0.169351,0.117617,True,0.5810897500000001,0.16935,0.117618,0.0517313,True,0.668544,0.46683,0.481908,0.707077,0.00950694,0.334978,1.13959,1.13981,,,,,,,,,,,,,,,
76,final_eval,12,0,False,False,0.169364,0.116861,0.0525027,0.204985,0.150214,0.0708644,0.0215371,0.169366,0.116855,True,0.71808225,0.169364,0.116861,0.0525027,True,0.720509,0.728816,0.652934,0.77007,0.00950537,0.335018,1.13959,1.13973,,,,,,,,,,,,,,,
77,final_eval,13,0,False,False,0.169292,0.123806,0.0454864,0.204911,0.158081,0.0436126,0.0416662,0.169294,0.123809,True,0.50175075,0.169292,0.123806,0.0454864,True,0.50324,0.525332,0.489959,0.488472,0.240437,0.266478,1.13959,1.13964,,,,,,,,,,,,,,,
78,final_eval,14,0,False,False,0.169376,0.117162,0.0522141,0.204997,0.14908,0.0708693,0.0215469,0.169378,0.117155,True,0.74268,0.169376,0.117162,0.0522141,True,0.770073,0.660504,0.77007,0.770073,0.00950392,0.335056,1.13959,1.13978,,,,,,,,,,,,,,,
79,final_eval,15,0,False,False,0.169346,0.117234,0.0521121,0.204966,0.151131,0.0708621,0.0215335,0.169348,0.117231,True,0.6019209999999999,0.169346,0.117234,0.0521121,True,0.684604,0.467712,0.570865,0.684503,0.00950609,0.334993,1.13959,1.13972,,,,,,,,,,,,,,,
80,final_eval,16,1,False,False,0.2151,0.152763,0.062337,0.187906,0.252008,0.0374606,0.0213496,0.152766,0.215099,True,0.2865836,0.2151,0.152763,0.062337,True,0.0999604,0.412792,0.449507,0.184075,0.302401,0.331047,1.13978,1.13857,,,,,,,,,,,,,,,
81,final_eval,17,1,False,False,0.21775,0.152761,0.064989,0.187904,0.254732,0.0374611,0.0217157,0.152764,0.217749,True,0.42697925000000003,0.21775,0.152761,0.064989,True,0.091242,0.667252,0.734517,0.214906,0.302398,0.330641,1.13963,1.13945,,,,,,,,,,,,,,,
82,final_eval,18,1,False,False,0.220816,0.15276,0.068056,0.187902,0.257882,0.0374296,0.0226306,0.152762,0.220814,True,0.30445275,0.220816,0.15276,0.068056,True,0.08,0.474305,0.468278,0.195228,0.302621,0.330093,1.13963,1.13944,,,,,,,,,,,,,,,
83,final_eval,19,1,False,False,0.185789,0.152758,0.0330309,0.1879,0.221875,0.0400867,0.0207474,0.15276,0.185789,True,0.21676325,0.185789,0.152758,0.0330309,True,0.175672,0.226021,0.238658,0.226702,0.280452,0.333739,1.13963,1.13986,,,,,,,,,,,,,,,
84,final_eval,20,1,False,False,0.143745,0.158798,-0.0150532,0.194115,0.178623,0.061951,0.021721,0.158801,0.143748,False,0.26045225,0.143745,0.158798,-0.0150532,False,0.299048,0.163159,0.184964,0.394638,0.0135981,0.335038,1.13956,1.13993,,,,,,,,,,,,,,,
85,final_eval,21,1,False,False,0.217693,0.152754,0.0649388,0.187897,0.254673,0.0304294,0.0215242,0.152757,0.217692,True,0.31174452500000005,0.217693,0.152754,0.0649388,True,0.0914141,0.50706,0.535796,0.112708,0.328797,0.329848,1.13969,1.13879,,,,,,,,,,,,,,,
86,final_eval,22,1,False,False,0.186871,0.152753,0.0341182,0.187895,0.222988,0.0397504,0.0206882,0.152755,0.186871,True,0.22886499999999999,0.186871,0.152753,0.0341182,True,0.173148,0.240816,0.156831,0.344665,0.283615,0.333598,1.13963,1.13982,,,,,,,,,,,,,,,
87,final_eval,23,1,False,False,0.151227,0.155085,-0.00385776,0.190295,0.186323,0.0480606,0.0259817,0.155087,0.151229,False,0.23050825000000003,0.151227,0.155085,-0.00385776,False,0.264519,0.145354,0.235699,0.276461,0.175694,0.332518,1.13961,1.13993,,,,,,,,,,,,,,,
88,final_eval,24,1,False,False,0.214445,0.152749,0.0616956,0.187891,0.251334,0.0374648,0.0212451,0.152751,0.214443,True,0.37532475000000004,0.214445,0.152749,0.0616956,True,0.101968,0.636781,0.649199,0.113351,0.302371,0.33115,1.13966,1.1389,,,,,,,,,,,,,,,
89,final_eval,25,1,False,False,0.215047,0.152747,0.0623002,0.187889,0.251954,0.0374648,0.0203176,0.15275,0.215046,True,0.22686699999999999,0.215047,0.152747,0.0623002,True,0.100075,0.331969,0.395424,0.08,0.302371,0.33137,1.13963,1.13948,,,,,,,,,,,,,,,
90,final_eval,26,1,False,False,0.220802,0.152745,0.0680562,0.187887,0.257868,0.0423173,0.0406043,0.152748,0.2208,True,0.31912324999999997,0.220802,0.152745,0.0680562,True,0.08,0.524397,0.534777,0.137319,0.256965,0.274565,1.13963,1.13942,,,,,,,,,,,,,,,
91,final_eval,27,1,False,False,0.17449,0.152744,0.021746,0.187886,0.210255,0.0443245,0.0180643,0.152746,0.174491,True,0.1551275,0.17449,0.152744,0.021746,True,0.201368,0.08,0.08,0.259142,0.231747,0.335356,1.13963,1.13993,,,,,,,,,,,,,,,
92,final_eval,28,1,False,False,0.194691,0.152742,0.0419493,0.187884,0.231029,0.0378871,0.0204815,0.152744,0.194691,True,0.2961595,0.194691,0.152742,0.0419493,True,0.154622,0.361194,0.214988,0.453834,0.299264,0.333254,1.13963,1.13934,,,,,,,,,,,,,,,
93,final_eval,29,1,False,False,0.214472,0.15274,0.0617322,0.187882,0.251363,0.0374667,0.0212506,0.152742,0.214471,True,0.3406239999999999,0.214472,0.15274,0.0617322,True,0.101853,0.563537,0.583379,0.113727,0.302358,0.331146,1.13963,1.1393,,,,,,,,,,,,,,,
94,final_eval,30,1,False,False,0.220794,0.152738,0.0680564,0.18788,0.25786,0.0374355,0.0221951,0.152741,0.220793,True,0.16665275000000002,0.220794,0.152738,0.0680564,True,0.08,0.214809,0.209604,0.162198,0.302579,0.330463,1.13963,1.13941,,,,,,,,,,,,,,,
95,final_eval,31,1,False,False,0.212812,0.152736,0.0600756,0.187878,0.249656,0.0374677,0.0209953,0.152739,0.212811,True,0.29591825,0.212812,0.152736,0.0600756,True,0.106901,0.507163,0.389555,0.180054,0.302351,0.331428,1.13963,1.13956,,,,,,,,,,,,,,,
