cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
69,train,34,1,True,True,0.156226,0.189312,-0.0330863,0.22561,0.191574,0.225256,0.149095,0.189437,0.156336,False,0.247402075,0.156226,0.189312,-0.0330863,False,0.156328,0.189416,-0.0330885,False,0.156338,0.189435,-0.0330969,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.0017781,0.00293516,6.99146e-05,1.20101,1.14754,0.0329602,0.207552
70,train,3,0,True,True,0.218178,0.156984,0.0611941,0.255279,0.192353,0.254212,0.15135,0.21829,0.157094,True,0.34778837500000004,0.218178,0.156984,0.0611941,True,0.218281,0.157086,0.0611953,True,0.218293,0.157097,0.0611968,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.00154706,0.00287942,6.39682e-05,1.20101,1.14754,0.184891,0.0337966
71,train,35,1,True,True,0.153723,0.216671,-0.0629483,0.25373,0.188998,0.252254,0.131796,0.216783,0.153833,False,0.28502317499999996,0.153723,0.216671,-0.0629483,False,0.153825,0.216774,-0.0629494,False,0.153835,0.216786,-0.0629513,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00156076,0.00344852,6.85125e-05,1.20098,1.14754,0.0328867,0.212557
72,train,4,0,True,True,0.209872,0.156143,0.053729,0.246741,0.191488,0.233844,0.135119,0.209983,0.156253,True,0.383445,0.209872,0.156143,0.053729,True,0.209975,0.156245,0.0537296,True,0.209986,0.156255,0.0537304,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.00170265,0.00333623,6.61817e-05,1.20097,1.14754,0.1836,0.034457
73,train,36,1,True,True,0.147205,0.174806,-0.0276014,0.210688,0.182292,0.203531,0.103539,0.174917,0.147314,False,0.46690777499999997,0.147205,0.174806,-0.0276014,False,0.147307,0.174909,-0.0276019,False,0.147317,0.17492,-0.0276034,False,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.00200276,0.0048468,1.20049,5.99938e-05,1.14754,0.0328458,0.20661
74,train,5,0,True,True,0.202608,0.176684,0.0259235,0.239274,0.212619,0.181706,0.118698,0.202716,0.176792,True,0.37133174999999996,0.202608,0.176684,0.0259235,True,0.20271,0.176786,0.0259237,True,0.20272,0.176795,0.0259244,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.00229444,0.00397818,7.06331e-05,1.20101,1.14754,0.207075,0.0331619
75,train,37,1,True,True,0.181591,0.16214,0.0194508,0.197659,0.217665,0.16287,0.110475,0.16225,0.181699,True,0.335890875,0.181591,0.16214,0.0194508,True,0.181694,0.162242,0.0194512,True,0.181702,0.162252,0.0194501,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.00262509,0.00440529,7.30539e-05,1.20102,1.14754,0.0334042,0.192566
76,train,6,0,True,True,0.193638,0.17305,0.0205879,0.230052,0.208881,0.14745,0.101449,0.193746,0.173158,True,0.543639875,0.193638,0.17305,0.0205879,True,0.19374,0.173152,0.020588,True,0.193749,0.173161,0.020588,True,0.676339,0.66374,0.770114,0.650108,0.375466,0.351668,0.149631,0.712053,0.00297722,0.00499836,1.20024,4.31339e-05,1.14754,0.205579,0.0329356
77,train,38,1,True,True,0.168058,0.211261,-0.0432039,0.248169,0.203746,0.152885,0.0734765,0.21137,0.168166,False,0.382305125,0.168058,0.211261,-0.0432039,False,0.16816,0.211364,-0.0432041,False,0.168169,0.211373,-0.0432043,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00284269,0.00878915,1.19996,7.76457e-10,1.14754,0.0332767,0.208374
78,train,7,0,True,True,0.207077,0.167563,0.039514,0.243868,0.203237,0.128487,0.0727701,0.207185,0.167671,True,0.42723375,0.207077,0.167563,0.039514,True,0.20718,0.167665,0.0395142,True,0.207188,0.167674,0.039514,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.0035683,0.00897074,1.19996,7.76457e-10,1.14754,0.199881,0.0343402
79,train,39,1,True,True,0.192883,0.18465,0.00823305,0.220811,0.229277,0.114095,0.0756115,0.184758,0.192991,True,0.20175882499999997,0.192883,0.18465,0.00823305,True,0.192986,0.184753,0.00823299,True,0.192994,0.184761,0.00823251,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.0042062,0.00828705,1.19995,7.76462e-10,1.14754,0.0331907,0.207376
80,train,8,0,True,True,0.218763,0.164262,0.0545014,0.255879,0.199842,0.125943,0.06008,0.21887,0.16437,True,0.41991187500000005,0.218763,0.164262,0.0545014,True,0.218866,0.164364,0.0545017,True,0.218874,0.164373,0.0545008,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.00366632,0.0151916,1.19998,7.76441e-10,1.14754,0.195541,0.0336938
81,train,40,1,True,True,0.17975,0.184569,-0.00481926,0.220728,0.215772,0.112913,0.0617151,0.184678,0.179858,False,0.21241474999999999,0.17975,0.184569,-0.00481926,False,0.179853,0.184672,-0.00481929,False,0.179861,0.18468,-0.00481925,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00426912,0.0137749,1.19998,7.76443e-10,1.14754,0.0331132,0.207373
82,train,9,0,True,True,0.218546,0.161587,0.0569593,0.255656,0.19709,0.127884,0.0490031,0.218654,0.161696,True,0.5125391,0.218546,0.161587,0.0569593,True,0.218649,0.161689,0.0569597,True,0.218657,0.161698,0.0569588,True,0.715184,0.569406,0.590993,0.770114,0.328889,0.269307,0.0863048,0.770115,0.00359104,0.157926,1.19999,7.76428e-10,1.14754,0.191775,0.0336999
83,train,41,1,True,True,0.159771,0.178178,-0.0184069,0.214156,0.195223,0.114218,0.0403179,0.178287,0.15988,False,0.24675849999999996,0.159771,0.178178,-0.0184069,False,0.159874,0.178281,-0.0184071,False,0.159883,0.17829,-0.0184068,False,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.00419973,0.275576,1.2,7.76425e-10,1.14754,0.0330322,0.207127
84,train,10,0,True,True,0.238032,0.158915,0.0791171,0.275678,0.194341,0.121867,0.0350382,0.238138,0.159024,True,0.34533500000000006,0.238032,0.158915,0.0791171,True,0.238135,0.159017,0.0791175,True,0.238142,0.159026,0.079116,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.00383533,0.313552,1.2,7.76424e-10,1.14754,0.187827,0.0335054
85,train,42,1,True,True,0.125287,0.140749,-0.0154621,0.175649,0.159734,0.0890137,0.0182265,0.140858,0.125396,False,0.18587850000000003,0.125287,0.140749,-0.0154621,False,0.125389,0.140851,-0.0154623,False,0.125398,0.140861,-0.0154623,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00615502,0.328559,1.2,7.76426e-10,1.14754,0.0329949,0.160334
86,train,11,0,True,True,0.237379,0.157331,0.080048,0.275008,0.192712,0.126619,0.0326892,0.237486,0.15744,True,0.40108024999999997,0.237379,0.157331,0.080048,True,0.237482,0.157433,0.0800483,True,0.237489,0.157442,0.0800469,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.00363975,0.322195,1.2,7.76423e-10,1.14754,0.185588,0.0325247
87,train,43,1,True,True,0.133282,0.230979,-0.0976973,0.268433,0.167964,0.117277,0.0201054,0.231086,0.133391,False,0.272829375,0.133282,0.230979,-0.0976973,False,0.133384,0.231082,-0.0976984,False,0.133393,0.23109,-0.0976966,False,0.11078,0.257738,0.13034,0.399908,0.77011,0.240898,0.097806,0.175055,0.00404583,0.3277,1.2,7.76424e-10,1.14754,0.0329437,0.231866
88,train,12,0,True,True,0.232785,0.155651,0.0771339,0.270287,0.190982,0.112708,0.0275587,0.232891,0.155759,True,0.49262754999999997,0.232785,0.155651,0.0771339,True,0.232887,0.155753,0.0771344,True,0.232895,0.155762,0.077133,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.00428026,0.326033,1.2,7.76424e-10,1.14754,0.182851,0.0348819
89,train,44,1,True,True,0.162567,0.234613,-0.072046,0.272166,0.198099,0.109497,0.0326937,0.23472,0.162676,False,0.32688025,0.162567,0.234613,-0.072046,False,0.16267,0.234716,-0.0720462,False,0.162678,0.234724,-0.0720451,False,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00446247,0.322149,1.2,7.76424e-10,1.14754,0.0328775,0.236996
90,train,13,0,True,True,0.231582,0.157352,0.0742296,0.269051,0.192733,0.0950136,0.0186461,0.231688,0.157461,True,0.41943698749999997,0.231582,0.157352,0.0742296,True,0.231684,0.157454,0.07423,True,0.231692,0.157463,0.0742287,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.00553404,0.326921,1.2,7.76425e-10,1.14754,0.18545,0.0349933
91,train,45,1,True,True,0.119439,0.139338,-0.0198993,0.174197,0.153713,0.0630678,0.0159461,0.139447,0.119548,False,0.16899925000000002,0.119439,0.139338,-0.0198993,False,0.11954,0.13944,-0.0198996,False,0.11955,0.139449,-0.0198996,False,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.0128459,0.329744,1.2,7.7643e-10,1.14754,0.0329513,0.158022
92,train,14,0,True,True,0.232501,0.164722,0.0677783,0.269995,0.200316,0.0999983,0.0242305,0.232607,0.164831,True,0.5126675,0.232501,0.164722,0.0677783,True,0.232603,0.164825,0.0677786,True,0.232611,0.164834,0.0677773,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.00510949,0.326109,1.2,7.76425e-10,1.14754,0.196304,0.0324862
93,train,46,1,True,True,0.163677,0.193464,-0.0297865,0.229874,0.199241,0.0977163,0.0194063,0.193572,0.163786,False,0.31425375,0.163677,0.193464,-0.0297865,False,0.16378,0.193567,-0.0297868,False,0.163789,0.193575,-0.0297864,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.00529512,0.326668,1.2,7.76425e-10,1.14754,0.0331331,0.207702
94,train,15,0,True,True,0.231817,0.154196,0.0776211,0.269293,0.189486,0.0884596,0.0118181,0.231924,0.154305,True,0.456683375,0.231817,0.154196,0.0776211,True,0.23192,0.154298,0.0776215,True,0.231927,0.154307,0.0776202,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.00621989,0.328001,1.2,7.76426e-10,1.14754,0.180585,0.0339005
95,train,47,1,True,True,0.149632,0.223906,-0.0742743,0.261164,0.184791,0.069683,0.0137261,0.224012,0.14974,False,0.26820845,0.149632,0.223906,-0.0742743,False,0.149734,0.224009,-0.0742747,False,0.149743,0.224016,-0.0742732,False,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.00987695,0.32827,1.2,7.76429e-10,1.14754,0.0328637,0.222073
96,train,16,0,True,True,0.202854,0.162142,0.0407118,0.239527,0.197661,0.0857184,0.0143967,0.202962,0.162251,True,0.30304525,0.202854,0.162142,0.0407118,True,0.202957,0.162244,0.0407121,True,0.202965,0.162253,0.0407115,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.00656346,0.327291,-4.10364e-09,1.19994,1.14754,0.192568,0.03475
97,train,48,1,True,True,0.177007,0.162909,0.014098,0.198451,0.212952,0.0706469,0.0207466,0.163018,0.177115,True,0.253805,0.177007,0.162909,0.014098,True,0.17711,0.163012,0.014098,True,0.177118,0.163021,0.0140971,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00957202,0.326597,1.2,7.76429e-10,1.14754,0.0331015,0.193661
98,train,17,0,True,True,0.237102,0.152212,0.0848904,0.274723,0.187445,0.0885404,0.0121148,0.237209,0.152321,True,0.4892795,0.237102,0.152212,0.0848904,True,0.237205,0.152314,0.0848908,True,0.237212,0.152323,0.0848893,True,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.00621034,0.328029,1.2,7.76426e-10,1.14754,0.17748,0.0331063
99,train,49,1,True,True,0.176541,0.239245,-0.0627042,0.276925,0.212472,0.0847035,0.0141603,0.239352,0.176649,False,0.493244125,0.176541,0.239245,-0.0627042,False,0.176643,0.239348,-0.0627044,False,0.176651,0.239355,-0.0627039,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.00670116,0.327231,-3.08208e-09,1.19994,1.14754,0.0328098,0.243582
100,train,18,0,True,True,0.238382,0.200319,0.0380633,0.276038,0.236921,0.0507612,0.0191552,0.238489,0.200426,True,0.65041625,0.238382,0.200319,0.0380633,True,0.238485,0.200421,0.0380634,True,0.238492,0.200429,0.0380634,True,0.396961,0.770114,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.126421,0.326265,7.76485e-10,1.19999,1.14754,0.207964,0.0351014
101,train,50,1,True,True,0.163048,0.234128,-0.0710797,0.271667,0.198594,0.0543309,0.010165,0.234234,0.163156,False,0.25741375,0.163048,0.234128,-0.0710797,False,0.163151,0.23423,-0.07108,False,0.163159,0.234238,-0.0710787,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.0566177,0.32818,7.7649e-10,1.19999,1.14754,0.034071,0.236309
102,train,19,0,True,True,0.253398,0.157872,0.095526,0.291463,0.193268,0.0413023,0.00801749,0.253504,0.157981,True,0.53115125,0.253398,0.157872,0.095526,True,0.253501,0.157974,0.0955265,True,0.253508,0.157983,0.0955248,True,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770113,0.265128,0.328433,1.2,7.76443e-10,1.14754,0.186242,0.0350274
103,train,51,1,True,True,0.192305,0.14064,0.0516655,0.175537,0.228683,0.0444533,0.0261366,0.140749,0.192412,True,0.208235925,0.192305,0.14064,0.0516655,True,0.192408,0.140742,0.051666,True,0.192415,0.140751,0.0516644,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.228092,0.327625,1.2,7.7644e-10,1.14754,0.0329691,0.159999
104,train,20,0,True,True,0.267782,0.156722,0.11106,0.306236,0.192085,0.0500526,0.00804214,0.267888,0.156831,True,0.5292487499999999,0.267782,0.156722,0.11106,True,0.267885,0.156824,0.111061,True,0.267892,0.156833,0.111059,True,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.139252,0.328486,1.2,7.76436e-10,1.14754,0.184485,0.0325121
105,train,52,1,True,True,0.146829,0.144595,0.00223402,0.179607,0.181906,0.0303958,0.0115144,0.144704,0.146938,True,0.19452275,0.146829,0.144595,0.00223402,True,0.146931,0.144697,0.00223412,True,0.14694,0.144706,0.00223387,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.326009,0.328687,7.76472e-10,1.2,1.14754,0.0329316,0.166498
106,train,21,0,True,True,0.26816,0.155481,0.112679,0.306624,0.190808,0.0554045,0.00788809,0.268265,0.15559,True,0.3978995,0.26816,0.155481,0.112679,True,0.268263,0.155583,0.11268,True,0.26827,0.155592,0.112677,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.0349018,0.328579,1.2,7.76433e-10,1.14754,0.182612,0.0326282
107,train,53,1,True,True,0.15727,0.269919,-0.112648,0.30843,0.19265,0.051767,0.0085283,0.270024,0.157379,False,0.36896112499999995,0.15727,0.269919,-0.112648,False,0.157373,0.270021,-0.112649,False,0.157382,0.270028,-0.112646,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.107526,0.328357,7.76486e-10,1.19999,1.14754,0.0329081,0.287957
108,train,22,0,True,True,0.264079,0.170256,0.0938225,0.302433,0.206008,0.03768,0.00800108,0.264184,0.170365,True,0.512520375,0.264079,0.170256,0.0938225,True,0.264181,0.170359,0.0938229,True,0.264188,0.170367,0.0938209,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.297177,0.327948,1.2,7.76448e-10,1.14754,0.203027,0.035997
109,train,54,1,True,True,0.157566,0.230933,-0.0733672,0.268385,0.192954,0.0294656,0.0106908,0.231039,0.157674,False,0.2491034375,0.157566,0.230933,-0.0733672,False,0.157668,0.231036,-0.0733676,False,0.157677,0.231043,-0.073366,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.325467,0.328299,1.2,7.76472e-10,1.14754,0.033299,0.2318
110,train,23,0,True,True,0.273341,0.185289,0.0880526,0.311944,0.221468,0.0296273,0.00619884,0.273446,0.185396,True,0.49321425,0.273341,0.185289,0.0880526,True,0.273444,0.185391,0.0880526,True,0.273451,0.185399,0.0880515,True,0.770113,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.325063,0.328558,7.76472e-10,1.2,1.14754,0.2074,0.0349546
111,train,55,1,True,True,0.157497,0.228487,-0.07099,0.265872,0.192883,0.0300161,0.0089773,0.228594,0.157606,False,0.288436375,0.157497,0.228487,-0.07099,False,0.1576,0.22859,-0.0709904,False,0.157609,0.228597,-0.0709888,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.325329,0.32844,7.76472e-10,1.2,1.14754,0.0337109,0.22839
112,train,24,0,True,True,0.273693,0.159802,0.113892,0.312305,0.195253,0.0272061,0.00694287,0.273798,0.15991,True,0.35681999999999997,0.273693,0.159802,0.113892,True,0.273796,0.159904,0.113892,True,0.273802,0.159913,0.11389,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.325231,0.328498,1.2,7.76472e-10,1.14754,0.189146,0.0348862
113,train,56,1,True,True,0.189455,0.227194,-0.0377392,0.264543,0.225752,0.0241459,0.00809512,0.2273,0.189562,False,0.3319903,0.189455,0.227194,-0.0377392,False,0.189558,0.227297,-0.0377393,False,0.189565,0.227304,-0.0377389,False,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.325797,0.328059,7.76472e-10,1.2,1.14754,0.0330325,0.226593
114,train,25,0,True,True,0.274386,0.159914,0.114472,0.313017,0.195369,0.0217112,0.0070514,0.274491,0.160023,True,0.560572375,0.274386,0.159914,0.114472,True,0.274489,0.160016,0.114473,True,0.274496,0.160025,0.11447,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.325628,0.328359,1.2,7.76472e-10,1.14754,0.189319,0.0348462
115,train,57,1,True,True,0.187513,0.234938,-0.0474256,0.2725,0.223755,0.0222391,0.00800422,0.235044,0.18762,False,0.36300319999999997,0.187513,0.234938,-0.0474256,False,0.187615,0.235041,-0.0474257,False,0.187623,0.235048,-0.0474253,False,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.325828,0.3279,7.76472e-10,1.2,1.14754,0.0330169,0.237456
116,train,26,0,True,True,0.275139,0.181215,0.0939241,0.31379,0.217279,0.010798,0.00572726,0.275243,0.181322,True,0.5604003750000001,0.275139,0.181215,0.0939241,True,0.275241,0.181317,0.093924,True,0.275248,0.181325,0.0939226,True,0.436849,0.770113,0.681453,0.713739,0.770114,0.151298,0.22418,0.735457,0.326733,0.32876,7.76472e-10,1.2,1.14754,0.207247,0.0350541
117,train,58,1,True,True,0.177425,0.236416,-0.0589919,0.274019,0.213381,0.013576,0.00669407,0.236522,0.177532,False,0.30504495000000004,0.177425,0.236416,-0.0589919,False,0.177527,0.236519,-0.0589921,False,0.177535,0.236526,-0.058991,False,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.326722,0.328519,1.2,7.76472e-10,1.14754,0.0335807,0.239553
118,train,27,0,True,True,0.276475,0.146492,0.129983,0.315162,0.181559,0.0120694,0.00636357,0.27658,0.146601,True,0.5420527500000001,0.276475,0.146492,0.129983,True,0.276578,0.146594,0.129984,True,0.276585,0.146603,0.129981,True,0.770112,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.326596,0.329459,7.76472e-10,1.2,1.14754,0.170065,0.0351161
119,train,59,1,True,True,0.178928,0.160214,0.0187143,0.195678,0.214927,0.0128378,0.00754293,0.160322,0.179036,True,0.235791625,0.178928,0.160214,0.0187143,True,0.179031,0.160316,0.0187144,True,0.179039,0.160325,0.0187136,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.327859,0.329106,7.76472e-10,1.2,1.14754,0.0326573,0.189489
120,train,28,0,True,True,0.284483,0.149546,0.134937,0.323383,0.184701,0.0201424,0.00623869,0.284587,0.149655,True,0.36707737499999993,0.284483,0.149546,0.134937,True,0.284585,0.149648,0.134937,True,0.284592,0.149657,0.134935,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.325741,0.329269,1.2,7.76472e-10,1.14754,0.173293,0.033047
121,train,60,1,True,True,0.118785,0.129614,-0.0108296,0.164189,0.15304,0.0174935,0.011161,0.129724,0.118894,False,0.1511760125,0.118785,0.129614,-0.0108296,False,0.118886,0.129716,-0.0108298,False,0.118896,0.129726,-0.0108298,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.328455,0.331008,1.2,7.76472e-10,1.14754,0.0327516,0.141558
122,train,29,0,True,True,0.282481,0.144091,0.13839,0.321328,0.179088,0.0223564,0.00765311,0.282586,0.1442,True,0.36093624999999996,0.282481,0.144091,0.13839,True,0.282584,0.144193,0.138391,True,0.28259,0.144202,0.138388,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.325583,0.329423,7.76472e-10,1.2,1.14754,0.166181,0.0322124
123,train,61,1,True,True,0.129488,0.139696,-0.0102081,0.174566,0.164059,0.0145815,0.0107261,0.139806,0.129597,False,0.19387995,0.129488,0.139696,-0.0102081,False,0.12959,0.139798,-0.0102084,False,0.1296,0.139808,-0.0102082,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.328294,0.329832,1.2,7.76472e-10,1.14754,0.0326015,0.158358
124,train,30,0,True,True,0.285217,0.143325,0.141892,0.324137,0.178301,0.0276303,0.00746316,0.285322,0.143434,True,0.4866560000000001,0.285217,0.143325,0.141892,True,0.28532,0.143428,0.141892,True,0.285326,0.143437,0.14189,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.325161,0.32951,1.2,7.76472e-10,1.14754,0.164844,0.0324949
125,train,62,1,True,True,0.181886,0.239546,-0.0576597,0.277234,0.217969,0.0467875,0.0234949,0.239652,0.181994,False,0.282842625,0.181886,0.239546,-0.0576597,False,0.181989,0.239648,-0.0576598,False,0.181996,0.239656,-0.0576591,False,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.194339,0.327765,1.2,7.76438e-10,1.14754,0.0325723,0.244012
126,train,31,0,True,True,0.251092,0.189918,0.0611744,0.289094,0.226228,0.0355959,0.00531914,0.251198,0.190025,True,0.315127875,0.251092,0.189918,0.0611744,True,0.251195,0.19002,0.0611744,True,0.251202,0.190028,0.0611738,True,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.310192,0.328934,7.76473e-10,1.2,1.14754,0.207573,0.0352078
127,train,63,1,True,True,0.191048,0.260923,-0.0698758,0.299192,0.22739,0.0278577,0.00581379,0.261028,0.191155,False,0.331628375,0.191048,0.260923,-0.0698758,False,0.191151,0.261026,-0.0698755,False,0.191158,0.261033,-0.0698743,False,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.325378,0.329174,1.2,7.76472e-10,1.14754,0.0338678,0.274871
128,train,0,0,True,True,0.283046,0.142829,0.140216,0.321908,0.177791,0.0284793,0.00800342,0.28315,0.142938,True,0.44785987499999996,0.283046,0.142829,0.140216,True,0.283148,0.142931,0.140217,True,0.283155,0.142941,0.140214,True,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.325129,0.329427,7.76472e-10,1.2,1.14754,0.163852,0.0357743
129,train,32,1,True,True,0.211299,0.233097,-0.0217982,0.270608,0.248208,0.0418904,0.0189871,0.233203,0.211405,False,0.3103241375,0.211299,0.233097,-0.0217982,False,0.211401,0.233199,-0.0217982,False,0.211408,0.233207,-0.0217981,False,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.259573,0.327775,1.2,7.76442e-10,1.14754,0.0325542,0.234853
130,train,1,0,True,True,0.283865,0.147552,0.136314,0.322749,0.18265,0.0268884,0.00814396,0.28397,0.147661,True,0.383877,0.283865,0.147552,0.136314,True,0.283968,0.147654,0.136314,True,0.283974,0.147663,0.136311,True,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.325241,0.328961,1.2,7.76472e-10,1.14754,0.171822,0.0350319
131,train,33,1,True,True,0.166306,0.266091,-0.0997855,0.304499,0.201945,0.0309704,0.00864675,0.266196,0.166414,False,0.2686391125,0.166306,0.266091,-0.0997855,False,0.166408,0.266194,-0.0997855,False,0.166416,0.2662,-0.0997835,False,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.324659,0.328696,1.2,7.76466e-10,1.14754,0.0326912,0.282387
132,train,2,0,True,True,0.280881,0.144636,0.136245,0.319685,0.179649,0.0258853,0.00850925,0.280985,0.144745,True,0.29886775000000004,0.280881,0.144636,0.136245,True,0.280984,0.144738,0.136245,True,0.28099,0.144747,0.136243,True,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.32533,0.329128,7.76472e-10,1.2,1.14754,0.166829,0.0359296
133,train,34,1,True,True,0.149595,0.233788,-0.0841928,0.271318,0.184752,0.0196806,0.0111463,0.233894,0.149704,False,0.247402075,0.149595,0.233788,-0.0841928,False,0.149697,0.23389,-0.0841932,False,0.149706,0.233898,-0.0841913,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.326288,0.328356,7.76472e-10,1.2,1.14754,0.032617,0.235828
134,train,3,0,True,True,0.268743,0.144112,0.124631,0.307222,0.17911,0.0287959,0.00848307,0.268848,0.144221,True,0.34778837500000004,0.268743,0.144112,0.124631,True,0.268846,0.144214,0.124632,True,0.268852,0.144223,0.124629,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.325127,0.329049,1.2,7.76472e-10,1.14754,0.165997,0.0350596
135,train,35,1,True,True,0.151869,0.275416,-0.123547,0.314074,0.187092,0.0361169,0.0308492,0.27552,0.151978,False,0.28502317499999996,0.151869,0.275416,-0.123547,False,0.151971,0.275519,-0.123547,False,0.15198,0.275525,-0.123545,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.307663,0.326,1.2,7.76451e-10,1.14754,0.0325976,0.295954
136,train,4,0,True,True,0.276151,0.144817,0.131334,0.314829,0.179836,0.0191148,0.00854974,0.276256,0.144926,True,0.383445,0.276151,0.144817,0.131334,True,0.276254,0.14492,0.131334,True,0.276261,0.144929,0.131332,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.325881,0.329043,7.76472e-10,1.2,1.14754,0.167134,0.0361661
