cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,max_abs_hidden_delta_signal,max_hidden_delta_node,max_abs_hidden_delta_update_signal,max_hidden_delta_update_node,max_abs_hidden_delta_gate_signal,max_hidden_delta_gate_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
75,final_eval,11,0,False,False,0.128034,0.147673,-0.0196387,0.162456,0.182668,0.0445598,0.0494896,0.128038,0.147675,False,0.5810897500000001,0.128034,0.147673,-0.0196387,False,0.668544,0.46683,0.481908,0.707077,0.228868,0.150816,1.13969,1.13965,,,,,,,,,,,,,,,
76,final_eval,12,0,False,False,0.128032,0.147671,-0.0196386,0.162455,0.182667,0.0445603,0.0494894,0.128036,0.147674,False,0.71808275,0.128032,0.147671,-0.0196386,False,0.720509,0.728816,0.652934,0.770072,0.228861,0.150819,1.13969,1.13965,,,,,,,,,,,,,,,
77,final_eval,13,0,False,False,0.128031,0.147669,-0.0196386,0.162453,0.182665,0.0316093,0.0332436,0.128035,0.147672,False,0.50175075,0.128031,0.147669,-0.0196386,False,0.50324,0.525332,0.489959,0.488472,0.329256,0.324851,1.13969,1.13965,,,,,,,,,,,,,,,
78,final_eval,14,0,False,False,0.128029,0.147668,-0.0196386,0.162451,0.182663,0.0445615,0.0494908,0.128033,0.147671,False,0.7426807500000001,0.128029,0.147668,-0.0196386,False,0.770074,0.660504,0.770071,0.770074,0.228845,0.150796,1.13969,1.13965,,,,,,,,,,,,,,,
79,final_eval,15,0,False,False,0.128028,0.147666,-0.0196386,0.16245,0.182662,0.0445621,0.0494923,0.128031,0.147669,False,0.6019209999999999,0.128028,0.147666,-0.0196386,False,0.684604,0.467712,0.570865,0.684503,0.228836,0.150768,1.13969,1.13965,,,,,,,,,,,,,,,
80,final_eval,16,1,False,False,0.147665,0.128026,0.0196386,0.162448,0.18266,0.0445623,0.0494921,0.12803,0.147667,True,0.2865836,0.147665,0.128026,0.0196386,True,0.0999604,0.412792,0.449507,0.184075,0.228834,0.150772,1.13969,1.13965,,,,,,,,,,,,,,,
81,final_eval,17,1,False,False,0.147663,0.128024,0.0196386,0.162446,0.182658,0.0445629,0.0494928,0.128028,0.147666,True,0.42697925000000003,0.147663,0.128024,0.0196386,True,0.091242,0.667252,0.734517,0.214906,0.228826,0.15076,1.13969,1.13965,,,,,,,,,,,,,,,
82,final_eval,18,1,False,False,0.147661,0.128023,0.0196386,0.162445,0.182657,0.031624,0.0332613,0.128027,0.147664,True,0.30445275,0.147661,0.128023,0.0196386,True,0.08,0.474305,0.468278,0.195228,0.329229,0.324792,1.13969,1.13965,,,,,,,,,,,,,,,
83,final_eval,19,1,False,False,0.14766,0.128021,0.0196386,0.162443,0.182655,0.044564,0.0494941,0.128025,0.147663,True,0.21676325,0.14766,0.128021,0.0196386,True,0.175672,0.226021,0.238658,0.226702,0.22881,0.150736,1.13969,1.13965,,,,,,,,,,,,,,,
84,final_eval,20,1,False,False,0.147658,0.12802,0.0196386,0.162442,0.182653,0.0316243,0.0332616,0.128024,0.147661,True,0.26045225,0.147658,0.12802,0.0196386,True,0.299048,0.163159,0.184964,0.394638,0.329234,0.324797,1.13969,1.13965,,,,,,,,,,,,,,,
85,final_eval,21,1,False,False,0.147657,0.128018,0.0196386,0.16244,0.182652,0.0445652,0.0494954,0.128022,0.147659,True,0.31174452500000005,0.147657,0.128018,0.0196386,True,0.0914141,0.50706,0.535796,0.112708,0.228795,0.150713,1.13969,1.13965,,,,,,,,,,,,,,,
86,final_eval,22,1,False,False,0.147655,0.128017,0.0196386,0.162438,0.18265,0.0445658,0.0494961,0.12802,0.147658,True,0.22886499999999999,0.147655,0.128017,0.0196386,True,0.173148,0.240816,0.156831,0.344665,0.228787,0.150701,1.13969,1.13965,,,,,,,,,,,,,,,
87,final_eval,23,1,False,False,0.147654,0.128015,0.0196386,0.162437,0.182649,0.0445664,0.0494968,0.128019,0.147656,True,0.23050825000000003,0.147654,0.128015,0.0196386,True,0.264519,0.145354,0.235699,0.276461,0.228779,0.150689,1.13969,1.13965,,,,,,,,,,,,,,,
88,final_eval,24,1,False,False,0.147652,0.128013,0.0196386,0.162435,0.182647,0.0445669,0.0494974,0.128017,0.147655,True,0.37532475000000004,0.147652,0.128013,0.0196386,True,0.101968,0.636781,0.649199,0.113351,0.228771,0.150677,1.13969,1.13965,,,,,,,,,,,,,,,
89,final_eval,25,1,False,False,0.14765,0.128012,0.0196386,0.162433,0.182645,0.0445675,0.0494981,0.128016,0.147653,True,0.22686699999999999,0.14765,0.128012,0.0196386,True,0.100075,0.331969,0.395424,0.08,0.228763,0.150665,1.13969,1.13965,,,,,,,,,,,,,,,
90,final_eval,26,1,False,False,0.147649,0.12801,0.0196386,0.162432,0.182644,0.0445681,0.0494988,0.128014,0.147651,True,0.31912324999999997,0.147649,0.12801,0.0196386,True,0.08,0.524397,0.534777,0.137319,0.228755,0.150654,1.13969,1.13965,,,,,,,,,,,,,,,
91,final_eval,27,1,False,False,0.147647,0.128009,0.0196386,0.16243,0.182642,0.0445687,0.0494994,0.128012,0.14765,True,0.1551275,0.147647,0.128009,0.0196386,True,0.201368,0.08,0.08,0.259142,0.228747,0.150642,1.13969,1.13965,,,,,,,,,,,,,,,
92,final_eval,28,1,False,False,0.147646,0.128007,0.0196386,0.162428,0.18264,0.0445693,0.0495001,0.128011,0.147648,True,0.2961595,0.147646,0.128007,0.0196386,True,0.154622,0.361194,0.214988,0.453834,0.228739,0.15063,1.13969,1.13965,,,,,,,,,,,,,,,
93,final_eval,29,1,False,False,0.147644,0.128005,0.0196386,0.162427,0.182639,0.0316257,0.0332635,0.128009,0.147647,True,0.3406239999999999,0.147644,0.128005,0.0196386,True,0.101853,0.563537,0.583379,0.113727,0.329226,0.324785,1.13969,1.13965,,,,,,,,,,,,,,,
94,final_eval,30,1,False,False,0.147642,0.128004,0.0196386,0.162425,0.182637,0.0445704,0.0495014,0.128008,0.147645,True,0.16665275000000002,0.147642,0.128004,0.0196386,True,0.08,0.214809,0.209604,0.162198,0.228723,0.150606,1.13969,1.13965,,,,,,,,,,,,,,,
95,final_eval,31,1,False,False,0.147641,0.128002,0.0196386,0.162424,0.182635,0.0305712,0.0322035,0.128006,0.147644,True,0.29591825,0.147641,0.128002,0.0196386,True,0.106901,0.507163,0.389555,0.180054,0.330269,0.327411,1.13969,1.13965,,,,,,,,,,,,,,,
