cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
69,train,34,1,True,True,0.156225,0.189311,-0.0330862,0.225609,0.191573,0.225254,0.149088,0.189435,0.156335,False,0.247402075,0.156225,0.189311,-0.0330862,False,0.156327,0.189415,-0.0330884,False,0.156337,0.189434,-0.0330967,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00177811,0.00293535,6.99034e-05,1.20101,1.15016,0.0329564,0.212855
70,train,3,0,True,True,0.218177,0.156982,0.0611947,0.255278,0.192352,0.254211,0.151343,0.218289,0.157093,True,0.34778837500000004,0.218177,0.156982,0.0611947,True,0.21828,0.157084,0.0611957,True,0.218292,0.157095,0.0611972,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.00154707,0.0028796,6.39619e-05,1.20101,1.15016,0.172505,0.0337927
71,train,35,1,True,True,0.153722,0.21667,-0.0629483,0.253729,0.188997,0.252253,0.13179,0.216782,0.153832,False,0.28502317499999996,0.153722,0.21667,-0.0629483,False,0.153824,0.216773,-0.0629493,False,0.153834,0.216785,-0.0629513,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00156077,0.00344877,6.85149e-05,1.20098,1.15016,0.0328829,0.247329
72,train,4,0,True,True,0.20987,0.156142,0.0537284,0.246739,0.191487,0.23384,0.135112,0.209981,0.156252,True,0.383445,0.20987,0.156142,0.0537284,True,0.209973,0.156244,0.053729,True,0.209984,0.156254,0.0537298,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.00170269,0.00333646,6.61849e-05,1.20097,1.15016,0.163227,0.0344531
73,train,36,1,True,True,0.147204,0.174804,-0.0276,0.210685,0.182291,0.203528,0.103533,0.174915,0.147314,False,0.46690777499999997,0.147204,0.174804,-0.0276,False,0.147306,0.174906,-0.0276005,False,0.147316,0.174918,-0.027602,False,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.0020028,0.0048472,1.20049,5.99658e-05,1.15016,0.032842,0.191069
74,train,5,0,True,True,0.202605,0.176683,0.0259223,0.239271,0.212617,0.181698,0.118691,0.202714,0.176791,True,0.37133174999999996,0.202605,0.176683,0.0259223,True,0.202708,0.176785,0.0259226,True,0.202717,0.176794,0.0259232,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.00229456,0.00397849,7.06365e-05,1.20101,1.15016,0.194327,0.033158
75,train,37,1,True,True,0.18159,0.162138,0.0194516,0.197657,0.217664,0.162862,0.110471,0.162248,0.181698,True,0.335891,0.18159,0.162138,0.0194516,True,0.181692,0.16224,0.0194519,True,0.181701,0.16225,0.0194508,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770115,0.393734,0.00262524,0.00440556,7.30517e-05,1.20102,1.15016,0.0334003,0.179204
76,train,6,0,True,True,0.193635,0.173049,0.0205859,0.230049,0.20888,0.14744,0.101443,0.193743,0.173157,True,0.543639625,0.193635,0.173049,0.0205859,True,0.193737,0.173151,0.020586,True,0.193746,0.17316,0.0205861,True,0.676339,0.66374,0.770112,0.650108,0.375466,0.351668,0.149631,0.712053,0.00297748,0.00499877,1.20024,4.30548e-05,1.15016,0.191316,0.0329316
77,train,38,1,True,True,0.168056,0.211258,-0.0432019,0.248166,0.203745,0.152874,0.0734709,0.211366,0.168165,False,0.382305125,0.168056,0.211258,-0.0432019,False,0.168159,0.211361,-0.0432021,False,0.168168,0.21137,-0.0432023,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00284294,0.00879054,1.19996,7.76457e-10,1.15016,0.0332729,0.242136
78,train,7,0,True,True,0.207074,0.167562,0.0395121,0.243865,0.203236,0.128477,0.0727644,0.207182,0.16767,True,0.42723375,0.207074,0.167562,0.0395121,True,0.207177,0.167664,0.0395123,True,0.207185,0.167673,0.0395121,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.00356869,0.00897223,1.19996,7.76457e-10,1.15016,0.18568,0.0343361
79,train,39,1,True,True,0.192883,0.184646,0.00823667,0.220807,0.229276,0.114083,0.0756077,0.184754,0.19299,True,0.20175882499999997,0.192883,0.184646,0.00823667,True,0.192985,0.184749,0.00823661,True,0.192993,0.184757,0.00823612,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00420684,0.00828789,1.19995,7.76462e-10,1.15016,0.0331868,0.198008
80,train,8,0,True,True,0.21876,0.164261,0.054499,0.255876,0.199841,0.125933,0.0600754,0.218867,0.164369,True,0.41991187500000005,0.21876,0.164261,0.054499,True,0.218862,0.164363,0.0544993,True,0.21887,0.164372,0.0544984,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.00366672,0.0151962,1.19998,7.76441e-10,1.15016,0.181822,0.0336898
81,train,40,1,True,True,0.17975,0.184566,-0.0048161,0.220724,0.215772,0.112903,0.0617116,0.184674,0.179858,False,0.21241474999999999,0.17975,0.184566,-0.0048161,False,0.179852,0.184668,-0.00481613,False,0.179861,0.184677,-0.00481609,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00426971,0.0137775,1.19998,7.76443e-10,1.15016,0.0331094,0.197994
82,train,9,0,True,True,0.218543,0.161586,0.0569571,0.255653,0.197089,0.127876,0.0489991,0.21865,0.161695,True,0.5125391,0.218543,0.161586,0.0569571,True,0.218646,0.161689,0.0569575,True,0.218654,0.161697,0.0569565,True,0.715184,0.569406,0.590993,0.770114,0.328889,0.269307,0.0863048,0.770115,0.00359136,0.157995,1.19999,7.76428e-10,1.15024,0.178507,0.0336959
83,train,41,1,True,True,0.15977,0.178175,-0.0184047,0.214153,0.195222,0.114209,0.0403142,0.178284,0.159879,False,0.24675849999999996,0.15977,0.178175,-0.0184047,False,0.159873,0.178278,-0.0184049,False,0.159882,0.178286,-0.0184046,False,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.00420023,0.275612,1.2,7.76425e-10,1.15024,0.0330284,0.195281
84,train,10,0,True,True,0.238028,0.158914,0.0791138,0.275674,0.19434,0.121859,0.0350341,0.238135,0.159023,True,0.34533500000000006,0.238028,0.158914,0.0791138,True,0.238131,0.159016,0.0791143,True,0.238138,0.159025,0.0791129,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.00383569,0.313572,1.2,7.76424e-10,1.15024,0.175063,0.0335014
85,train,42,1,True,True,0.125286,0.140747,-0.015461,0.175647,0.159733,0.0890053,0.0182258,0.140857,0.125396,False,0.18587850000000003,0.125286,0.140747,-0.015461,False,0.125388,0.140849,-0.0154611,False,0.125398,0.140859,-0.0154612,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00615599,0.328559,1.2,7.76426e-10,1.15024,0.0329911,0.142333
86,train,11,0,True,True,0.237375,0.157331,0.0800449,0.275004,0.192711,0.12661,0.0326859,0.237482,0.157439,True,0.40108024999999997,0.237375,0.157331,0.0800449,True,0.237478,0.157433,0.0800452,True,0.237486,0.157442,0.0800438,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.00364009,0.322203,1.2,7.76423e-10,1.15024,0.173243,0.0325209
87,train,43,1,True,True,0.133282,0.230976,-0.0976941,0.268429,0.167963,0.117267,0.0201043,0.231083,0.133391,False,0.272829875,0.133282,0.230976,-0.0976941,False,0.133384,0.231079,-0.097695,False,0.133393,0.231086,-0.0976932,False,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.00404631,0.3277,1.2,7.76424e-10,1.15024,0.0329399,0.251897
88,train,12,0,True,True,0.232781,0.15565,0.0771306,0.270283,0.190982,0.112699,0.027556,0.232887,0.155759,True,0.49262754999999997,0.232781,0.15565,0.0771306,True,0.232883,0.155752,0.0771312,True,0.232891,0.155761,0.0771298,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.00428077,0.326033,1.2,7.76424e-10,1.15024,0.170719,0.0348777
89,train,44,1,True,True,0.162567,0.23461,-0.0720421,0.272162,0.198099,0.109487,0.0326912,0.234716,0.162676,False,0.32688025,0.162567,0.23461,-0.0720421,False,0.16267,0.234712,-0.0720424,False,0.162679,0.23472,-0.0720413,False,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00446307,0.322156,1.2,7.76424e-10,1.15024,0.0328737,0.237668
90,train,13,0,True,True,0.231578,0.157351,0.0742268,0.269047,0.192732,0.0950046,0.018643,0.231685,0.15746,True,0.41943698749999997,0.231578,0.157351,0.0742268,True,0.231681,0.157453,0.0742271,True,0.231688,0.157462,0.0742258,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.00553487,0.326921,1.2,7.76425e-10,1.15024,0.17299,0.0349892
91,train,45,1,True,True,0.119438,0.139336,-0.0198983,0.174195,0.153712,0.0806117,0.0368397,0.139445,0.119547,False,0.16899925000000002,0.119438,0.139336,-0.0198983,False,0.11954,0.139438,-0.0198986,False,0.119549,0.139448,-0.0198986,False,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.00732578,0.304289,7.76506e-10,1.19995,1.15024,0.0329475,0.140708
92,train,14,0,True,True,0.232497,0.164722,0.0677748,0.269992,0.200315,0.0999888,0.0242278,0.232604,0.164831,True,0.5126675,0.232497,0.164722,0.0677748,True,0.2326,0.164825,0.0677751,True,0.232607,0.164833,0.0677739,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.00511024,0.326109,1.2,7.76425e-10,1.15024,0.182603,0.0324824
93,train,46,1,True,True,0.163677,0.193461,-0.0297841,0.229871,0.199241,0.0949138,0.029537,0.193569,0.163786,False,0.31425375,0.163677,0.193461,-0.0297841,False,0.16378,0.193564,-0.0297844,False,0.163788,0.193572,-0.029784,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.00554329,0.326474,1.2,7.76425e-10,1.15024,0.0331293,0.198419
94,train,15,0,True,True,0.231814,0.154195,0.0776185,0.269289,0.189485,0.0884508,0.0118174,0.23192,0.154304,True,0.456683375,0.231814,0.154195,0.0776185,True,0.231916,0.154297,0.077619,True,0.231924,0.154306,0.0776177,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.00622093,0.328001,1.2,7.76426e-10,1.15024,0.168713,0.0338965
95,train,47,1,True,True,0.149631,0.223902,-0.0742704,0.26116,0.18479,0.0696725,0.0137256,0.224008,0.14974,False,0.26820845,0.149631,0.223902,-0.0742704,False,0.149734,0.224005,-0.0742708,False,0.149743,0.224012,-0.0742693,False,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.00988038,0.32827,1.2,7.76429e-10,1.15024,0.0328599,0.251361
96,train,16,0,True,True,0.202852,0.162142,0.0407103,0.239525,0.197661,0.0857104,0.0143944,0.20296,0.16225,True,0.30304525,0.202852,0.162142,0.0407103,True,0.202954,0.162244,0.0407106,True,0.202963,0.162253,0.0407101,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.00656452,0.327292,-4.1015e-09,1.19994,1.15024,0.179208,0.0347459
97,train,48,1,True,True,0.177007,0.162907,0.0140996,0.198448,0.212951,0.0706378,0.0207446,0.163016,0.177114,True,0.253805,0.177007,0.162907,0.0140996,True,0.177109,0.163009,0.0140997,True,0.177117,0.163018,0.0140988,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00957479,0.326598,1.2,7.76429e-10,1.15024,0.0330976,0.180163
98,train,17,0,True,True,0.237099,0.152211,0.0848878,0.27472,0.187444,0.0885331,0.0121141,0.237205,0.15232,True,0.4892795,0.237099,0.152211,0.0848878,True,0.237202,0.152313,0.0848881,True,0.237209,0.152323,0.0848867,True,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.0062112,0.328029,1.2,7.76426e-10,1.15024,0.165964,0.0331024
99,train,49,1,True,True,0.17654,0.239242,-0.0627019,0.276922,0.212471,0.084696,0.0141581,0.239348,0.176648,False,0.493244125,0.17654,0.239242,-0.0627019,False,0.176643,0.239345,-0.062702,False,0.176651,0.239352,-0.0627015,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.00670221,0.327232,-3.07024e-09,1.19994,1.15024,0.032806,0.243859
100,train,18,0,True,True,0.238379,0.200318,0.0380612,0.276035,0.23692,0.0507528,0.0191531,0.238485,0.200425,True,0.65041625,0.238379,0.200318,0.0380612,True,0.238482,0.20042,0.0380613,True,0.238489,0.200428,0.0380613,True,0.396961,0.770114,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.126576,0.326265,7.76485e-10,1.19999,1.15032,0.198693,0.0350973
101,train,50,1,True,True,0.163048,0.234124,-0.0710762,0.271663,0.198593,0.0543226,0.0101644,0.23423,0.163156,False,0.25741375,0.163048,0.234124,-0.0710762,False,0.16315,0.234226,-0.0710765,False,0.163159,0.234234,-0.0710752,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.0567896,0.32818,7.7649e-10,1.19999,1.15032,0.0340671,0.252015
102,train,19,0,True,True,0.253394,0.157871,0.0955233,0.29146,0.193268,0.0412943,0.0080168,0.2535,0.15798,True,0.53115125,0.253394,0.157871,0.0955233,True,0.253497,0.157973,0.0955238,True,0.253504,0.157982,0.0955221,True,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770113,0.265212,0.328433,1.2,7.76443e-10,1.15032,0.173685,0.0350232
103,train,51,1,True,True,0.192303,0.140638,0.0516652,0.175535,0.22868,0.0200684,0.0106338,0.140747,0.19241,True,0.208235925,0.192303,0.140638,0.0516652,True,0.192406,0.14074,0.0516657,True,0.192413,0.140749,0.051664,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.327541,0.328452,1.2,7.76472e-10,1.15032,0.0329653,0.148923
104,train,20,0,True,True,0.267779,0.156722,0.111056,0.306232,0.192085,0.0500449,0.00804143,0.267884,0.156831,True,0.529248625,0.267779,0.156722,0.111056,True,0.267881,0.156824,0.111057,True,0.267888,0.156833,0.111055,True,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.139391,0.328486,1.2,7.76436e-10,1.15032,0.172145,0.0325083
105,train,52,1,True,True,0.146828,0.144593,0.00223478,0.179606,0.181906,0.0303877,0.0115139,0.144702,0.146937,True,0.19452275,0.146828,0.144593,0.00223478,True,0.14693,0.144695,0.00223488,True,0.146939,0.144705,0.00223463,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.326013,0.328687,7.76472e-10,1.2,1.15032,0.0329278,0.147127
106,train,21,0,True,True,0.268156,0.155481,0.112676,0.30662,0.190808,0.0553969,0.00788748,0.268262,0.15559,True,0.3978995,0.268156,0.155481,0.112676,True,0.268259,0.155583,0.112676,True,0.268266,0.155592,0.112674,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.0350496,0.328579,1.2,7.76433e-10,1.15032,0.170527,0.0326244
107,train,53,1,True,True,0.15727,0.269915,-0.112645,0.308426,0.192649,0.0517591,0.00852774,0.27002,0.157379,False,0.36896112499999995,0.15727,0.269915,-0.112645,False,0.157372,0.270018,-0.112646,False,0.157381,0.270025,-0.112644,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.107676,0.328357,7.76486e-10,1.19999,1.15032,0.0329043,0.267546
108,train,22,0,True,True,0.264075,0.170256,0.0938194,0.302429,0.206008,0.0376723,0.00800032,0.26418,0.170364,True,0.512520375,0.264075,0.170256,0.0938194,True,0.264178,0.170358,0.0938197,True,0.264185,0.170367,0.0938177,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.297232,0.327948,1.2,7.76448e-10,1.15032,0.18859,0.0359927
109,train,54,1,True,True,0.157565,0.230929,-0.0733637,0.268381,0.192953,0.0294578,0.0106905,0.231035,0.157674,False,0.2491034375,0.157565,0.230929,-0.0733637,False,0.157668,0.231032,-0.073364,False,0.157676,0.231039,-0.0733625,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.325468,0.328299,1.2,7.76472e-10,1.15032,0.0332951,0.232342
110,train,23,0,True,True,0.273338,0.185287,0.0880505,0.311941,0.221467,0.0296197,0.00619844,0.273443,0.185395,True,0.49321425,0.273338,0.185287,0.0880505,True,0.273441,0.18539,0.0880505,True,0.273447,0.185398,0.0880494,True,0.770113,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.325063,0.328558,7.76472e-10,1.2,1.15032,0.198095,0.0349504
111,train,55,1,True,True,0.157497,0.228484,-0.0709864,0.265868,0.192883,0.0300088,0.00897681,0.22859,0.157606,False,0.288436375,0.157497,0.228484,-0.0709864,False,0.157599,0.228586,-0.0709868,False,0.157608,0.228593,-0.0709852,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.32533,0.32844,1.2,7.76443e-10,1.15032,0.033707,0.251806
112,train,24,0,True,True,0.27369,0.159801,0.113888,0.312302,0.195253,0.0271993,0.00694238,0.273794,0.15991,True,0.35681999999999997,0.27369,0.159801,0.113888,True,0.273792,0.159904,0.113889,True,0.273799,0.159913,0.113886,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.325232,0.328498,1.2,7.76472e-10,1.15032,0.176224,0.034882
113,train,56,1,True,True,0.189454,0.227191,-0.037737,0.264539,0.225751,0.024139,0.00809403,0.227297,0.189561,False,0.3319903,0.189454,0.227191,-0.037737,False,0.189556,0.227293,-0.0377371,False,0.189564,0.227301,-0.0377366,False,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.325798,0.328059,7.76472e-10,1.2,1.15032,0.0330287,0.227412
114,train,25,0,True,True,0.274383,0.159914,0.114469,0.313014,0.195369,0.0217049,0.00705091,0.274488,0.160023,True,0.560572375,0.274383,0.159914,0.114469,True,0.274486,0.160016,0.114469,True,0.274492,0.160025,0.114467,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.325628,0.328359,1.2,7.76472e-10,1.15032,0.176363,0.0348421
115,train,57,1,True,True,0.187512,0.234935,-0.0474237,0.272497,0.223753,0.022233,0.00800375,0.235042,0.187619,False,0.36300319999999997,0.187512,0.234935,-0.0474237,False,0.187614,0.235038,-0.0474239,False,0.187622,0.235045,-0.0474234,False,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.325829,0.3279,7.76472e-10,1.2,1.15032,0.033013,0.238156
116,train,26,0,True,True,0.275135,0.181213,0.0939222,0.313786,0.217277,0.0107922,0.00572695,0.27524,0.181321,True,0.5604003750000001,0.275135,0.181213,0.0939222,True,0.275238,0.181316,0.0939222,True,0.275244,0.181324,0.0939208,True,0.436849,0.770113,0.681453,0.713739,0.770114,0.151298,0.22418,0.735457,0.326734,0.32876,7.76472e-10,1.2,1.15032,0.196986,0.03505
117,train,58,1,True,True,0.177424,0.236413,-0.0589894,0.274015,0.21338,0.0135705,0.0066935,0.236519,0.177531,False,0.30504495000000004,0.177424,0.236413,-0.0589894,False,0.177526,0.236515,-0.0589895,False,0.177534,0.236523,-0.0589884,False,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.326723,0.328519,1.2,7.76472e-10,1.15032,0.0335768,0.240217
118,train,27,0,True,True,0.276472,0.146491,0.129981,0.315159,0.181558,0.0120642,0.00636323,0.276577,0.1466,True,0.5420527500000001,0.276472,0.146491,0.129981,True,0.276575,0.146593,0.129982,True,0.276581,0.146602,0.129979,True,0.770112,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.326596,0.329459,7.76472e-10,1.2,1.15032,0.157856,0.035112
119,train,59,1,True,True,0.178926,0.160213,0.0187131,0.195677,0.214925,0.0128357,0.00754256,0.160322,0.179034,True,0.235791625,0.178926,0.160213,0.0187131,True,0.179029,0.160315,0.0187133,True,0.179037,0.160324,0.0187124,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.32786,0.329106,7.76472e-10,1.2,1.15032,0.0326535,0.176265
120,train,28,0,True,True,0.28448,0.149545,0.134934,0.32338,0.184701,0.0201373,0.00623831,0.284584,0.149654,True,0.36707737499999993,0.28448,0.149545,0.134934,True,0.284582,0.149648,0.134935,True,0.284589,0.149657,0.134932,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.325742,0.329269,1.2,7.76472e-10,1.15032,0.162215,0.0330432
121,train,60,1,True,True,0.118784,0.129613,-0.0108291,0.164188,0.15304,0.0174919,0.0111608,0.129723,0.118894,False,0.1511760125,0.118784,0.129613,-0.0108291,False,0.118886,0.129715,-0.0108293,False,0.118896,0.129725,-0.0108293,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.328455,0.331008,1.2,7.76472e-10,1.15032,0.0327479,0.135608
122,train,29,0,True,True,0.282478,0.14409,0.138388,0.321325,0.179087,0.0223511,0.00765279,0.282582,0.144199,True,0.36093624999999996,0.282478,0.14409,0.138388,True,0.282581,0.144192,0.138388,True,0.282587,0.144201,0.138386,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.325584,0.329424,7.76472e-10,1.2,1.15032,0.154796,0.0322088
123,train,61,1,True,True,0.129488,0.139696,-0.0102077,0.174565,0.164058,0.01458,0.0107258,0.139805,0.129597,False,0.19387995,0.129488,0.139696,-0.0102077,False,0.12959,0.139798,-0.010208,False,0.129599,0.139807,-0.0102078,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.328294,0.329832,1.2,7.76472e-10,1.15032,0.0325978,0.141074
124,train,30,0,True,True,0.285214,0.143325,0.141889,0.324134,0.1783,0.0276248,0.00746285,0.285319,0.143434,True,0.4866560000000001,0.285214,0.143325,0.141889,True,0.285317,0.143427,0.141889,True,0.285323,0.143436,0.141887,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.325161,0.32951,1.2,7.76472e-10,1.15032,0.153556,0.0324912
125,train,62,1,True,True,0.181885,0.239543,-0.0576584,0.277231,0.217968,0.0467795,0.0234923,0.239649,0.181992,False,0.282842625,0.181885,0.239543,-0.0576584,False,0.181987,0.239646,-0.0576585,False,0.181995,0.239653,-0.0576577,False,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.194463,0.327765,7.76481e-10,1.19999,1.15032,0.0325685,0.244143
126,train,31,0,True,True,0.25109,0.189915,0.0611754,0.289093,0.226225,0.0355909,0.00531879,0.251196,0.190022,True,0.315127875,0.25109,0.189915,0.0611754,True,0.251193,0.190018,0.0611754,True,0.2512,0.190025,0.0611748,True,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.310218,0.328934,7.76473e-10,1.2,1.15032,0.198301,0.0352037
127,train,63,1,True,True,0.191045,0.26092,-0.0698746,0.299188,0.227388,0.0278525,0.00581355,0.261025,0.191153,False,0.331628375,0.191045,0.26092,-0.0698746,False,0.191148,0.261022,-0.0698744,False,0.191156,0.261029,-0.0698732,False,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.325379,0.329174,1.2,7.76472e-10,1.15032,0.0338638,0.270312
128,train,0,0,True,True,0.283042,0.142829,0.140214,0.321905,0.17779,0.0284743,0.00800319,0.283147,0.142938,True,0.44785987499999996,0.283042,0.142829,0.140214,True,0.283145,0.142931,0.140214,True,0.283152,0.14294,0.140212,True,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.325129,0.329427,7.76472e-10,1.2,0.0553738,0.117181,0.0357715
129,train,32,1,True,True,0.214177,0.232461,-0.0182839,0.269955,0.251166,0.027718,0.00717079,0.232567,0.214284,False,0.3103241375,0.214177,0.232461,-0.0182839,False,0.21428,0.232564,-0.0182839,False,0.214287,0.232571,-0.0182839,False,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.325415,0.328111,7.76472e-10,1.2,1.15032,0.0325842,0.23449
130,train,1,0,True,True,0.276849,0.148194,0.128655,0.315545,0.18331,0.0334967,0.0303365,0.276953,0.148303,True,0.383877,0.276849,0.148194,0.128655,True,0.276951,0.148296,0.128655,True,0.276958,0.148305,0.128653,True,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.319714,0.326336,1.2,7.76457e-10,1.15032,0.160293,0.0350338
131,train,33,1,True,True,0.167511,0.258293,-0.0907826,0.29649,0.203184,0.035304,0.00957916,0.258398,0.167619,False,0.2686391125,0.167511,0.258293,-0.0907826,False,0.167613,0.258396,-0.0907827,False,0.167621,0.258402,-0.0907809,False,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.311762,0.328457,7.76473e-10,1.2,1.15032,0.032695,0.266843
132,train,2,0,True,True,0.273331,0.144835,0.128496,0.311933,0.179854,0.0302069,0.00935975,0.273435,0.144944,True,0.29886775000000004,0.273331,0.144835,0.128496,True,0.273433,0.144937,0.128496,True,0.27344,0.144946,0.128493,True,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.325029,0.328908,7.76472e-10,1.2,1.15032,0.155469,0.0357106
133,train,34,1,True,True,0.149827,0.234169,-0.0843417,0.271709,0.184991,0.0233467,0.0121703,0.234275,0.149936,False,0.247402075,0.149827,0.234169,-0.0843417,False,0.149929,0.234272,-0.0843421,False,0.149939,0.234279,-0.0843402,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.325927,0.328146,1.2,7.76472e-10,1.15032,0.0326149,0.252017
134,train,3,0,True,True,0.26408,0.144146,0.119933,0.302433,0.179145,0.0325354,0.00929925,0.264185,0.144255,True,0.34778837500000004,0.26408,0.144146,0.119933,True,0.264182,0.144248,0.119934,True,0.264189,0.144258,0.119931,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.321902,0.32886,1.2,7.7646e-10,1.15032,0.154507,0.0350636
135,train,35,1,True,True,0.152066,0.265901,-0.113835,0.304303,0.187294,0.0365015,0.0136239,0.266005,0.152174,False,0.28502317499999996,0.152066,0.265901,-0.113835,False,0.152168,0.266003,-0.113836,False,0.152177,0.26601,-0.113833,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.305114,0.32789,7.76473e-10,1.2,1.15032,0.0325917,0.26281
136,train,4,0,True,True,0.269217,0.144756,0.12446,0.307709,0.179773,0.0228455,0.00926347,0.269322,0.144865,True,0.383445,0.269217,0.144756,0.12446,True,0.269319,0.144859,0.124461,True,0.269326,0.144868,0.124458,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.325588,0.328884,1.2,7.76472e-10,1.15032,0.155367,0.0358996
