cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
59,train,13,1,True,True,0.0266224,0.0227427,0.00387971,0.110891,0.116646,0.110891,0.116646,0.0227427,0.0266224,True,0.33974525,0.0266224,0.0227427,0.00387971,True,0.0266224,0.0227427,0.00387971,True,0.0266224,0.0227427,0.0038797,True,0.0200496,0.018792,0.00125759,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.336571,0.336546,0.18274,1.19992,0.229304,0.03514,0.178884
60,train,6,0,True,True,0.0279048,0.0243384,0.0035664,0.121363,0.116059,0.121362,0.116059,0.0279046,0.0243382,True,0.59872975,0.0279048,0.0243384,0.0035664,True,0.0279046,0.0243382,0.00356639,True,0.0279045,0.0243381,0.00356638,True,0.0223177,0.0206079,0.00170981,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.335936,0.336017,0.144029,1.1999,0.218889,0.168773,0.0148851
61,train,14,1,True,True,0.0267166,0.023392,0.00332455,0.112625,0.117561,0.112625,0.117561,0.023392,0.0267165,True,0.317540325,0.0267166,0.023392,0.00332455,True,0.0267165,0.023392,0.00332453,True,0.0267164,0.0233919,0.00332451,True,0.0199891,0.0190744,0.000914671,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.336571,0.336574,0.176509,1.19992,0.230934,0.03514,0.181587
62,train,7,0,True,True,0.0233717,0.0248506,-0.00147889,0.110907,0.113101,0.110907,0.113101,0.0233716,0.0248505,False,0.472500375,0.0233717,0.0248506,-0.00147889,False,0.0233716,0.0248505,-0.00147894,False,0.0233715,0.0248505,-0.00147898,False,0.019589,0.0203569,-0.000767945,False,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.336294,0.336244,0.461702,1.20381,0.260182,0.247187,0.0149154
63,train,15,1,True,True,0.0271316,0.0214829,0.00564874,0.108063,0.116425,0.108063,0.116425,0.0214829,0.0271316,True,0.25858512499999997,0.0271316,0.0214829,0.00564874,True,0.0271316,0.0214829,0.00564874,True,0.0271316,0.0214829,0.00564874,True,0.0181108,0.0160959,0.0020149,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.335111,0.335128,1.20058,0.374679,0.297078,0.0351391,0.274117
64,train,0,0,True,True,0.0224723,0.0226367,-0.000164447,0.106613,0.106857,0.106613,0.106857,0.0224723,0.0226367,False,0.411487625,0.0224723,0.0226367,-0.000164447,False,0.0224723,0.0226367,-0.000164446,False,0.0224723,0.0226367,-0.000164445,False,0.0191819,0.0188202,0.000361655,True,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.336414,0.336482,1.20253,0.430924,0.231747,0.188028,0.03514
65,train,8,1,True,True,0.0251508,0.0196494,0.00550139,0.101678,0.109796,0.101678,0.109796,0.0196494,0.0251508,True,0.24862142500000003,0.0251508,0.0196494,0.00550139,True,0.0251508,0.0196494,0.00550139,True,0.0251508,0.0196494,0.00550139,True,0.0195626,0.0162428,0.00331987,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.337117,0.336796,1.19998,0.00330571,0.394012,0.0157611,0.34392
66,train,1,0,True,True,0.0220153,0.0217773,0.000238046,0.10467,0.104318,0.10467,0.104318,0.0220153,0.0217773,True,0.40603550000000005,0.0220153,0.0217773,0.000238046,True,0.0220153,0.0217773,0.000238049,True,0.0220153,0.0217773,0.000238052,True,0.0190977,0.0180709,0.00102686,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.336466,0.336621,1.20036,0.323943,0.231316,0.188336,0.0351391
67,train,9,1,True,True,0.0234905,0.0172571,0.00623337,0.0940641,0.103219,0.0940641,0.103219,0.0172571,0.0234905,True,0.21884825,0.0234905,0.0172571,0.00623337,True,0.0234905,0.0172571,0.00623337,True,0.0234905,0.0172571,0.00623337,True,0.0182548,0.0140993,0.00415548,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.337943,0.337384,-0.00340329,1.2,0.231908,0.016608,0.184586
68,train,2,0,True,True,0.0206307,0.0214899,-0.000859189,0.101002,0.10227,0.101001,0.10227,0.0206307,0.0214898,False,0.402278125,0.0206307,0.0214899,-0.000859189,False,0.0206307,0.0214898,-0.000859147,False,0.0206306,0.0214898,-0.000859112,False,0.0183876,0.018295,9.26668e-05,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.336505,0.336566,1.20314,0.447403,0.295752,0.273162,0.0170164
69,train,10,1,True,True,0.0222987,0.0209644,0.00133435,0.102578,0.10455,0.102578,0.10455,0.0209644,0.0222987,True,0.433851125,0.0222987,0.0209644,0.00133435,True,0.0222987,0.0209644,0.00133435,True,0.0222987,0.0209644,0.00133435,True,0.0187962,0.018266,0.000530185,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.336537,0.336511,0.530055,1.20525,0.312725,0.0158162,0.285278
70,train,3,0,True,True,0.0182402,0.02486,-0.00661984,0.0977324,0.107472,0.0977322,0.107472,0.0182401,0.02486,False,0.501807125,0.0182402,0.02486,-0.00661984,False,0.0182401,0.02486,-0.00661989,False,0.0182401,0.02486,-0.00661993,False,0.015995,0.0209844,-0.00498945,False,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.336858,0.336326,0.00198551,1.19998,0.45995,0.462168,0.0160641
71,train,11,1,True,True,0.0164927,0.0208559,-0.00436325,0.0963701,0.0899666,0.09637,0.0899664,0.0208559,0.0164926,False,0.41240000000000004,0.0164927,0.0208559,-0.00436325,False,0.0164926,0.0208559,-0.00436329,False,0.0164926,0.0208559,-0.00436333,False,0.0138116,0.0182656,-0.00445401,False,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.337011,0.337798,1.19999,-0.000143558,0.638845,0.0351572,0.644463
72,train,4,0,True,True,0.0173504,0.0175256,-0.000175169,0.0891869,0.0894441,0.0891864,0.0894437,0.0173503,0.0175255,False,0.6075125,0.0173504,0.0175256,-0.000175169,False,0.0173503,0.0175255,-0.00017517,False,0.0173502,0.0175254,-0.00017517,False,0.0147482,0.0152997,-0.00055149,False,0.608103,0.770115,0.770115,0.645065,0.08,0.770115,0.446472,0.770115,0.337822,0.337691,1.19999,-0.000155141,0.270773,0.255192,0.0351387
73,train,12,1,True,True,0.0159991,0.0178414,-0.00184231,0.0888345,0.0861326,0.0888344,0.0861326,0.0178414,0.0159991,False,0.255205325,0.0159991,0.0178414,-0.00184231,False,0.0159991,0.0178414,-0.00184231,False,0.0159991,0.0178414,-0.00184231,False,0.0126561,0.0153171,-0.00266102,False,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.338151,0.338911,1.2,-3.71742e-06,0.732776,0.0154062,0.748717
74,train,5,0,True,True,0.0113775,0.0192629,-0.00788544,0.0749642,0.0863586,0.074964,0.0863584,0.0113774,0.0192629,False,0.5455773749999999,0.0113775,0.0192629,-0.00788544,False,0.0113774,0.0192629,-0.0078855,False,0.0113773,0.0192629,-0.00788555,False,0.0099606,0.0165154,-0.00655479,False,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.339949,0.338219,3.76915e-08,1.2,0.921675,0.949979,0.0351572
75,train,13,1,True,True,0.00954477,0.0255849,-0.0160401,0.0954753,0.0729913,0.0954752,0.0729913,0.0255849,0.00954476,False,0.33974525,0.00954477,0.0255849,-0.0160401,False,0.00954476,0.0255849,-0.0160401,False,0.00954476,0.0255849,-0.0160401,False,0.00704461,0.0228078,-0.0157631,False,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.337597,0.342548,1.2,3.76785e-08,0.941396,0.0351572,0.966876
76,train,6,0,True,True,0.0253909,0.00722357,0.0181674,0.0898107,0.0651647,0.0898104,0.0651644,0.0253909,0.0072235,True,0.59872975,0.0253909,0.00722357,0.0181674,True,0.0253909,0.00722351,0.0181674,True,0.0253908,0.00722346,0.0181674,True,0.0230782,0.00567201,0.0174062,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.337955,0.345305,1.2,3.76857e-08,0.022444,0.0107549,0.0351385
77,train,14,1,True,True,0.0210074,0.0104491,0.0105583,0.0733707,0.0884856,0.0733705,0.0884855,0.010449,0.0210074,True,0.317540325,0.0210074,0.0104491,0.0105583,True,0.0210074,0.010449,0.0105584,True,0.0210074,0.010449,0.0105584,True,0.0158897,0.00862922,0.00726045,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.342266,0.339985,3.77453e-08,1.2,0.0211051,0.00019405,0.045643
78,train,7,0,True,True,0.0219465,0.00740495,0.0145415,0.0844526,0.0643563,0.0844525,0.0643562,0.0219464,0.00740495,True,0.472500375,0.0219465,0.00740495,0.0145415,True,0.0219464,0.00740495,0.0145415,True,0.0219464,0.00740494,0.0145414,True,0.0199728,0.00551203,0.0144607,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.338889,0.347657,1.2,3.77078e-08,0.0217683,0.0460692,0.000795525
79,train,15,1,True,True,0.0258035,0.00853663,0.0172668,0.0697962,0.0936825,0.0697962,0.0936825,0.00853663,0.0258034,True,0.25858512499999997,0.0258035,0.00853663,0.0172668,True,0.0258034,0.00853663,0.0172668,True,0.0258034,0.00853662,0.0172668,True,0.0202245,0.00679051,0.013434,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.344333,0.339439,3.77336e-08,1.2,0.0240401,0.000672983,0.0475439
80,final_eval,0,0,False,False,0.0239606,0.00667359,0.017287,0.086055,0.0626967,0.086055,0.0626967,0.0239606,0.00667359,True,0.411487625,0.0239606,0.00667359,0.017287,True,0.0239606,0.00667359,0.017287,True,0.0239606,0.00667358,0.017287,True,0.0220773,0.0051584,0.0169189,True,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.338387,0.347881,1.14654,1.19812,,,
81,final_eval,1,0,False,False,0.0268488,0.00645439,0.0203944,0.0899591,0.0629492,0.0899591,0.0629491,0.0268488,0.00645439,True,0.40603550000000005,0.0268488,0.00645439,0.0203944,True,0.0268488,0.00645439,0.0203944,True,0.0268488,0.00645439,0.0203944,True,0.0247563,0.00491552,0.0198408,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.338054,0.348075,1.14042,1.18798,,,
82,final_eval,2,0,False,False,0.0259561,0.00724229,0.0187138,0.0907769,0.0654467,0.0907768,0.0654466,0.0259562,0.00724223,True,0.402278125,0.0259561,0.00724229,0.0187138,True,0.0259562,0.00724224,0.0187139,True,0.0259562,0.0072422,0.018714,True,0.0241953,0.00544465,0.0187506,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.337758,0.345765,1.14039,1.17795,,,
83,final_eval,3,0,False,False,0.0158617,0.0116541,0.00420761,0.0793962,0.0732795,0.0793961,0.0732794,0.0158617,0.0116541,True,0.501807125,0.0158617,0.0116541,0.00420761,True,0.0158617,0.0116541,0.00420758,True,0.0158617,0.0116541,0.00420755,True,0.0139405,0.0091567,0.00478377,True,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.339545,0.341853,1.14038,1.16799,,,
84,final_eval,4,0,False,False,0.0204583,0.00924866,0.0112096,0.0853784,0.0694598,0.0853781,0.0694595,0.0204582,0.00924857,True,0.6075123749999999,0.0204583,0.00924866,0.0112096,True,0.0204582,0.00924858,0.0112097,True,0.0204582,0.00924852,0.0112097,True,0.0183721,0.00715285,0.0112192,True,0.608103,0.770114,0.770115,0.645065,0.08,0.770115,0.446472,0.770115,0.338517,0.343272,1.14039,1.15813,,,
85,final_eval,5,0,False,False,0.0204602,0.00757664,0.0128836,0.0821974,0.0642358,0.0821973,0.0642356,0.0204602,0.00757657,True,0.545577,0.0204602,0.00757664,0.0128836,True,0.0204602,0.00757658,0.0128837,True,0.0204603,0.00757653,0.0128837,True,0.018456,0.00601691,0.0124391,True,0.770114,0.770112,0.608497,0.770114,0.409299,0.234623,0.168272,0.633585,0.33893,0.345919,1.14044,1.14839,,,
86,final_eval,6,0,False,False,0.0249493,0.00695961,0.0179897,0.0884054,0.0640745,0.0884051,0.0640742,0.0249493,0.00695955,True,0.59872975,0.0249493,0.00695961,0.0179897,True,0.0249493,0.00695955,0.0179897,True,0.0249492,0.00695951,0.0179897,True,0.0227778,0.00545662,0.0173212,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.338111,0.34618,1.14041,1.14047,,,
87,final_eval,7,0,False,False,0.021371,0.0073449,0.0140261,0.0833167,0.063902,0.0833166,0.063902,0.021371,0.0073449,True,0.472500375,0.021371,0.0073449,0.0140261,True,0.021371,0.0073449,0.0140261,True,0.0213709,0.0073449,0.014026,True,0.0194627,0.00546636,0.0139964,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.339067,0.348195,1.1404,1.14047,,,
88,final_eval,8,1,False,False,0.0228724,0.00978239,0.01309,0.0723892,0.0909348,0.0723892,0.0909348,0.00978238,0.0228724,True,0.24862142500000003,0.0228724,0.00978239,0.01309,True,0.0228724,0.00978238,0.01309,True,0.0228724,0.00978238,0.01309,True,0.0180398,0.00791266,0.0101271,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.342484,0.339171,1.14037,1.14044,,,
89,final_eval,9,1,False,False,0.0125656,0.0171508,-0.00458516,0.0833761,0.0766996,0.0833761,0.0766996,0.0171508,0.0125656,False,0.21884825,0.0125656,0.0171508,-0.00458516,False,0.0125656,0.0171508,-0.00458516,False,0.0125656,0.0171508,-0.00458516,False,0.00927292,0.0144835,-0.00521055,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.33968,0.34216,1.14034,1.14041,,,
90,final_eval,10,1,False,False,0.0111653,0.0185952,-0.00742999,0.0846588,0.0739212,0.0846588,0.0739212,0.0185952,0.0111652,False,0.433851125,0.0111653,0.0185952,-0.00742999,False,0.0111652,0.0185952,-0.00742999,False,0.0111652,0.0185952,-0.00742999,False,0.00913374,0.0161624,-0.0070287,False,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.338582,0.340991,1.14039,1.14045,,,
91,final_eval,11,1,False,False,0.00947386,0.0191996,-0.00972574,0.0833115,0.0694239,0.0833114,0.0694238,0.0191996,0.00947383,False,0.41240000000000004,0.00947386,0.0191996,-0.00972574,False,0.00947384,0.0191996,-0.00972575,False,0.00947382,0.0191996,-0.00972576,False,0.0072176,0.0176189,-0.0104013,False,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.338594,0.343337,1.14042,1.14049,,,
92,final_eval,12,1,False,False,0.00773867,0.0264027,-0.0186641,0.0927849,0.0673433,0.0927849,0.0673433,0.0264027,0.00773867,False,0.255205325,0.00773867,0.0264027,-0.0186641,False,0.00773867,0.0264027,-0.0186641,False,0.00773866,0.0264027,-0.0186641,False,0.00526913,0.0249979,-0.0197287,False,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.337827,0.346706,1.14038,1.14045,,,
93,final_eval,13,1,False,False,0.0171066,0.0112399,0.00586671,0.0730943,0.0815965,0.0730942,0.0815965,0.0112399,0.0171066,True,0.33974525,0.0171066,0.0112399,0.00586671,True,0.0171066,0.0112399,0.00586671,True,0.0171066,0.0112399,0.0058667,True,0.0131043,0.00968481,0.00341945,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.341475,0.340518,1.14037,1.14044,,,
94,final_eval,14,1,False,False,0.0195681,0.0107163,0.00885179,0.0732771,0.0860134,0.0732769,0.0860133,0.0107162,0.0195681,True,0.317540325,0.0195681,0.0107163,0.00885179,True,0.0195681,0.0107162,0.00885187,True,0.0195681,0.0107161,0.00885194,True,0.0151494,0.00895633,0.00619309,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.341686,0.339736,1.14036,1.14043,,,
95,final_eval,15,1,False,False,0.02436,0.0088894,0.0154706,0.0703043,0.0919154,0.0703042,0.0919154,0.00888939,0.02436,True,0.25858512499999997,0.02436,0.0088894,0.0154706,True,0.02436,0.00888939,0.0154706,True,0.02436,0.00888939,0.0154706,True,0.0190276,0.00705365,0.0119739,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.344126,0.339639,1.14035,1.14042,,,
