cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
60,train,12,1,True,True,0.073135,0.0747287,-0.00159372,0.107656,0.10601,0.107656,0.10601,0.0747885,0.0731942,False,0.255205325,0.073135,0.0747287,-0.00159372,False,0.0731893,0.0747836,-0.00159429,False,0.073234,0.0748287,-0.00159472,False,0.0732438,0.0748387,-0.00159488,False,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.336564,0.336815,0.115955,0.113038,0.0887928,4.99779e-08,0.0830097
61,train,13,1,True,True,0.0893687,0.0947174,-0.00534862,0.128255,0.122744,0.128255,0.122744,0.0947782,0.0894293,False,0.33974525,0.0893687,0.0947174,-0.00534862,False,0.0894244,0.0947733,-0.00534887,False,0.08947,0.0948191,-0.00534906,False,0.0894799,0.094829,-0.00534908,False,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.336213,0.336476,0.155349,0.145153,0.148046,1.34946e-09,0.1213
62,train,14,1,True,True,0.0919455,0.101506,-0.00956048,0.135244,0.125394,0.135244,0.125394,0.101566,0.0920052,False,0.31753995,0.0919455,0.101506,-0.00956048,False,0.0920003,0.101561,-0.00956097,False,0.0920453,0.101607,-0.00956135,False,0.092055,0.101616,-0.00956136,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770112,0.26136,0.336103,0.336424,0.168706,0.150425,0.173798,-1.75869e-10,0.134104
63,train,15,1,True,True,0.0905448,0.094682,-0.00413718,0.128218,0.123955,0.128218,0.123955,0.0947427,0.0906052,False,0.25858512499999997,0.0905448,0.094682,-0.00413718,False,0.0906003,0.0947377,-0.00413741,False,0.0906458,0.0947834,-0.00413757,False,0.0906557,0.0947933,-0.00413759,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.336267,0.33655,0.155451,0.147548,0.147263,-2.32244e-10,0.121128
64,train,0,0,True,True,0.0974866,0.0860388,0.0114477,0.131108,0.119313,0.131108,0.119313,0.09755,0.0861018,True,0.411487625,0.0974866,0.0860388,0.0114477,True,0.0975425,0.0860944,0.0114482,True,0.0975884,0.0861399,0.0114485,True,0.0975984,0.0861501,0.0114484,True,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.335785,0.336091,0.160088,0.13839,0.114205,0.104518,0.0375334
65,train,1,0,True,True,0.0951474,0.0860916,0.00905581,0.128698,0.119367,0.128698,0.119367,0.0952107,0.0861545,True,0.40603550000000005,0.0951474,0.0860916,0.00905581,True,0.0952033,0.0861471,0.0090562,True,0.0952491,0.0861926,0.00905649,True,0.0952593,0.0862028,0.00905646,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.335756,0.336033,0.15566,0.138489,0.115065,0.104829,0.00127614
66,train,2,0,True,True,0.0907123,0.0849453,0.005767,0.124127,0.118183,0.124126,0.118182,0.090775,0.0850074,True,0.402278125,0.0907123,0.0849453,0.005767,True,0.0907676,0.0850001,0.0057675,True,0.090813,0.0850451,0.00576787,True,0.0908231,0.0850552,0.0057679,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.335723,0.33595,0.147076,0.136166,0.1107,0.102584,4.33798e-05
67,train,3,0,True,True,0.109167,0.0980101,0.011157,0.143136,0.131645,0.143136,0.131644,0.10923,0.0980729,True,0.501806875,0.109167,0.0980101,0.011157,True,0.109223,0.0980655,0.0111572,True,0.109268,0.098111,0.0111573,True,0.109278,0.0981212,0.0111571,True,0.432994,0.770112,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.335471,0.335634,0.184471,0.163099,0.162869,0.128654,1.47459e-06
68,train,4,0,True,True,0.108858,0.0926286,0.0162289,0.142811,0.126093,0.14281,0.126092,0.108919,0.0926897,True,0.607511,0.108858,0.0926286,0.0162289,True,0.108912,0.0926825,0.0162295,True,0.108957,0.0927268,0.0162299,True,0.108966,0.0927368,0.0162296,True,0.608103,0.770112,0.770112,0.645065,0.08,0.770112,0.446472,0.770112,0.335548,0.335732,0.182779,0.151839,0.14033,0.117666,5.01254e-08
69,train,5,0,True,True,0.0966538,0.089512,0.00714175,0.130243,0.122885,0.130243,0.122884,0.0967157,0.0895736,True,0.545577,0.0966538,0.089512,0.00714175,True,0.0967084,0.0895664,0.00714202,True,0.0967532,0.089611,0.0071422,True,0.0967631,0.0896209,0.00714215,True,0.770114,0.770112,0.608497,0.770114,0.409299,0.234623,0.168272,0.633585,0.335796,0.335965,0.159048,0.145432,0.128109,0.111504,1.7039e-09
70,train,6,0,True,True,0.103793,0.0906793,0.0131139,0.137596,0.124085,0.137595,0.124084,0.103855,0.0907404,True,0.5987275000000001,0.103793,0.0906793,0.0131139,True,0.103848,0.0907332,0.0131144,True,0.103892,0.0907775,0.0131148,True,0.103902,0.0907874,0.0131146,True,0.541098,0.770109,0.770108,0.700955,0.34338,0.77011,0.123952,0.770108,0.335674,0.335855,0.172825,0.147819,0.132804,0.113824,-5.52706e-10
71,train,7,0,True,True,0.0949006,0.0895905,0.00531011,0.128441,0.12297,0.128441,0.12297,0.0949634,0.089653,True,0.472500375,0.0949006,0.0895905,0.00531011,True,0.094956,0.0896457,0.00531035,True,0.0950014,0.0896909,0.00531052,True,0.0950114,0.0897009,0.00531055,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335874,0.33602,0.155729,0.145595,0.128485,0.11167,-3.60144e-10
72,train,8,1,True,True,0.0820198,0.0790006,0.00301925,0.11206,0.11517,0.11206,0.11517,0.0790633,0.0820824,True,0.24862142500000003,0.0820198,0.0790006,0.00301925,True,0.082075,0.0790559,0.00301909,True,0.0821203,0.0791014,0.00301896,True,0.0821302,0.0791114,0.00301878,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.336538,0.336614,0.124393,0.129969,0.0910834,0.0372271,0.0909554
73,train,9,1,True,True,0.0810982,0.0765249,0.00457335,0.109508,0.11422,0.109508,0.11422,0.0765873,0.0811606,True,0.21884825,0.0810982,0.0765249,0.00457335,True,0.0811532,0.0765799,0.0045733,True,0.0811984,0.0766252,0.00457325,True,0.0812082,0.0766351,0.00457311,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.336835,0.336803,0.119567,0.127982,0.0929207,0.00126572,0.0865725
74,train,10,1,True,True,0.0894018,0.0892147,0.000187066,0.122586,0.122778,0.122586,0.122778,0.0892779,0.0894648,True,0.433851125,0.0894018,0.0892147,0.000187066,True,0.0894574,0.0892705,0.000186958,True,0.0895031,0.0893162,0.000186878,True,0.0895132,0.0893264,0.000186811,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.335839,0.33592,0.144863,0.145205,0.1275,4.30257e-05,0.111073
75,train,11,1,True,True,0.0885052,0.0868959,0.00160925,0.120195,0.121852,0.120195,0.121852,0.0869587,0.0885677,True,0.41240000000000004,0.0885052,0.0868959,0.00160925,True,0.0885604,0.0869513,0.00160904,True,0.0886056,0.0869968,0.00160886,True,0.0886155,0.0870067,0.00160875,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.336056,0.33614,0.140135,0.143162,0.118057,1.46192e-06,0.106403
76,train,12,1,True,True,0.0708715,0.0722668,-0.00139534,0.105119,0.103678,0.105119,0.103678,0.072329,0.070933,False,0.255205325,0.0708715,0.0722668,-0.00139534,False,0.0709258,0.0723217,-0.00139587,False,0.0709705,0.0723668,-0.00139627,False,0.0709804,0.0723769,-0.00139643,False,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.33661,0.336864,0.111314,0.108791,0.0905451,4.93287e-08,0.0785555
77,train,13,1,True,True,0.0814678,0.0877542,-0.00628642,0.121081,0.114603,0.121081,0.114602,0.0878174,0.0815305,False,0.33974525,0.0814678,0.0877542,-0.00628642,False,0.0815231,0.0878099,-0.00628682,False,0.0815686,0.0878557,-0.00628711,False,0.0815785,0.0878656,-0.00628714,False,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.336277,0.336621,0.14104,0.129247,0.120386,1.30294e-09,0.107474
78,train,14,1,True,True,0.0834941,0.0941488,-0.0106547,0.127666,0.116686,0.127666,0.116686,0.0942114,0.083556,False,0.3175402,0.0834941,0.0941488,-0.0106547,False,0.0835487,0.0942041,-0.0106554,False,0.0835936,0.0942494,-0.0106559,False,0.0836033,0.0942592,-0.0106559,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770114,0.26136,0.336154,0.336601,0.153364,0.133255,0.143917,-1.7279e-10,0.11933
79,train,15,1,True,True,0.0833004,0.0895021,-0.00620164,0.122881,0.11649,0.122881,0.11649,0.0895651,0.083363,False,0.25858512499999997,0.0833004,0.0895021,-0.00620164,False,0.0833557,0.0895577,-0.00620204,False,0.083401,0.0896033,-0.00620233,False,0.0834109,0.0896132,-0.00620235,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.336338,0.33673,0.144557,0.132876,0.126476,-2.34566e-10,0.110698
80,train,0,0,True,True,0.0900056,0.0798001,0.0102055,0.123401,0.112884,0.123401,0.112884,0.0900688,0.0798627,True,0.411487625,0.0900056,0.0798001,0.0102055,True,0.0900613,0.0798554,0.010206,True,0.0901071,0.0799008,0.0102063,True,0.0901172,0.079911,0.0102062,True,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.33587,0.336241,0.145061,0.125968,0.092435,0.0925694,0.0371948
81,train,1,0,True,True,0.089055,0.0806331,0.00842187,0.122422,0.113743,0.122422,0.113743,0.0891182,0.0806958,True,0.40603550000000005,0.089055,0.0806331,0.00842187,True,0.0891108,0.0806885,0.00842231,True,0.0891565,0.0807339,0.00842264,True,0.0891668,0.0807441,0.00842266,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.335835,0.336186,0.143379,0.1276,0.0957392,0.0943441,0.00126462
82,train,2,0,True,True,0.0844974,0.0797861,0.00471128,0.117723,0.112866,0.117723,0.112866,0.0845599,0.0798481,True,0.402278125,0.0844974,0.0797861,0.00471128,True,0.0845525,0.0798408,0.00471178,True,0.0845978,0.0798857,0.00471215,True,0.0846081,0.0798958,0.00471224,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.335814,0.336072,0.134713,0.125919,0.0933193,0.092706,4.29879e-05
83,train,3,0,True,True,0.0998744,0.0908968,0.00897759,0.133565,0.124317,0.133565,0.124317,0.0999374,0.0909595,True,0.501807,0.0998744,0.0908968,0.00897759,True,0.09993,0.0909522,0.00897782,True,0.0999755,0.0909976,0.00897797,True,0.0999856,0.0910079,0.00897775,True,0.432994,0.770113,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.335535,0.335719,0.165423,0.148293,0.134045,0.114364,1.46071e-06
84,train,4,0,True,True,0.0977512,0.0852395,0.0125116,0.131373,0.118481,0.131372,0.11848,0.0978129,0.0853006,True,0.6075119999999998,0.0977512,0.0852395,0.0125116,True,0.0978056,0.0852934,0.0125123,True,0.0978503,0.0853376,0.0125127,True,0.0978602,0.0853477,0.0125125,True,0.608103,0.770114,0.770114,0.645065,0.08,0.770114,0.446472,0.770114,0.335637,0.335861,0.160448,0.136756,0.111625,0.103133,4.96534e-08
85,train,5,0,True,True,0.0872917,0.0827386,0.00455316,0.120599,0.115906,0.120598,0.115906,0.0873536,0.0828001,True,0.5455773749999999,0.0872917,0.0827386,0.00455316,True,0.0873463,0.0827929,0.00455344,True,0.0873911,0.0828375,0.00455364,True,0.0874011,0.0828475,0.00455362,True,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.335921,0.336083,0.140332,0.131762,0.102646,0.0983325,1.68785e-09
86,train,6,0,True,True,0.092942,0.0837784,0.00916354,0.126419,0.116976,0.126418,0.116975,0.0930037,0.0838395,True,0.59872975,0.092942,0.0837784,0.00916354,True,0.0929964,0.0838323,0.00916406,True,0.0930411,0.0838766,0.00916445,True,0.093051,0.0838866,0.00916437,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.33578,0.335986,0.151128,0.13383,0.106506,0.100353,5.73746e-11
87,train,7,0,True,True,0.0859504,0.0830887,0.00286168,0.11922,0.116271,0.11922,0.11627,0.086013,0.083151,True,0.472500375,0.0859504,0.0830887,0.00286168,True,0.0860056,0.0831437,0.00286194,True,0.0860509,0.0831888,0.00286211,True,0.086061,0.0831989,0.00286215,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.336011,0.33614,0.13786,0.13246,0.103952,0.099013,-7.63631e-10
88,train,8,1,True,True,0.0786265,0.0755783,0.00304826,0.108534,0.111674,0.108534,0.111674,0.0756409,0.078689,True,0.24862142500000003,0.0786265,0.0755783,0.00304826,True,0.0786816,0.0756335,0.00304809,True,0.0787269,0.0756789,0.00304797,True,0.0787368,0.075689,0.00304779,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.33662,0.336684,0.117758,0.123326,0.0921552,0.0368188,0.084688
89,train,9,1,True,True,0.0774339,0.0712521,0.00618181,0.104073,0.110444,0.104073,0.110444,0.0713143,0.0774962,True,0.21884825,0.0774339,0.0712521,0.00618181,True,0.0774888,0.0713069,0.0061819,True,0.077534,0.071352,0.00618197,True,0.0775438,0.071362,0.00618183,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.337056,0.336898,0.109537,0.120711,0.0918926,0.00125184,0.076888
90,train,10,1,True,True,0.0842617,0.0825071,0.00175458,0.115675,0.117482,0.115675,0.117482,0.08257,0.0843245,True,0.433851125,0.0842617,0.0825071,0.00175458,True,0.0843171,0.0825626,0.0017545,True,0.0843627,0.0826082,0.00175445,True,0.0843729,0.0826185,0.00175435,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.33596,0.336002,0.131338,0.134606,0.102203,4.25538e-05,0.098018
91,train,11,1,True,True,0.0822605,0.0795243,0.00273622,0.112599,0.115418,0.112599,0.115417,0.0795868,0.0823228,True,0.41240000000000004,0.0822605,0.0795243,0.00273622,True,0.0823155,0.0795795,0.00273604,True,0.0823607,0.0796248,0.0027359,True,0.0823706,0.0796349,0.00273575,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.336192,0.336224,0.125434,0.130502,0.0927778,1.44573e-06,0.0922286
92,train,12,1,True,True,0.0685613,0.0695595,-0.000998181,0.102329,0.101297,0.102329,0.101297,0.0696216,0.0686229,False,0.255205325,0.0685613,0.0695595,-0.000998181,False,0.0686156,0.0696143,-0.000998661,False,0.0686604,0.0696594,-0.000999019,False,0.0686704,0.0696696,-0.000999185,False,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.336684,0.336929,0.106311,0.104526,0.0885192,4.87684e-08,0.0736532
93,train,13,1,True,True,0.0742951,0.0814229,-0.00712784,0.114557,0.107209,0.114557,0.107209,0.0814858,0.0743573,False,0.33974525,0.0742951,0.0814229,-0.00712784,False,0.07435,0.0814784,-0.00712843,False,0.0743951,0.081524,-0.00712886,False,0.0744051,0.081534,-0.00712891,False,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.336394,0.336829,0.128391,0.115296,0.0972848,1.2777e-09,0.0952458
94,train,14,1,True,True,0.0755607,0.0869516,-0.0113909,0.120252,0.10851,0.120251,0.108509,0.0870141,0.0756221,False,0.317540325,0.0755607,0.0869516,-0.0113909,False,0.0756149,0.0870068,-0.0113919,False,0.0756595,0.0870521,-0.0113926,False,0.0756693,0.087062,-0.0113926,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.336265,0.336852,0.13879,0.117698,0.11603,-1.73085e-10,0.105273
95,train,15,1,True,True,0.0762171,0.084279,-0.00806188,0.1175,0.10919,0.1175,0.10919,0.0843419,0.0762793,False,0.25858512499999997,0.0762171,0.084279,-0.00806188,False,0.076272,0.0843345,-0.0080625,False,0.0763171,0.08438,-0.00806296,False,0.076327,0.08439,-0.00806299,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.336449,0.336989,0.133885,0.118972,0.106571,-2.34449e-10,0.100433
96,final_eval,0,0,False,False,0.0823035,0.0739958,0.0083077,0.115465,0.106901,0.115465,0.106901,0.0823664,0.0740581,True,0.411487625,0.0823035,0.0739958,0.0083077,True,0.082359,0.0740508,0.00830825,True,0.0824046,0.074096,0.00830865,True,0.0824148,0.0741062,0.00830864,True,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.336026,0.336432,1.34988e-50,1.18272e-50,,,
97,final_eval,1,0,False,False,0.0843265,0.0744058,0.0099208,0.11755,0.107324,0.11755,0.107324,0.0843896,0.0744682,True,0.40603550000000005,0.0843265,0.0744058,0.0099208,True,0.0843822,0.0744608,0.00992137,True,0.0844279,0.0745061,0.0099218,True,0.0844381,0.0745163,0.00992183,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.335932,0.33641,2.94283e-79,6.21336e-88,,,
98,final_eval,2,0,False,False,0.0810636,0.074108,0.00695561,0.114185,0.107014,0.114185,0.107014,0.0811261,0.0741698,True,0.402278125,0.0810636,0.074108,0.00695561,True,0.0811187,0.0741625,0.00695622,True,0.0811639,0.0742073,0.00695668,True,0.0811743,0.0742175,0.00695672,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.335889,0.336254,-3.58981e-88,-3.39956e-96,,,
99,final_eval,3,0,False,False,0.0952727,0.0832118,0.0120609,0.128825,0.116399,0.128825,0.116398,0.0953356,0.0832743,True,0.501807125,0.0952727,0.0832118,0.0120609,True,0.0953282,0.0832669,0.0120613,True,0.0953737,0.0833122,0.0120615,True,0.0953838,0.0833226,0.0120612,True,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.335582,0.33589,-2.61304e-96,-8.94029e-97,,,
100,final_eval,4,0,False,False,0.0941685,0.0768852,0.0172833,0.127683,0.109872,0.127682,0.109871,0.0942303,0.076946,True,0.6075119999999998,0.0941685,0.0768852,0.0172833,True,0.0942231,0.0769388,0.0172842,True,0.0942678,0.0769829,0.0172848,True,0.0942777,0.0769933,0.0172844,True,0.608103,0.770114,0.770114,0.645065,0.08,0.770114,0.446472,0.770114,0.335667,0.336101,-1.39298e-104,-6.8542e-105,,,
101,final_eval,5,0,False,False,0.0857762,0.0747593,0.0110169,0.119038,0.107683,0.119037,0.107682,0.0858381,0.0748205,True,0.545577,0.0857762,0.0747593,0.0110169,True,0.0858308,0.0748133,0.0110175,True,0.0858756,0.0748577,0.0110179,True,0.0858856,0.0748678,0.0110178,True,0.770114,0.770112,0.608497,0.770114,0.409299,0.234623,0.168272,0.633585,0.335938,0.336311,-9.4689e-105,-1.28502e-104,,,
102,final_eval,6,0,False,False,0.0925152,0.0750816,0.0174336,0.12598,0.108013,0.125979,0.108012,0.092577,0.0751424,True,0.59872975,0.0925152,0.0750816,0.0174336,True,0.0925697,0.0751352,0.0174345,True,0.0926144,0.0751793,0.0174351,True,0.0926243,0.0751895,0.0174348,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.335765,0.336244,3.48712e-105,1.68765e-104,,,
103,final_eval,7,0,False,False,0.0871118,0.0746598,0.012452,0.120417,0.107584,0.120417,0.107583,0.0871744,0.0747216,True,0.472500375,0.0871118,0.0746598,0.012452,True,0.087167,0.0747144,0.0124526,True,0.0872123,0.0747592,0.0124531,True,0.0872224,0.0747695,0.0124529,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335973,0.336394,6.85217e-114,9.82385e-114,,,
104,final_eval,8,1,False,False,0.0727914,0.0777022,-0.00491072,0.110723,0.10566,0.110723,0.10566,0.0777649,0.0728537,False,0.24862142500000003,0.0727914,0.0777022,-0.00491072,False,0.0728464,0.0777575,-0.00491114,False,0.0728915,0.0778029,-0.00491145,False,0.0729015,0.077813,-0.00491147,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.336537,0.336894,-3.29281e-87,-1.48625e-87,,,
105,final_eval,9,1,False,False,0.0725607,0.0726619,-0.000101226,0.105526,0.105421,0.105526,0.105421,0.0727241,0.0726227,False,0.21884825,0.0725607,0.0726619,-0.000101226,False,0.0726154,0.0727168,-0.000101386,False,0.0726604,0.0727619,-0.000101504,False,0.0726703,0.0727719,-0.000101545,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.336988,0.337096,7.13119e-79,-1.02781e-79,,,
106,final_eval,10,1,False,False,0.079029,0.0839839,-0.00495484,0.117196,0.11209,0.117196,0.11209,0.0840468,0.0790917,False,0.433851125,0.079029,0.0839839,-0.00495484,False,0.0790843,0.0840394,-0.00495512,False,0.0791297,0.0840851,-0.00495533,False,0.07914,0.0840953,-0.00495531,False,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.335917,0.336139,-5.01909e-96,-3.2156e-96,,,
107,final_eval,11,1,False,False,0.0777437,0.0806339,-0.00289015,0.113743,0.110763,0.113743,0.110763,0.0806965,0.0778059,False,0.41240000000000004,0.0777437,0.0806339,-0.00289015,False,0.0777986,0.0806891,-0.0028905,False,0.0778437,0.0807344,-0.00289077,False,0.0778537,0.0807445,-0.0028908,False,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.336155,0.336337,-5.51616e-105,-2.38809e-113,,,
108,final_eval,12,1,False,False,0.0666668,0.0702605,-0.00359364,0.103051,0.0993444,0.103051,0.0993444,0.0703226,0.0667284,False,0.255205325,0.0666668,0.0702605,-0.00359364,False,0.0667211,0.0703153,-0.00359419,False,0.0667658,0.0703604,-0.0035946,False,0.0667759,0.0703706,-0.0035947,False,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.33665,0.337009,1.25192e-114,-1.52689e-113,,,
109,final_eval,13,1,False,False,0.0707672,0.0823085,-0.0115413,0.11547,0.103573,0.11547,0.103573,0.0823715,0.0708292,False,0.33974525,0.0707672,0.0823085,-0.0115413,False,0.0708219,0.0823641,-0.0115421,False,0.0708669,0.0824097,-0.0115428,False,0.0708769,0.0824197,-0.0115427,False,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.336365,0.336972,5.63954e-114,2.0649e-113,,,
110,final_eval,14,1,False,False,0.0732276,0.0875514,-0.0143237,0.12087,0.106105,0.120869,0.106104,0.0876139,0.0732889,False,0.317540325,0.0732276,0.0875514,-0.0143237,False,0.0732817,0.0876065,-0.0143248,False,0.0733262,0.0876518,-0.0143257,False,0.0733361,0.0876617,-0.0143257,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.336248,0.336949,-4.58862e-36,-1.5454e-104,,,
111,final_eval,15,1,False,False,0.0751219,0.0845405,-0.00941863,0.117769,0.108061,0.117769,0.108061,0.0846035,0.075184,False,0.25858512499999997,0.0751219,0.0845405,-0.00941863,False,0.0751767,0.0845961,-0.00941932,False,0.0752218,0.0846416,-0.00941983,False,0.0752317,0.0846516,-0.00941985,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.33644,0.337035,-1.16492e-78,4.75493e-88,,,
