cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
99,train,3,0,True,True,0.0915629,0.0619172,0.0296457,0.124627,0.0943493,0.0219089,0.0378368,0.0915599,0.0619253,True,0.041562024999999996,0.0359085,0.0646698,0.0356942,0.0547868,0.0125197,0.0466583,0.0422778,0.0399811,0.333424,0.301986,3.02631e-07,1.2
100,train,4,0,True,True,0.0821303,0.0614708,0.0206595,0.113231,0.0938891,0.00464655,0.0380536,0.0821258,0.061479,True,0.053715925,0.069036,0.029552,0.0875983,0.0227762,0.0388924,0.0472739,0.0715557,0.0630429,0.336741,0.30038,3.02656e-07,1.2
101,train,5,0,True,True,0.0870173,0.061027,0.0259902,0.119393,0.0934317,0.00792759,0.0375523,0.0870125,0.0610352,True,0.048253225,0.0631822,0.0517984,0.0584486,0.0225512,0.0228629,0.043835,0.0566103,0.0667372,0.336093,0.304196,3.02642e-07,1.2
102,train,6,1,True,True,0.0957183,0.057081,0.0386372,0.0362298,0.129324,0.00028663,0.0810954,0.0570779,0.0957938,True,0.24142524999999998,0.254476,0.247013,0.204728,0.272093,0.229546,0.222057,0.254476,0.247013,1.14646,0.00724493,1.2,3.02622e-07
103,train,7,1,True,True,0.0953061,0.0573174,0.0379887,0.0360835,0.1289,0.00177004,0.0533536,0.0573142,0.0953952,True,0.24124162500000002,0.254303,0.246814,0.204567,0.271887,0.229379,0.221865,0.254304,0.246814,1.14952,0.076876,1.2,3.02623e-07
104,train,8,1,True,True,0.0597073,0.0729303,-0.013223,0.0914516,0.0920706,-0.00107507,0.0390846,0.0729263,0.0597155,False,0.07351266249999999,0.0811029,0.0941594,0.0840866,0.0365547,0.0524737,0.0493838,0.101558,0.0887822,0.340863,0.292112,3.02691e-07,1.2
105,train,9,1,True,True,0.0946423,0.0568112,0.0378311,0.0356879,0.128217,0.000381766,0.0802843,0.0568081,0.0947195,True,0.240872375,0.253957,0.246413,0.204244,0.271473,0.229042,0.22148,0.253957,0.246413,1.15453,0.00738072,1.2,3.02624e-07
106,train,10,1,True,True,0.0942775,0.0559949,0.0382826,0.0355099,0.127841,0.00041442,0.0799998,0.0559918,0.094355,True,0.24068687499999997,0.253782,0.246212,0.204082,0.271265,0.228873,0.221286,0.253783,0.246212,1.1579,0.00742967,1.2,3.02625e-07
107,train,11,1,True,True,0.0939162,0.0556105,0.0383057,0.0353469,0.127469,0.000444662,0.0797222,0.0556074,0.0939943,True,0.24050087500000003,0.253607,0.24601,0.203919,0.271057,0.228704,0.221092,0.253608,0.24601,1.16014,0.00747811,1.2,3.02626e-07
108,train,0,0,True,True,0.0853498,0.0580299,0.0273198,0.118344,0.0903414,0.0235086,0.0366166,0.08535,0.0580383,True,0.029863074999999996,0.0182276,0.0782389,-1.38643e-25,0.0742303,-1.67714e-25,0.0297014,0.0180864,0.02042,0.33364,0.311005,3.02646e-07,1.2
109,train,1,0,True,True,0.0811496,0.0575996,0.0235499,0.113711,0.0898978,0.0136226,0.0366489,0.0811451,0.057608,True,0.05345253374999999,0.0707741,0.083418,-2.72983e-52,0.156081,0.00285247,0.0602969,0.0354715,0.0187263,0.336249,0.310858,3.02659e-07,1.2
110,train,2,0,True,True,0.0626821,0.0574347,0.00524735,0.0547348,0.0897362,-9.8771e-05,0.0403415,0.0626786,0.0574436,True,0.12812417499999998,0.181775,0.111903,0.121519,0.1369,0.0885594,0.122983,0.122296,0.139058,0.447788,0.280595,3.02754e-07,1.2
111,train,3,0,True,True,0.085907,0.0567433,0.0291637,0.118818,0.0890155,0.0238542,0.0362192,0.0859047,0.0567518,True,0.0400674875,0.0346872,0.063112,0.0341529,0.0523757,0.0115248,0.0445653,0.0419215,0.0382005,0.33323,0.313687,3.02645e-07,1.2
112,train,4,0,True,True,0.0765926,0.056318,0.0202746,0.10757,0.0885769,0.00594589,0.0364699,0.0765884,0.0563265,True,0.051969137500000005,0.0676389,0.0269368,0.0853506,0.0205658,0.0376291,0.0460864,0.0702572,0.0612883,0.336956,0.312195,3.02675e-07,1.2
113,train,5,0,True,True,0.0817915,0.0558947,0.0258969,0.114076,0.0881399,0.0107796,0.0359598,0.081787,0.0559032,True,0.046442075,0.0616508,0.0490891,0.0561288,0.020918,0.0212281,0.0427051,0.0548493,0.0649674,0.336209,0.315373,3.02657e-07,1.2
114,train,6,1,True,True,0.0917023,0.052551,0.0391513,0.0340862,0.12519,0.00221264,0.051111,0.0525481,0.0917908,True,0.23918137499999997,0.252363,0.244581,0.202763,0.26958,0.227499,0.21972,0.252364,0.244581,1.17436,0.120974,1.2,3.0263e-07
115,train,7,1,True,True,0.0913151,0.0547272,0.0365879,0.0339527,0.12479,0.00225239,0.0509073,0.0547242,0.0914031,True,0.23899099999999998,0.252183,0.244375,0.202596,0.269367,0.227325,0.219523,0.252184,0.244375,1.17641,0.124825,1.2,3.02631e-07
116,train,8,1,True,True,0.0546327,0.0677391,-0.0131065,0.0868257,0.0868388,-0.000256424,0.0380612,0.0677354,0.0546413,False,0.0715000625,0.0802718,0.0899639,0.0826846,0.0341767,0.050878,0.0480128,0.0986027,0.08741,0.341381,0.301223,3.02719e-07,1.2
117,train,9,1,True,True,0.0906663,0.0513998,0.0392665,0.0336114,0.124123,0.000755816,0.0772286,0.051397,0.0907482,True,0.23860700000000004,0.25182,0.24396,0.202259,0.268937,0.226974,0.219124,0.251821,0.243961,1.17895,0.00794644,1.2,3.02633e-07
118,train,10,1,True,True,0.0903105,0.0517554,0.0385551,0.0334616,0.123756,0.000787601,0.0769316,0.0517525,0.0903922,True,0.238414625,0.251638,0.243753,0.20209,0.268722,0.226798,0.218925,0.251638,0.243753,1.18123,0.00800655,1.2,3.02634e-07
119,train,11,1,True,True,0.0899676,0.0531193,0.0368483,0.0333106,0.123402,0.000818745,0.0766487,0.0531164,0.0900492,True,0.23822175,0.251455,0.243545,0.201921,0.268507,0.226621,0.218725,0.251456,0.243544,1.18233,0.00806477,1.2,3.02634e-07
120,train,0,0,True,True,0.0795932,0.0529912,0.0266021,0.112404,0.0851464,0.0234786,0.035095,0.0795936,0.0529999,True,0.028647274999999996,0.0169293,0.0772356,-1.76494e-25,0.071859,-2.07242e-25,0.0275297,0.0168572,0.0187674,0.334193,0.320643,3.02664e-07,1.2
121,train,1,0,True,True,0.0757894,0.0525794,0.02321,0.108215,0.0847224,0.0149014,0.0352168,0.0757853,0.0525881,True,0.051763702499999995,0.0676054,0.0821506,-1.69334e-52,0.155339,0.00104792,0.0571466,0.0343289,0.0164912,0.336436,0.320096,3.02679e-07,1.2
122,train,2,0,True,True,0.0592992,0.0522588,0.00704046,0.0524045,0.0843981,0.00038427,0.0398973,0.059296,0.0522679,True,0.12411241250000002,0.179177,0.106838,0.117304,0.132297,0.0838403,0.119819,0.118187,0.135437,0.5771,0.285613,3.02784e-07,1.2
123,train,3,0,True,True,0.0806971,0.0517622,0.0289349,0.113466,0.0838791,0.0256676,0.0347376,0.0806954,0.051771,True,0.03850268750000001,0.0333793,0.0613564,0.0324849,0.0498619,0.0105404,0.0424658,0.0415954,0.0363374,0.333101,0.322671,3.02661e-07,1.2
124,train,4,0,True,True,0.0715202,0.0513551,0.0201652,0.102417,0.0834598,0.00728326,0.0349816,0.0715163,0.0513639,True,0.0501436875,0.0660711,0.0243097,0.0829275,0.0183335,0.0363378,0.0448997,0.0688708,0.0593994,0.337197,0.32156,3.02698e-07,1.2
125,train,5,0,True,True,0.0769818,0.05095,0.0260318,0.109252,0.0830422,0.0141359,0.0345051,0.0769776,0.0509589,True,0.0445470625,0.0599487,0.0463334,0.0536155,0.0192219,0.0196184,0.0415134,0.0530637,0.0630615,0.336217,0.323948,3.02674e-07,1.2
126,train,6,1,True,True,0.0878423,0.0481012,0.0397412,0.0321247,0.121212,0.00397673,0.0712691,0.0480985,0.08792,True,0.23685325000000002,0.250157,0.242069,0.200719,0.266978,0.225367,0.21731,0.250157,0.242069,1.18984,0.00938562,1.2,3.0264e-07
127,train,7,1,True,True,0.0874652,0.0482926,0.0391726,0.0320039,0.120824,0.00401969,0.0712083,0.0482899,0.0875423,True,0.23665537500000003,0.249969,0.241856,0.200545,0.266757,0.225185,0.217106,0.249969,0.241856,1.19139,0.0094034,1.2,3.02641e-07
128,train,8,1,True,True,0.0497437,0.0623597,-0.012616,0.0827481,0.0817985,0.017097,0.0512311,0.0623563,0.0497524,False,0.06940360000000001,0.0793166,0.0856616,0.0811897,0.031769,0.0492592,0.0466533,0.0954449,0.0859345,0.341348,0.120766,3.02756e-07,1.2
129,train,9,1,True,True,0.0868224,0.0465971,0.0402253,0.0316981,0.120161,0.00113604,0.0740496,0.0465945,0.086901,True,0.23625837500000002,0.249591,0.241429,0.200196,0.266314,0.224821,0.216696,0.249591,0.241429,1.19194,0.00864709,1.2,3.02642e-07
130,train,10,1,True,True,0.0864662,0.0476827,0.0387835,0.0315673,0.119793,0.00286126,0.0495985,0.04768,0.0865448,True,0.23605900000000002,0.249401,0.241214,0.200021,0.266092,0.224638,0.216491,0.249401,0.241214,1.19339,0.148969,1.2,3.02643e-07
131,train,11,1,True,True,0.0861258,0.0479683,0.0381575,0.0314277,0.119442,0.00120005,0.0734312,0.0479657,0.0862028,True,0.235859125,0.249211,0.240999,0.199845,0.265869,0.224454,0.216285,0.249211,0.240999,1.19391,0.00879983,1.2,3.02644e-07
132,train,0,0,True,True,0.0742043,0.0481573,0.026047,0.106844,0.0801626,0.0306553,0.0409524,0.0742048,0.0481663,True,0.027387599999999998,0.0157134,0.076054,-1.33905e-25,0.0693035,-1.62077e-25,0.025298,0.0156565,0.0170754,0.331145,0.274935,3.02685e-07,1.2
133,train,1,0,True,True,0.0707715,0.0477642,0.0230072,0.103052,0.0797573,0.016358,0.0339334,0.0707677,0.0477733,True,0.050141962500000005,0.0643872,0.0808663,-5.1349e-74,0.154449,-6.22168e-74,0.053922,0.0332252,0.014286,0.336646,0.327164,3.02702e-07,1.2
134,train,2,0,True,True,0.0550604,0.0474388,0.00762155,0.0504229,0.0794353,0.000886433,0.0397375,0.0550574,0.0474487,True,0.1199493875,0.176661,0.101635,0.112739,0.127607,0.0789941,0.116401,0.11409,0.131468,0.679045,0.288023,3.02833e-07,1.2
135,train,3,0,True,True,0.0758289,0.0469826,0.0288463,0.108475,0.0789513,0.027408,0.0334094,0.0758281,0.0469917,True,0.036869163749999996,0.0319729,0.0594025,0.0306797,0.0472995,0.00956861,0.0403349,0.0413088,0.0343864,0.333019,0.329339,3.02679e-07,1.2
136,train,4,0,True,True,0.0668671,0.0465945,0.0202726,0.0976617,0.0785505,0.00868668,0.0336218,0.0668634,0.0466036,True,0.048248175,0.0643256,0.021715,0.0804353,0.0160836,0.0349883,0.0436666,0.0673985,0.0573725,0.337468,0.328664,3.02724e-07,1.2
137,train,5,0,True,True,0.0725679,0.0462071,0.0263608,0.104795,0.0781513,0.0176408,0.0332034,0.0725639,0.0462163,True,0.042604475,0.0580689,0.0437142,0.0510161,0.0174641,0.0180376,0.0402596,0.0512597,0.0610156,0.336087,0.33024,3.02693e-07,1.2
138,train,6,1,True,True,0.0839812,0.04641,0.0375712,0.030313,0.117227,0.00142696,0.0715353,0.0464074,0.0840513,True,0.23444462500000002,0.24786,0.23948,0.1986,0.264293,0.223153,0.21483,0.247861,0.23948,1.19558,0.00930872,1.2,3.0265e-07
139,train,7,1,True,True,0.083581,0.0458031,0.0377779,0.0302046,0.116813,0.00330357,0.0556731,0.0458005,0.0836454,True,0.23424062499999998,0.247665,0.239261,0.198421,0.264065,0.222965,0.214621,0.247666,0.239261,1.1966,0.0297879,1.2,3.02651e-07
140,train,8,1,True,True,0.0450547,0.0585738,-0.0135191,0.0791285,0.0769625,0.00154543,0.0355069,0.0585705,0.0450639,False,0.06722562499999998,0.078237,0.0813086,0.0796031,0.0293325,0.0475636,0.0453122,0.0920912,0.0843568,0.342444,0.320351,3.02791e-07,1.2
141,train,9,1,True,True,0.082889,0.0413126,0.0415764,0.0299206,0.116097,0.000232055,0.0570181,0.0413103,0.0829513,True,0.23382975,0.247272,0.23882,0.198059,0.263608,0.222586,0.214199,0.247273,0.238821,1.196,0.0199615,1.2,3.02653e-07
142,train,10,1,True,True,0.0824944,0.044771,0.0377234,0.0298019,0.115689,0.00169411,0.0746406,0.0447685,0.0825572,True,0.233624375,0.247076,0.238601,0.197878,0.263379,0.222397,0.213988,0.247076,0.2386,1.19677,0.00850656,1.2,3.02655e-07
143,train,11,1,True,True,0.0821195,0.0421508,0.0399687,0.0296735,0.115303,0.00159161,0.0698255,0.0421485,0.0821837,True,0.2334175,0.246878,0.238379,0.197696,0.263148,0.222206,0.213776,0.246878,0.238379,1.19696,0.00982957,1.2,3.02656e-07
144,train,0,0,True,True,0.069128,0.0435375,0.0255904,0.101601,0.0753982,0.0234925,0.0325311,0.0691284,0.0435469,True,0.0260750875,0.0144981,0.0746869,-2.15331e-25,0.0665788,-2.54903e-25,0.0230019,0.0144915,0.0153435,0.33532,0.332959,3.0271e-07,1.2
145,train,1,0,True,True,0.0660015,0.0431616,0.02284,0.0981458,0.0750107,0.0178214,0.0327975,0.0659981,0.0431709,True,0.0486258125,0.0611247,0.0795711,-8.15684e-74,0.153399,-9.65586e-74,0.0506236,0.0321573,0.0121308,0.336895,0.332314,3.02729e-07,1.2
146,train,2,0,True,True,0.0506882,0.0429007,0.0077876,0.0487584,0.07476,0.00141504,0.0397586,0.0506854,0.042911,True,0.1156548,0.174308,0.0963156,0.107832,0.122842,0.0740268,0.112733,0.110032,0.127149,0.758109,0.288929,3.02905e-07,1.2
147,train,3,0,True,True,0.0712297,0.0424145,0.0288151,0.103752,0.0742403,0.0291044,0.032237,0.0712295,0.0424239,True,0.035176223750000006,0.0304389,0.0573169,0.0287897,0.044689,0.00861099,0.0381507,0.0410724,0.0323412,0.332982,0.334016,3.02699e-07,1.2
148,train,4,0,True,True,0.062526,0.0420438,0.0204821,0.0932421,0.0738572,0.0101957,0.032399,0.0625225,0.0420532,True,0.0462774,0.0623943,0.0191775,0.0778778,0.0138197,0.0335806,0.0423235,0.0658425,0.0552033,0.33777,0.333722,3.02755e-07,1.2
149,train,5,0,True,True,0.0684472,0.0416735,0.0267737,0.100629,0.0734755,0.0211473,0.0320561,0.0684434,0.0416829,True,0.0406205875,0.0560041,0.0412738,0.0483845,0.0156463,0.016446,0.0389426,0.0494423,0.0588251,0.335829,0.334646,3.02714e-07,1.2
150,train,6,1,True,True,0.0798416,0.0401932,0.0396484,0.0286276,0.112954,0.00769817,0.0673272,0.040191,0.0799014,True,0.23195775,0.245477,0.236816,0.19641,0.261524,0.22086,0.212281,0.245478,0.236816,1.19622,0.0107274,1.2,3.02663e-07
151,train,7,1,True,True,0.0794127,0.0381536,0.0412591,0.0285317,0.112511,0.00374266,0.0487104,0.0381515,0.0794669,True,0.23174675,0.245275,0.23659,0.196224,0.26129,0.220665,0.212065,0.245275,0.23659,1.19728,0.164846,1.2,3.02665e-07
152,train,8,1,True,True,0.0405713,0.0539651,-0.0133938,0.0759024,0.0723392,0.00260005,0.0341128,0.0539621,0.0405808,False,0.06497325,0.0770326,0.0769089,0.0779491,0.0268676,0.0457922,0.0439976,0.0885601,0.0826779,0.342958,0.328416,3.02849e-07,1.2
153,train,9,1,True,True,0.0786998,0.038877,0.0398229,0.0282685,0.111775,0.00192634,0.0666789,0.0388748,0.0787531,True,0.23132375000000002,0.244869,0.236137,0.195852,0.260819,0.220274,0.211633,0.244869,0.236137,1.19634,0.0109937,1.2,3.02667e-07
154,train,10,1,True,True,0.078292,0.0404477,0.0378443,0.0281614,0.111353,0.00387463,0.0486614,0.0404455,0.0783422,True,0.23111225,0.244665,0.235911,0.195665,0.260584,0.220079,0.211417,0.244666,0.235911,1.1972,0.165744,1.2,3.02669e-07
155,train,11,1,True,True,0.0779022,0.0401445,0.0377577,0.0280441,0.11095,0.00199542,0.0659245,0.0401422,0.0779528,True,0.23089925,0.244461,0.235684,0.195477,0.260347,0.219882,0.211199,0.244461,0.235683,1.19723,0.0113245,1.2,3.0267e-07
156,final_eval,0,0,False,False,0.0643663,0.0391219,0.0252444,0.0966804,0.0708438,0.0332656,0.040246,0.0643666,0.0391315,True,0.0247024125,0.0132438,0.0731134,-2.11344e-25,0.0636846,-2.5046e-25,0.0206357,0.0133707,0.0135711,0.326532,0.283868,1.1967,1.15065
157,final_eval,1,0,False,False,0.0618499,0.039121,0.0227289,0.0938605,0.0708429,0.029042,0.0402459,0.0618466,0.0391306,True,0.047191399999999994,0.0580962,0.0783765,1.30468e-49,0.152158,1.54615e-49,0.0475344,0.0312168,0.0101493,0.333022,0.283869,1.1869,1.14145
158,final_eval,2,0,False,False,0.0473741,0.0392633,0.00811077,0.0476823,0.0710106,0.00188167,0.0394876,0.0473715,0.0392741,True,0.11196682499999999,0.172561,0.0917883,0.103564,0.118811,0.0697903,0.109486,0.106459,0.123275,0.806683,0.292628,1.17725,1.13991
159,final_eval,3,0,False,False,0.0679511,0.0391188,0.0288323,0.100386,0.070841,0.0302618,0.0314533,0.0679515,0.0391284,True,0.033863674999999996,0.0291915,0.0556882,0.0273406,0.0427012,0.0078922,0.036478,0.0408781,0.0307396,0.332938,0.33655,1.16752,1.13991
160,final_eval,4,0,False,False,0.0596861,0.0391184,0.0205677,0.0904971,0.0708401,0.0113121,0.0316584,0.0596828,0.039128,True,0.044914675,0.0609886,0.0175153,0.0761429,0.0122953,0.0326033,0.0413575,0.0647493,0.0536652,0.337944,0.336195,1.15799,1.13991
161,final_eval,5,0,False,False,0.0661945,0.0391174,0.0270771,0.098353,0.0708392,0.0233143,0.0314529,0.0661911,0.039127,True,0.039425962499999995,0.0546965,0.0399004,0.0468374,0.0145475,0.0154838,0.0381332,0.0483441,0.0574648,0.335546,0.336551,1.14843,1.13991
162,final_eval,6,1,False,False,0.0775031,0.0403299,0.0371733,0.0279263,0.110539,0.00203057,0.065557,0.0403276,0.077553,True,0.23066962500000002,0.244239,0.235439,0.195275,0.260092,0.21967,0.210965,0.244239,0.235438,1.19726,0.0114947,1.13994,1.13946
163,final_eval,7,1,False,False,0.0775011,0.0379174,0.0395837,0.0279261,0.110537,0.00396486,0.0486392,0.0379153,0.0775493,True,0.230666375,0.244236,0.235435,0.195272,0.260088,0.219667,0.210962,0.244236,0.235435,1.19738,0.166144,1.13993,1.13982
164,final_eval,8,1,False,False,0.0391148,0.0530751,-0.0139603,0.0749748,0.0708365,0.00300112,0.0336523,0.0530722,0.0391244,False,0.0641875625,0.0765831,0.0754005,0.0773763,0.0260202,0.0451654,0.0435514,0.0873281,0.0820755,0.343043,0.330668,1.13973,1.13993
165,final_eval,9,1,False,False,0.0774979,0.036656,0.040842,0.0279256,0.110534,0.00203082,0.0655527,0.036654,0.0775478,True,0.23066112500000002,0.24423,0.235429,0.195268,0.260082,0.219662,0.210957,0.244231,0.23543,1.19742,0.0114968,1.13993,1.13957
166,final_eval,10,1,False,False,0.0774965,0.036653,0.0408435,0.0279254,0.110533,0.00396518,0.0486389,0.036651,0.0775448,True,0.23065837500000003,0.244228,0.235427,0.195265,0.260079,0.219659,0.210954,0.244228,0.235427,1.19743,0.166148,1.13993,1.13982
167,final_eval,11,1,False,False,0.0774952,0.0379145,0.0395807,0.0279251,0.110531,0.000346156,0.052924,0.0379125,0.0775429,True,0.230655625,0.244225,0.235424,0.195263,0.260076,0.219657,0.210951,0.244225,0.235424,1.19738,0.0855377,1.1399,1.13982
