cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
60,train,12,1,True,True,0.076706,0.0728457,0.00386031,0.105715,0.109693,0.105715,0.109693,0.0729054,0.0767657,True,0.255205325,0.076706,0.0728457,0.00386031,True,0.0767608,0.0729005,0.00386031,True,0.0768059,0.0729456,0.00386031,True,0.0768158,0.0729556,0.00386014,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.336654,0.336617,1.20247,0.000108115,0.03703,1.89837e-09,0.0563835
61,train,13,1,True,True,0.10201,0.0985427,0.00346743,0.132196,0.135768,0.132196,0.135768,0.0986037,0.102071,True,0.33974525,0.10201,0.0985427,0.00346743,True,0.102066,0.0985987,0.00346749,True,0.102112,0.0986447,0.00346752,True,0.102122,0.0986546,0.00346745,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.33626,0.336294,0.000109106,1.20276,0.0862626,3.48516e-11,0.0893412
62,train,14,1,True,True,0.106352,0.105677,0.000675066,0.13954,0.140234,0.13954,0.140234,0.105737,0.106412,True,0.31753995,0.106352,0.105677,0.000675066,True,0.106407,0.105732,0.00067483,True,0.106452,0.105778,0.000674637,True,0.106462,0.105788,0.000674554,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770112,0.26136,0.33615,0.336206,1.20162,5.37073e-05,0.102571,6.39831e-13,0.0995427
63,train,15,1,True,True,0.0997723,0.0985391,0.00123318,0.132192,0.133462,0.132192,0.133462,0.0986,0.0998332,True,0.25858512499999997,0.0997723,0.0985391,0.00123318,True,0.0998282,0.0985951,0.00123317,True,0.0998741,0.0986409,0.00123316,True,0.0998839,0.0986507,0.00123313,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.336262,0.336347,1.20117,2.27734e-05,0.08578,1.17465e-14,0.0892926
64,train,0,0,True,True,0.0982867,0.10403,-0.00574352,0.131933,0.137849,0.131932,0.137849,0.0983502,0.104094,False,0.411487625,0.0982867,0.10403,-0.00574352,False,0.0983427,0.104086,-0.00574366,False,0.0983887,0.104132,-0.00574376,False,0.0983988,0.104142,-0.00574366,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.335846,0.33587,1.20779,-0.00216662,0.098472,0.0970962,0.0163469
65,train,1,0,True,True,0.0949592,0.101642,-0.00668272,0.128505,0.135388,0.128505,0.135388,0.0950226,0.101705,False,0.40603550000000005,0.0949592,0.101642,-0.00668272,False,0.0950151,0.101698,-0.00668287,False,0.095061,0.101744,-0.00668298,False,0.0950712,0.101754,-0.00668273,False,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.335814,0.335827,1.20768,-0.00285423,0.0928337,0.0937132,0.000300141
66,train,2,0,True,True,0.0911972,0.101904,-0.0107068,0.124626,0.135655,0.124625,0.135655,0.0912598,0.101967,False,0.402277625,0.0911972,0.101904,-0.0107068,False,0.0912525,0.101959,-0.010707,False,0.0912978,0.102005,-0.0107071,False,0.091308,0.102015,-0.0107068,False,0.770111,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.335767,0.33576,-0.00477306,1.20497,0.0934754,0.0940874,5.51022e-06
67,train,3,0,True,True,0.113845,0.11868,-0.00483539,0.147953,0.152932,0.147952,0.152932,0.113908,0.118744,False,0.501806875,0.113845,0.11868,-0.00483539,False,0.113901,0.118736,-0.00483557,False,0.113946,0.118782,-0.00483572,False,0.113956,0.118792,-0.00483563,False,0.432994,0.770112,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.335522,0.335516,-0.0044266,1.20578,0.135971,0.118746,1.01161e-07
68,train,4,0,True,True,0.115394,0.120278,-0.00488465,0.14954,0.154569,0.149539,0.154568,0.115455,0.12034,False,0.607511,0.115394,0.120278,-0.00488465,False,0.115448,0.120333,-0.00488465,False,0.115492,0.120377,-0.00488466,False,0.115502,0.120387,-0.00488459,False,0.608103,0.770112,0.770112,0.645065,0.08,0.770112,0.446472,0.770112,0.333982,0.333958,-0.00271212,1.20737,0.139959,0.121126,1.85718e-09
69,train,5,0,True,True,0.101175,0.117211,-0.0160366,0.134899,0.151414,0.134898,0.151414,0.101236,0.117273,False,0.545576125,0.101175,0.117211,-0.0160366,False,0.101229,0.117266,-0.016037,False,0.101274,0.117311,-0.0160373,False,0.101284,0.117321,-0.0160369,False,0.770112,0.770109,0.608497,0.770112,0.409299,0.234623,0.168272,0.633585,0.335834,0.335784,-0.00165861,1.20762,0.131806,0.116553,3.40955e-11
70,train,6,0,True,True,0.109562,0.117456,-0.00789408,0.143536,0.151664,0.143535,0.151663,0.109624,0.117518,False,0.59872725,0.109562,0.117456,-0.00789408,False,0.109617,0.117511,-0.00789413,False,0.109661,0.117555,-0.00789416,False,0.109671,0.117565,-0.00789398,False,0.541098,0.770109,0.770107,0.700955,0.34338,0.770109,0.123952,0.770108,0.335716,0.335656,-0.00169809,1.20764,0.132514,0.116917,6.25949e-13
71,train,7,0,True,True,0.0983323,0.115868,-0.0175354,0.131976,0.150036,0.131976,0.150036,0.0983951,0.115931,False,0.4725,0.0983323,0.115868,-0.0175354,False,0.0983877,0.115924,-0.0175358,False,0.0984331,0.115969,-0.0175361,False,0.0984432,0.115979,-0.0175357,False,0.699475,0.77011,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335912,0.335808,-0.000412137,1.20584,0.128331,0.114556,1.14916e-14
72,train,8,1,True,True,0.0861855,0.0790582,0.00712726,0.11212,0.119464,0.11212,0.119464,0.0791211,0.0862484,True,0.24862142500000003,0.0861855,0.0790582,0.00712726,True,0.086241,0.0791137,0.00712732,True,0.0862865,0.0791592,0.00712736,True,0.0862964,0.0791693,0.00712713,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.336549,0.336481,1.3871e-05,1.20099,0.0479058,0.0165952,0.0637943
73,train,9,1,True,True,0.0879077,0.076125,0.0117827,0.109096,0.121238,0.109096,0.121238,0.0761874,0.0879705,True,0.21884825,0.0879077,0.076125,0.0117827,True,0.0879631,0.07618,0.0117831,True,0.0880086,0.0762253,0.0117833,True,0.0880184,0.0762352,0.0117831,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.336837,0.33657,6.99749e-06,1.20082,0.0441633,0.0003047,0.0605959
74,train,10,1,True,True,0.104611,0.090611,0.0140004,0.124025,0.138447,0.124025,0.138447,0.0906743,0.104675,True,0.433851125,0.104611,0.090611,0.0140004,True,0.104668,0.0906669,0.0140007,True,0.104714,0.0907127,0.0140009,True,0.104724,0.090723,0.0140006,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.335858,0.335772,-0.000823262,1.20677,0.070595,5.59392e-06,0.0784896
75,train,11,1,True,True,0.105331,0.0911059,0.0142253,0.124533,0.139186,0.124533,0.139185,0.0911688,0.105394,True,0.41239950000000003,0.105331,0.0911059,0.0142253,True,0.105387,0.0911614,0.0142254,True,0.105432,0.0912069,0.0142255,True,0.105442,0.0912169,0.0142252,True,0.248555,0.648564,0.26177,0.516055,0.770111,0.300008,0.152067,0.402066,0.336079,0.335988,0.000107609,1.20303,0.0713119,1.02697e-07,0.0791413
76,train,12,1,True,True,0.0750085,0.070435,0.00457349,0.103231,0.107945,0.103231,0.107945,0.0704972,0.0750708,True,0.255205325,0.0750085,0.070435,0.00457349,True,0.0750635,0.0704899,0.00457354,True,0.0751086,0.070535,0.00457358,True,0.0751186,0.0705452,0.0045734,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.336697,0.336616,1.20135,4.00754e-05,0.0324145,1.88539e-09,0.0533098
77,train,13,1,True,True,0.0960672,0.092834,0.00323325,0.126316,0.129646,0.126316,0.129646,0.0928974,0.0961307,True,0.33974525,0.0960672,0.092834,0.00323325,True,0.0961232,0.09289,0.00323328,True,0.0961692,0.0929359,0.00323331,True,0.0961791,0.0929458,0.00323325,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.336262,0.336297,0.000108428,1.20273,0.0748104,3.46133e-11,0.0814541
78,train,14,1,True,True,0.0996612,0.0996197,4.14725e-05,0.133302,0.133344,0.133302,0.133343,0.0996825,0.0997237,True,0.317539825,0.0996612,0.0996197,4.14725e-05,True,0.0997164,0.0996752,4.12051e-05,True,0.0997616,0.0997206,4.09896e-05,True,0.0997713,0.0997304,4.09211e-05,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770111,0.26136,0.336144,0.336219,1.20146,4.12218e-05,0.088346,6.35457e-13,0.0908234
79,train,15,1,True,True,0.0934432,0.0933717,7.15587e-05,0.126869,0.126942,0.126869,0.126942,0.0934349,0.0935064,True,0.25858512499999997,0.0934432,0.0933717,7.15587e-05,True,0.0934989,0.0934275,7.14718e-05,True,0.0935446,0.0934732,7.14067e-05,True,0.0935545,0.0934831,7.13864e-05,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.336287,0.336374,1.20114,2.10891e-05,0.0753253,1.16662e-14,0.0820969
80,train,0,0,True,True,0.0916389,0.0997599,-0.008121,0.125084,0.13345,0.125084,0.13345,0.0917023,0.0998235,False,0.411487625,0.0916389,0.0997599,-0.008121,False,0.0916948,0.099816,-0.0081212,False,0.0917406,0.099862,-0.00812134,False,0.0917509,0.099872,-0.00812116,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.335878,0.335856,-0.00256537,1.20777,0.0886417,0.0910129,0.0162732
81,train,1,0,True,True,0.0892922,0.0975378,-0.00824562,0.122666,0.131161,0.122666,0.131161,0.0893554,0.0976012,False,0.40603550000000005,0.0892922,0.0975378,-0.00824562,False,0.089348,0.0975938,-0.00824579,False,0.0893938,0.0976397,-0.00824592,False,0.0894041,0.0976498,-0.00824562,False,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.33585,0.335819,-0.00212792,1.20778,0.083711,0.0878811,0.000298788
82,train,2,0,True,True,0.0848487,0.0975324,-0.0126837,0.118085,0.131152,0.118085,0.131152,0.0849111,0.0975951,False,0.402278,0.0848487,0.0975324,-0.0126837,False,0.0849038,0.0975878,-0.012684,False,0.084949,0.0976332,-0.0126842,False,0.0849594,0.0976431,-0.0126837,False,0.770114,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.335827,0.335746,-0.000998939,1.20707,0.0837278,0.0878717,5.48538e-06
83,train,3,0,True,True,0.105209,0.112738,-0.0075293,0.13906,0.146814,0.139059,0.146814,0.105272,0.112801,False,0.50180675,0.105209,0.112738,-0.0075293,False,0.105265,0.112794,-0.0075295,False,0.10531,0.11284,-0.00752965,False,0.10532,0.11285,-0.00752957,False,0.432994,0.770111,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.335542,0.335502,-0.00258578,1.20778,0.120437,0.109914,1.00705e-07
84,train,4,0,True,True,0.10381,0.112292,-0.0084815,0.137612,0.146347,0.137611,0.146346,0.103872,0.112354,False,0.6075105,0.10381,0.112292,-0.0084815,False,0.103865,0.112346,-0.00848159,False,0.103909,0.112391,-0.00848166,False,0.103919,0.112401,-0.00848149,False,0.608103,0.770111,0.770111,0.645065,0.08,0.770111,0.446472,0.770111,0.335624,0.335552,-0.00169936,1.20764,0.119084,0.109249,1.84881e-09
85,train,5,0,True,True,0.0916438,0.109542,-0.0178986,0.125082,0.143518,0.125081,0.143518,0.0917054,0.109605,False,0.5455757499999999,0.0916438,0.109542,-0.0178986,False,0.0916982,0.109597,-0.017899,False,0.0917428,0.109642,-0.0178994,False,0.0917529,0.109652,-0.0178989,False,0.770111,0.770108,0.608497,0.770111,0.409299,0.234623,0.168272,0.633585,0.3359,0.335769,-0.000287363,1.20549,0.112044,0.105196,3.39418e-11
86,train,6,0,True,True,0.0983087,0.110011,-0.0117022,0.131946,0.143998,0.131945,0.143997,0.0983702,0.110072,False,0.5987281249999999,0.0983087,0.110011,-0.0117022,False,0.0983629,0.110065,-0.0117023,False,0.0984074,0.11011,-0.0117024,False,0.0984173,0.110119,-0.0117021,False,0.541098,0.770111,0.770109,0.700955,0.34338,0.770111,0.123952,0.770109,0.335774,0.335647,-0.000591978,1.20629,0.11328,0.105884,6.23128e-13
87,train,7,0,True,True,0.0894438,0.108219,-0.0187752,0.12282,0.14216,0.122819,0.14216,0.0895065,0.108282,False,0.472499875,0.0894438,0.108219,-0.0187752,False,0.0894991,0.108275,-0.0187756,False,0.0895444,0.10832,-0.018776,False,0.0895546,0.10833,-0.0187755,False,0.699475,0.770109,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.33599,0.335791,9.74902e-05,1.20352,0.108742,0.103257,1.14398e-14
88,train,8,1,True,True,0.0836186,0.0761009,0.00751772,0.109072,0.116819,0.109072,0.116819,0.0761636,0.0836814,True,0.24862142500000003,0.0836186,0.0761009,0.00751772,True,0.083674,0.0761562,0.00751779,True,0.0837195,0.0762017,0.00751784,True,0.0837294,0.0762118,0.00751761,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.33659,0.336486,1.22914e-05,1.20096,0.0427577,0.0164863,0.0602778
89,train,9,1,True,True,0.0852672,0.0714374,0.0138298,0.104265,0.118518,0.104265,0.118518,0.0714997,0.0853301,True,0.21884825,0.0852672,0.0714374,0.0138298,True,0.0853227,0.0714924,0.0138303,True,0.0853683,0.0715376,0.0138307,True,0.0853781,0.0715477,0.0138305,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.336997,0.33657,4.82698e-06,1.20075,0.034949,0.000302701,0.0546564
90,train,10,1,True,True,0.100508,0.0841536,0.0163545,0.117371,0.13422,0.117371,0.13422,0.0842165,0.100572,True,0.433851125,0.100508,0.0841536,0.0163545,True,0.100564,0.0842091,0.016355,True,0.10061,0.0842547,0.0163553,True,0.10062,0.0842651,0.0163549,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.33594,0.335755,2.59584e-05,1.20438,0.0590842,5.55721e-06,0.070367
91,train,11,1,True,True,0.100096,0.0835205,0.0165752,0.116718,0.133793,0.116717,0.133793,0.0835832,0.100159,True,0.412399875,0.100096,0.0835205,0.0165752,True,0.100151,0.0835758,0.0165754,True,0.100197,0.0836212,0.0165755,True,0.100206,0.0836313,0.0165752,True,0.248555,0.648564,0.26177,0.516055,0.770114,0.300008,0.152067,0.402066,0.336148,0.335969,6.78661e-05,1.20186,0.0577604,1.02023e-07,0.0695926
92,train,12,1,True,True,0.0733603,0.0678454,0.00551488,0.100561,0.106245,0.100561,0.106245,0.0679074,0.0734224,True,0.255205325,0.0733603,0.0678454,0.00551488,True,0.0734151,0.0679001,0.005515,True,0.0734601,0.067945,0.00551509,True,0.0734701,0.0679552,0.00551491,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.336655,0.336508,7.10446e-05,1.20186,0.0273117,1.87302e-09,0.049925
93,train,13,1,True,True,0.090088,0.086546,0.00354203,0.119837,0.123486,0.119837,0.123486,0.0866092,0.0901513,True,0.33974525,0.090088,0.086546,0.00354203,True,0.0901438,0.0866017,0.00354209,True,0.0901896,0.0866475,0.00354213,True,0.0901996,0.0866575,0.00354208,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.336307,0.336338,0.000111654,1.2029,0.0633946,3.43862e-11,0.0732973
94,train,14,1,True,True,0.0928817,0.0929564,-7.47164e-05,0.126438,0.12636,0.126438,0.12636,0.0930191,0.0929441,False,0.317540325,0.0928817,0.0929564,-7.47164e-05,False,0.0929367,0.0930117,-7.50043e-05,False,0.0929819,0.0930571,-7.52354e-05,False,0.0929917,0.093067,-7.52913e-05,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.336175,0.336282,1.20127,2.78231e-05,0.0748238,6.31287e-13,0.0816175
95,train,15,1,True,True,0.0874196,0.088198,-0.000778392,0.121539,0.120736,0.121539,0.120736,0.0882612,0.0874826,False,0.25858512499999997,0.0874196,0.088198,-0.000778392,False,0.0874752,0.0882537,-0.00077852,False,0.0875209,0.0882995,-0.000778615,False,0.0875308,0.0883095,-0.000778622,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.336347,0.336451,1.20106,1.69375e-05,0.0659837,1.15896e-14,0.0753645
96,final_eval,0,0,False,False,0.084474,0.0951785,-0.0107045,0.117702,0.128731,0.117702,0.128731,0.084537,0.0952419,False,0.411487625,0.084474,0.0951785,-0.0107045,False,0.0845296,0.0952345,-0.0107048,False,0.0845753,0.0952804,-0.0107051,False,0.0845856,0.0952905,-0.0107049,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.335982,0.33586,1.2,1.16471e-09,,,
97,final_eval,1,0,False,False,0.0850504,0.0928532,-0.00780286,0.118296,0.126335,0.118296,0.126335,0.0851134,0.0929165,False,0.40603550000000005,0.0850504,0.0928532,-0.00780286,False,0.085106,0.0929091,-0.00780306,False,0.0851517,0.0929549,-0.0078032,False,0.0851621,0.0929651,-0.00780292,False,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.335913,0.335836,1.16471e-09,1.2,,,
98,final_eval,2,0,False,False,0.0812772,0.0922008,-0.0109236,0.114405,0.12566,0.114404,0.12566,0.0813395,0.0922635,False,0.402278125,0.0812772,0.0922008,-0.0109236,False,0.0813322,0.0922561,-0.0109239,False,0.0813774,0.0923015,-0.0109241,False,0.0813879,0.0923115,-0.0109236,False,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.335884,0.335762,1.2,1.16471e-09,,,
99,final_eval,3,0,False,False,0.100712,0.105547,-0.00483498,0.134428,0.139409,0.134428,0.139409,0.100775,0.105611,False,0.501806875,0.100712,0.105547,-0.00483498,False,0.100768,0.105603,-0.00483516,False,0.100813,0.105649,-0.0048353,False,0.100824,0.105659,-0.00483531,False,0.432994,0.770112,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.335558,0.335524,1.2,1.16471e-09,,,
100,final_eval,4,0,False,False,0.0997643,0.102931,-0.00316651,0.133445,0.136707,0.133444,0.136706,0.0998259,0.102992,False,0.607511,0.0997643,0.102931,-0.00316651,False,0.0998186,0.102985,-0.00316657,False,0.0998632,0.10303,-0.00316662,False,0.0998731,0.10304,-0.00316657,False,0.608103,0.770112,0.770112,0.645065,0.08,0.770112,0.446472,0.770112,0.335637,0.335594,1.2,1.16471e-09,,,
101,final_eval,5,0,False,False,0.0898784,0.100143,-0.010265,0.123263,0.133839,0.123262,0.133838,0.0899401,0.100206,False,0.545576875,0.0898784,0.100143,-0.010265,False,0.0899329,0.100198,-0.0102654,False,0.0899776,0.100243,-0.0102656,False,0.0899876,0.100253,-0.0102654,False,0.770114,0.770111,0.608497,0.770114,0.409299,0.234623,0.168272,0.633585,0.335902,0.335799,1.16471e-09,1.2,,,
102,final_eval,6,0,False,False,0.0974516,0.10047,-0.00301845,0.131063,0.134172,0.131062,0.134171,0.0975132,0.100532,False,0.59872875,0.0974516,0.10047,-0.00301845,False,0.0975059,0.100524,-0.00301847,False,0.0975505,0.100569,-0.00301849,False,0.0975604,0.100579,-0.00301845,False,0.541098,0.770112,0.77011,0.700955,0.34338,0.770112,0.123952,0.770111,0.335755,0.335693,1.16471e-09,1.2,,,
103,final_eval,7,0,False,False,0.090304,0.0983205,-0.00801651,0.123706,0.131965,0.123705,0.131965,0.0903666,0.0983834,False,0.472500125,0.090304,0.0983205,-0.00801651,False,0.0903592,0.098376,-0.00801678,False,0.0904046,0.0984216,-0.00801699,False,0.0904147,0.0984315,-0.00801676,False,0.699475,0.770111,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335958,0.335847,1.2,1.16471e-09,,,
104,final_eval,8,1,False,False,0.0788486,0.0779313,0.000917292,0.110959,0.111904,0.110959,0.111904,0.077994,0.0789113,True,0.24862142500000003,0.0788486,0.0779313,0.000917292,True,0.0789039,0.0779866,0.000917241,True,0.0789493,0.0780321,0.000917202,True,0.0789593,0.0780422,0.000917144,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.336522,0.33658,1.16471e-09,1.2,,,
105,final_eval,9,1,False,False,0.0813275,0.0726725,0.00865502,0.105538,0.114459,0.105538,0.114459,0.0727348,0.0813903,True,0.21884825,0.0813275,0.0726725,0.00865502,True,0.0813829,0.0727275,0.00865543,True,0.0814284,0.0727727,0.00865573,True,0.0814384,0.0727827,0.00865563,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.33694,0.336642,1.2,1.16471e-09,,,
106,final_eval,10,1,False,False,0.0957843,0.0854362,0.0103482,0.118693,0.129355,0.118693,0.129355,0.0854993,0.0958478,True,0.433851125,0.0957843,0.0854362,0.0103482,True,0.0958403,0.0854918,0.0103485,True,0.0958862,0.0855375,0.0103487,True,0.0958964,0.0855479,0.0103485,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.335906,0.33579,1.16471e-09,1.2,,,
107,final_eval,11,1,False,False,0.095584,0.0844853,0.0110987,0.117712,0.129146,0.117711,0.129145,0.084548,0.0956468,True,0.41240000000000004,0.095584,0.0844853,0.0110987,True,0.0956394,0.0845406,0.0110988,True,0.0956849,0.0845861,0.0110989,True,0.0956948,0.0845961,0.0110987,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.33612,0.335995,1.16471e-09,1.2,,,
108,final_eval,12,1,False,False,0.0718054,0.0684193,0.00338605,0.101153,0.104643,0.101153,0.104643,0.0684814,0.0718676,True,0.255205325,0.0718054,0.0684193,0.00338605,True,0.0718602,0.0684741,0.00338616,True,0.0719053,0.0685191,0.00338623,True,0.0719154,0.0685293,0.00338612,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.336734,0.336657,1.16471e-09,1.2,,,
109,final_eval,13,1,False,False,0.0867035,0.0873282,-0.000624711,0.120643,0.119999,0.120643,0.119999,0.0873914,0.0867666,False,0.33974525,0.0867035,0.0873282,-0.000624711,False,0.0867592,0.087384,-0.000624755,False,0.0868049,0.0874297,-0.000624787,False,0.0868149,0.0874397,-0.000624772,False,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.336285,0.336397,1.16471e-09,1.2,,,
110,final_eval,14,1,False,False,0.0905846,0.0934977,-0.00291316,0.126996,0.123993,0.126996,0.123993,0.0935605,0.0906469,False,0.317540325,0.0905846,0.0934977,-0.00291316,False,0.0906396,0.0935531,-0.00291351,False,0.0906847,0.0935985,-0.00291379,False,0.0906946,0.0936084,-0.0029138,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.336162,0.336322,1.16471e-09,1.2,,,
111,final_eval,15,1,False,False,0.0864119,0.0884327,-0.00202078,0.12178,0.119697,0.12178,0.119697,0.0884958,0.0864748,False,0.25858512499999997,0.0864119,0.0884327,-0.00202078,False,0.0864674,0.0884884,-0.00202096,False,0.086513,0.088534,-0.00202109,False,0.0865229,0.088544,-0.00202108,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.33634,0.336473,1.2,1.16471e-09,,,
