cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
60,train,12,1,True,True,0.071943,0.0636726,0.00827037,0.096255,0.104781,0.0962549,0.104781,0.0637311,0.072002,True,0.255205325,0.071943,0.0636726,0.00827037,True,0.0719971,0.0637263,0.00827079,True,0.0720417,0.0637706,0.00827109,True,0.0720514,0.0637805,0.00827094,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.337419,0.337019,8.08412e-07,1.20056,0.464848,1.70272e-09,0.466136
61,train,13,1,True,True,0.0819298,0.0677301,0.0141998,0.10044,0.115078,0.10044,0.115078,0.0677893,0.0819899,True,0.33974525,0.0819298,0.0677301,0.0141998,True,0.081985,0.0677844,0.0142006,True,0.0820303,0.0678291,0.0142012,True,0.0820401,0.0678392,0.014201,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.337135,0.33669,3.58193e-06,1.2007,0.0107166,3.00989e-11,0.0172567
62,train,14,1,True,True,0.0837109,0.0709393,0.0127717,0.103745,0.116909,0.103745,0.116909,0.0709979,0.0837703,True,0.317540325,0.0837109,0.0709393,0.0127717,True,0.0837654,0.0709931,0.0127724,True,0.0838102,0.0710373,0.0127729,True,0.0838199,0.0710472,0.0127727,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.336873,0.33652,2.82851e-05,1.20123,0.423136,9.24553e-11,0.399934
63,train,15,1,True,True,0.0898988,0.0604598,0.0294391,0.0929338,0.123289,0.0929338,0.123289,0.0605165,0.0899592,True,0.25858512499999997,0.0898988,0.0604598,0.0294391,True,0.0899543,0.0605118,0.0294424,True,0.0899998,0.0605548,0.0294449,True,0.0900095,0.0605644,0.0294451,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.338289,0.336726,-3.76728e-08,1.20018,0.00939486,-4.06029e-11,0.0172567
64,train,0,0,True,True,0.0581485,0.0735069,-0.0153584,0.0905577,0.106396,0.0905577,0.106396,0.0582088,0.0735689,False,0.411487625,0.0581485,0.0735069,-0.0153584,False,0.0582017,0.0735616,-0.0153599,False,0.0582456,0.0736066,-0.015361,False,0.0582556,0.0736166,-0.015361,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.337705,0.336628,-2.04637e-08,1.20019,0.64041,0.665447,0.00903975
65,train,1,0,True,True,0.0660481,0.0568901,0.00915792,0.0987081,0.0892494,0.0987081,0.0892494,0.0661099,0.0569483,True,0.40603550000000005,0.0660481,0.0568901,0.00915792,True,0.0661026,0.0569414,0.00916124,True,0.0661475,0.0569838,0.00916372,True,0.0661576,0.0569934,0.00916426,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.337024,0.338093,1.20017,-9.87696e-09,0.638541,0.628018,0.00404678
66,train,2,0,True,True,0.0729186,0.0466559,0.0262626,0.105791,0.0780105,0.105791,0.0780103,0.0729809,0.0466554,True,0.402278125,0.0729186,0.0466559,0.0262626,True,0.0729735,0.0466555,0.026318,True,0.0730187,0.046655,0.0263637,True,0.0730288,0.0466545,0.0263742,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.336485,0.339935,1.20009,1.16449e-09,0.423739,0.429008,7.1495e-05
67,train,3,0,True,True,0.0793268,0.0560028,0.023324,0.112395,0.0883275,0.112395,0.0883274,0.0793891,0.0560595,True,0.501807125,0.0793268,0.0560028,0.023324,True,0.0793818,0.0560528,0.023329,True,0.079427,0.0560943,0.0233327,True,0.079437,0.0561036,0.0233333,True,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.336222,0.338739,1.20014,-3.96412e-09,0.423154,0.405504,1.26309e-06
68,train,4,0,True,True,0.0876339,0.0483278,0.0393061,0.120954,0.0671942,0.120954,0.0671937,0.0876964,0.0483273,True,0.6075119999999998,0.0876339,0.0483278,0.0393061,True,0.087689,0.0483274,0.0393617,True,0.0877342,0.0483269,0.0394073,True,0.0877441,0.0483264,0.0394177,True,0.608103,0.770114,0.770114,0.645065,0.08,0.770114,0.446472,0.770114,0.335917,0.345044,1.20004,1.16461e-09,0.422971,0.395834,2.23193e-08
69,train,5,0,True,True,0.0964305,0.0465201,0.0499104,0.130019,0.062974,0.130019,0.0629737,0.0964937,0.0465196,True,0.5455765,0.0964305,0.0465201,0.0499104,True,0.0964863,0.0465196,0.0499667,True,0.0965321,0.0465192,0.0500129,True,0.096542,0.0465187,0.0500233,True,0.770113,0.77011,0.608497,0.770113,0.409299,0.234623,0.168272,0.633585,0.335603,0.350689,1.20002,1.16465e-09,0.234494,0.226472,3.94463e-10
70,train,6,0,True,True,0.104134,0.04504,0.0590942,0.137953,0.0571325,0.137953,0.0571321,0.104197,0.0450395,True,0.59872975,0.104134,0.04504,0.0590942,True,0.10419,0.0450395,0.0591503,True,0.104236,0.0450391,0.0591964,True,0.104245,0.0450386,0.0592068,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.335294,0.361866,1.20001,1.16467e-09,0.236131,0.227815,6.97156e-12
71,train,7,0,True,True,0.103614,0.0452164,0.0583979,0.137419,0.0645365,0.137419,0.0645364,0.103678,0.0452159,True,0.472500375,0.103614,0.0452164,0.0583979,True,0.10367,0.0452159,0.0584542,True,0.103716,0.0452155,0.0585005,True,0.103726,0.045215,0.0585109,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335372,0.352024,1.20002,1.16466e-09,0.233753,0.225324,1.23212e-13
72,train,8,1,True,True,0.0552443,0.0844582,-0.029214,0.117684,0.0875554,0.117684,0.0875554,0.084521,0.0553029,False,0.24862142500000003,0.0552443,0.0844582,-0.029214,False,0.055296,0.0845136,-0.0292176,False,0.0553388,0.0845591,-0.0292204,False,0.0553481,0.0845691,-0.0292209,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.336118,0.340506,1.20008,6.00911e-10,0.720533,0.0099779,0.738181
73,train,9,1,True,True,0.0496236,0.0684096,-0.0187859,0.101141,0.077922,0.101141,0.0779219,0.0684713,0.0496231,False,0.21884825,0.0496236,0.0684096,-0.0187859,False,0.0496231,0.068464,-0.0188409,False,0.0496226,0.0685088,-0.0188861,False,0.0496221,0.0685185,-0.0188964,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.337519,0.343267,1.20004,1.16459e-09,0.842485,0.00447442,0.874233
74,train,10,1,True,True,0.0549321,0.0712052,-0.0162731,0.104026,0.0872215,0.104026,0.0872215,0.0712676,0.0549884,False,0.433851125,0.0549321,0.0712052,-0.0162731,False,0.0549817,0.0712602,-0.0162785,False,0.0550229,0.0713055,-0.0162826,False,0.0550322,0.0713157,-0.0162835,False,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.336478,0.338275,1.20015,-2.06147e-09,0.680885,7.81947e-05,0.703665
75,train,11,1,True,True,0.0606833,0.0528266,0.00785672,0.0850682,0.0931683,0.085068,0.0931681,0.0528863,0.0607431,True,0.41240000000000004,0.0606833,0.0528266,0.00785672,True,0.0607361,0.0528792,0.00785682,True,0.0607796,0.0529227,0.0078569,True,0.0607893,0.0529327,0.00785658,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.337982,0.33771,3.07187e-10,1.20016,0.0161698,1.36577e-06,0.0179495
76,train,12,1,True,True,0.0551391,0.0539857,0.00115349,0.086268,0.0874432,0.086268,0.0874432,0.0540463,0.055197,True,0.255205325,0.0551391,0.0539857,0.00115349,True,0.0551902,0.0540392,0.00115101,True,0.0552325,0.0540833,0.00114915,True,0.0552419,0.0540933,0.00114855,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.33828,0.338734,-6.44801e-10,1.20015,0.000345386,2.41426e-08,0.0172567
77,train,13,1,True,True,0.0581723,0.0581828,-1.05136e-05,0.0905982,0.0905793,0.0905982,0.0905793,0.0582441,0.058232,False,0.33974525,0.0581723,0.0581828,-1.05136e-05,False,0.058225,0.0582369,-1.19446e-05,False,0.0582684,0.0582814,-1.30162e-05,False,0.0582781,0.0582915,-1.33996e-05,False,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.337754,0.338258,-2.3515e-08,1.20019,7.37676e-06,4.26766e-10,0.0172567
78,train,14,1,True,True,0.0583888,0.0603186,-0.00192982,0.092796,0.0907942,0.0927957,0.0907941,0.0603792,0.0584469,False,0.317540325,0.0583888,0.0603186,-0.00192982,False,0.05844,0.060372,-0.001932,False,0.0584824,0.060416,-0.00193363,False,0.0584918,0.0604259,-0.00193412,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.337727,0.338561,1.20015,-1.72512e-08,0.639098,3.84784e-12,0.659417
79,train,15,1,True,True,0.0692209,0.0423745,0.0268465,0.07417,0.101976,0.07417,0.101976,0.0424124,0.0692823,True,0.25858512499999997,0.0692209,0.0423745,0.0268465,True,0.0692751,0.0424078,0.0268673,True,0.0693196,0.0424363,0.0268833,True,0.0693293,0.0424428,0.0268865,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.341304,0.337875,1.16455e-09,1.20006,0.568919,1.72273e-12,0.548372
80,train,0,0,True,True,0.0438348,0.0533392,-0.00950442,0.0757662,0.0855718,0.0757662,0.0855717,0.0438886,0.053394,False,0.411487625,0.0438348,0.0533392,-0.00950442,False,0.0438822,0.0533875,-0.00950536,False,0.0439217,0.0534277,-0.00950606,False,0.0439309,0.0534369,-0.00950604,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.339542,0.338247,1.16447e-09,1.20009,0.888333,0.92116,0.011434
81,train,1,0,True,True,0.0647412,0.0459969,0.0187443,0.0973628,0.0779493,0.0973627,0.0779493,0.0648034,0.0460422,True,0.40603550000000005,0.0647412,0.0459969,0.0187443,True,0.0647961,0.0460368,0.0187593,True,0.0648412,0.0460705,0.0187707,True,0.0648514,0.0460783,0.0187732,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.336873,0.339206,1.2001,1.16445e-09,0.638686,0.634629,0.00511785
82,train,2,0,True,True,0.0725435,0.0426618,0.0298817,0.105406,0.067817,0.105406,0.0678168,0.0726061,0.0426613,True,0.402278125,0.0725435,0.0426618,0.0298817,True,0.0725987,0.0426613,0.0299374,True,0.0726441,0.0426609,0.0299832,True,0.0726543,0.0426605,0.0299938,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.336286,0.342006,1.20006,1.16456e-09,0.429228,0.435878,9.04183e-05
83,train,3,0,True,True,0.0746045,0.0452167,0.0293878,0.10753,0.0771474,0.10753,0.0771473,0.0746671,0.0452625,True,0.501807125,0.0746045,0.0452167,0.0293878,True,0.0746597,0.045257,0.0294028,True,0.0747051,0.045291,0.0294141,True,0.0747153,0.0452988,0.0294165,True,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.336233,0.340145,1.20008,1.1645e-09,0.00993568,0.0172567,1.59832e-06
84,train,4,0,True,True,0.077261,0.0425976,0.0346634,0.110267,0.0648026,0.110267,0.0648022,0.0773235,0.0425971,True,0.6075123749999999,0.077261,0.0425976,0.0346634,True,0.0773161,0.0425972,0.0347189,True,0.0773614,0.0425968,0.0347646,True,0.0773714,0.0425963,0.0347751,True,0.608103,0.770114,0.770115,0.645065,0.08,0.770115,0.446472,0.770115,0.336172,0.344136,1.20004,1.1646e-09,0.000212219,0.0172567,2.82533e-08
85,train,5,0,True,True,0.0739804,0.0407907,0.0331897,0.106887,0.0639741,0.106887,0.0639738,0.0740431,0.0407903,True,0.5455773749999999,0.0739804,0.0407907,0.0331897,True,0.0740358,0.0407903,0.0332454,True,0.0740812,0.0407899,0.0332913,True,0.0740913,0.0407895,0.0333018,True,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.336353,0.344365,1.20004,1.1646e-09,4.53257e-06,0.0172567,4.99431e-10
86,train,6,0,True,True,0.0783228,0.0412725,0.0370503,0.111361,0.0599434,0.111361,0.0599431,0.0783853,0.0412721,True,0.59872975,0.0783228,0.0412725,0.0370503,True,0.078378,0.0412721,0.0371059,True,0.0784233,0.0412717,0.0371516,True,0.0784333,0.0412713,0.037162,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.336142,0.348051,1.20003,1.16462e-09,0.423272,0.407023,8.82511e-12
87,train,7,0,True,True,0.0830666,0.0408773,0.0421893,0.116252,0.0591143,0.116252,0.0591142,0.0831297,0.0408769,True,0.472500125,0.0830666,0.0408773,0.0421893,True,0.0831223,0.0408769,0.0422453,True,0.0831679,0.0408765,0.0422914,True,0.083178,0.0408761,0.0423019,True,0.699475,0.770111,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335975,0.354817,1.20002,1.16465e-09,0.423067,0.400945,1.55943e-13
88,train,8,1,True,True,0.0515032,0.0646627,-0.0131595,0.0972815,0.0836998,0.0972815,0.0836998,0.0647248,0.0515621,False,0.24862142500000003,0.0515032,0.0646627,-0.0131595,False,0.0515552,0.0647175,-0.0131623,False,0.0515981,0.0647626,-0.0131644,False,0.0516077,0.0647728,-0.0131651,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.33695,0.340281,1.20008,1.17035e-09,0.775868,0.0211226,0.785778
89,train,9,1,True,True,0.0411987,0.0641438,-0.0229451,0.0967479,0.0715174,0.0967478,0.0715173,0.0642062,0.0411982,False,0.21884825,0.0411987,0.0641438,-0.0229451,False,0.0411983,0.0641988,-0.0230005,False,0.0411979,0.064244,-0.0230462,False,0.0411975,0.0642541,-0.0230566,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.337341,0.342925,1.20005,1.16459e-09,0.933162,0.000369373,0.959814
90,train,10,1,True,True,0.0565911,0.0683218,-0.0117307,0.101056,0.0889527,0.101056,0.0889527,0.0683845,0.0566515,False,0.433851125,0.0565911,0.0683218,-0.0117307,False,0.0566444,0.0683772,-0.0117328,False,0.0566883,0.0684226,-0.0117343,False,0.0566985,0.0684332,-0.0117347,False,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.33637,0.337479,1.2002,-1.21603e-08,0.639019,6.45846e-06,0.651976
91,train,11,1,True,True,0.0592693,0.0496066,0.00966268,0.0817541,0.0917149,0.081754,0.0917147,0.0496675,0.05933,True,0.41240000000000004,0.0592693,0.0496066,0.00966268,True,0.0593228,0.0496603,0.00966248,True,0.0593669,0.0497046,0.00966233,True,0.0593769,0.0497153,0.00966161,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.337901,0.337347,1.20022,-3.98279e-08,0.63871,5.75496e-08,0.636906
92,train,12,1,True,True,0.0606162,0.0430719,0.0175443,0.0750122,0.0931052,0.0750121,0.0931052,0.0431321,0.0606772,True,0.255205325,0.0606162,0.0430719,0.0175443,True,0.0606701,0.043125,0.0175451,True,0.0607144,0.0431687,0.0175457,True,0.0607244,0.0431791,0.0175453,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.339392,0.337403,1.16446e-09,1.2001,0.0148337,2.57809e-08,0.0179495
93,train,13,1,True,True,0.0686712,0.0412363,0.0274349,0.0731141,0.101413,0.0731141,0.101413,0.0412954,0.0687334,True,0.33974525,0.0686712,0.0412363,0.0274349,True,0.0687261,0.0412885,0.0274376,True,0.0687711,0.0413316,0.0274396,True,0.0687811,0.0413418,0.0274393,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.339792,0.337057,1.16449e-09,1.20009,0.000316845,4.55727e-10,0.0172567
94,train,14,1,True,True,0.0685769,0.0433387,0.0252382,0.0752815,0.101314,0.0752813,0.101314,0.0433977,0.0686387,True,0.317540325,0.0685769,0.0433387,0.0252382,True,0.0686314,0.0433907,0.0252407,True,0.0686762,0.0434337,0.0252425,True,0.0686861,0.0434438,0.0252422,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.339545,0.337181,1.16447e-09,1.20009,6.76718e-06,8.05585e-12,0.0172567
95,train,15,1,True,True,0.0692563,0.0429349,0.0263214,0.0748683,0.102017,0.0748683,0.102017,0.0429945,0.0693186,True,0.25858512499999997,0.0692563,0.0429349,0.0263214,True,0.0693113,0.0429875,0.0263238,True,0.0693565,0.0430309,0.0263255,True,0.0693664,0.0430411,0.0263253,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.339895,0.337377,1.16449e-09,1.20009,1.44142e-07,1.42403e-13,0.0172567
96,final_eval,0,0,False,False,0.0428248,0.0536982,-0.0108735,0.0747557,0.0859675,0.0747557,0.0859675,0.0428846,0.0537581,False,0.411487625,0.0428248,0.0536982,-0.0108735,False,0.0428776,0.053751,-0.0108735,False,0.0429211,0.0537946,-0.0108735,False,0.0429315,0.0538046,-0.0108732,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.339263,0.33778,1.2,1.16471e-09,,,
97,final_eval,1,0,False,False,0.0451742,0.0550385,-0.00986431,0.0771827,0.0873518,0.0771827,0.0873518,0.0452349,0.0550989,False,0.40603550000000005,0.0451742,0.0550385,-0.00986431,False,0.0452277,0.0550918,-0.00986403,False,0.0452718,0.0551357,-0.00986381,False,0.0452823,0.0551457,-0.00986345,False,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.338899,0.337708,1.2,1.16471e-09,,,
98,final_eval,2,0,False,False,0.0449024,0.0583365,-0.0134342,0.0769,0.0907525,0.0768999,0.0907524,0.0449625,0.058397,False,0.402278125,0.0449024,0.0583365,-0.0134342,False,0.0449555,0.0583899,-0.0134345,False,0.0449992,0.0584339,-0.0134347,False,0.0450098,0.058444,-0.0134342,False,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.338749,0.33727,1.16471e-09,1.2,,,
99,final_eval,3,0,False,False,0.0400201,0.0678993,-0.0278793,0.0718537,0.100616,0.0718536,0.100616,0.040078,0.0679612,False,0.501807125,0.0400201,0.0678993,-0.0278793,False,0.0400712,0.0679539,-0.0278828,False,0.0401134,0.0679988,-0.0278854,False,0.0401238,0.068009,-0.0278852,False,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.339729,0.336595,1.16471e-09,1.2,,,
100,final_eval,4,0,False,False,0.0446712,0.0602813,-0.0156101,0.0766568,0.0927547,0.0766565,0.0927543,0.0447304,0.0603412,False,0.6075123749999999,0.0446712,0.0602813,-0.0156101,False,0.0447234,0.0603342,-0.0156107,False,0.0447665,0.0603777,-0.0156112,False,0.044777,0.0603878,-0.0156108,False,0.608103,0.770114,0.770115,0.645065,0.08,0.770115,0.446472,0.770115,0.338759,0.337058,1.16471e-09,1.2,,,
101,final_eval,5,0,False,False,0.0384239,0.0575154,-0.0190914,0.0702058,0.0899065,0.0702056,0.0899064,0.0384815,0.057576,False,0.5455773749999999,0.0384239,0.0575154,-0.0190914,False,0.0384747,0.0575688,-0.0190941,False,0.0385167,0.0576129,-0.0190961,False,0.038527,0.057623,-0.019096,False,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.340154,0.337362,1.16471e-09,1.2,,,
102,final_eval,6,0,False,False,0.0419074,0.0561767,-0.0142693,0.0738046,0.0885208,0.0738043,0.0885204,0.0419662,0.0562361,False,0.59872975,0.0419074,0.0561767,-0.0142693,False,0.0419593,0.0562291,-0.0142698,False,0.0420021,0.0562724,-0.0142703,False,0.0420124,0.0562824,-0.01427,False,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.339448,0.337419,1.16471e-09,1.2,,,
103,final_eval,7,0,False,False,0.0373848,0.0596496,-0.0222649,0.069133,0.0921095,0.0691329,0.0921095,0.0374421,0.0597108,False,0.472500375,0.0373848,0.0596496,-0.0222649,False,0.0374354,0.0597036,-0.0222682,False,0.0374773,0.059748,-0.0222708,False,0.0374874,0.0597582,-0.0222708,False,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.340713,0.337365,1.16471e-09,1.2,,,
104,final_eval,8,1,False,False,0.0664961,0.039124,0.0273721,0.070932,0.0991711,0.070932,0.099171,0.0391824,0.0665582,True,0.24862142500000003,0.0664961,0.039124,0.0273721,True,0.0665509,0.0391755,0.0273754,True,0.0665959,0.0392181,0.0273778,True,0.066606,0.0392282,0.0273778,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.340619,0.337089,1.16471e-09,1.2,,,
105,final_eval,9,1,False,False,0.0593749,0.0347594,0.0246155,0.0664066,0.091826,0.0664066,0.0918259,0.0348132,0.059436,True,0.21884825,0.0593749,0.0347594,0.0246155,True,0.0594288,0.0348068,0.024622,True,0.0594732,0.0348463,0.0246269,True,0.0594831,0.0348556,0.0246275,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.342569,0.337866,1.16471e-09,1.2,,,
106,final_eval,10,1,False,False,0.0672995,0.0401259,0.0271736,0.0719669,0.0999996,0.0719669,0.0999996,0.0401846,0.0673617,True,0.433851125,0.0672995,0.0401259,0.0271736,True,0.0673544,0.0401777,0.0271767,True,0.0673995,0.0402205,0.027179,True,0.0674097,0.040231,0.0271786,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.339693,0.336686,1.16471e-09,1.2,,,
107,final_eval,11,1,False,False,0.0634829,0.0374584,0.0260244,0.0692075,0.0960631,0.0692073,0.0960631,0.0375155,0.0635445,True,0.41240000000000004,0.0634829,0.0374584,0.0260244,True,0.0635373,0.0375088,0.0260285,True,0.063582,0.0375505,0.0260315,True,0.0635921,0.0375608,0.0260312,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.340202,0.337035,1.16471e-09,1.2,,,
108,final_eval,12,1,False,False,0.0579433,0.0437244,0.0142188,0.0756863,0.0903503,0.0756863,0.0903503,0.0437848,0.0580044,True,0.255205325,0.0579433,0.0437244,0.0142188,True,0.0579972,0.0437777,0.0142195,True,0.0580417,0.0438216,0.01422,True,0.0580517,0.043832,0.0142197,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.339289,0.337627,1.16471e-09,1.2,,,
109,final_eval,13,1,False,False,0.065077,0.0418531,0.0232239,0.073752,0.0977084,0.073752,0.0977084,0.0419126,0.0651391,True,0.33974525,0.065077,0.0418531,0.0232239,True,0.0651318,0.0419056,0.0232262,True,0.0651768,0.0419489,0.0232279,True,0.0651869,0.0419592,0.0232276,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.339689,0.337259,1.2,1.16471e-09,,,
110,final_eval,14,1,False,False,0.0661577,0.043779,0.0223787,0.075736,0.0988199,0.0757358,0.0988197,0.0438381,0.0662193,True,0.317540325,0.0661577,0.043779,0.0223787,True,0.066212,0.0438311,0.0223809,True,0.0662567,0.0438741,0.0223826,True,0.0662666,0.0438843,0.0223824,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.339478,0.337325,1.16471e-09,1.2,,,
111,final_eval,15,1,False,False,0.0679732,0.0431224,0.0248508,0.0750602,0.100693,0.0750602,0.100693,0.0431817,0.0680353,True,0.25858512499999997,0.0679732,0.0431224,0.0248508,True,0.068028,0.0431747,0.0248532,True,0.068073,0.043218,0.024855,True,0.0680829,0.0432281,0.0248548,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.339865,0.337452,1.16469e-09,1.2,,,
