cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,lose0,lose1,lead01,lead10,bwd_signal
68,train,2,0,True,True,0.10018,0.0961758,0.00400382,0.133777,0.129653,0.000342782,0.000507394,0.100185,0.0961815,True,0.28851831874999995,0.10018,0.0961758,0.00400382,True,0.368529,0.169229,0.175716,0.447187,0.572448,0.0992514,0.371486,0.121474,0.0913314,0.363564,0.426089,0.186606,0.480168,0.10104,0.561203,0.0809713,0.336215,0.336279,0.050837,1.2,0.0200176
69,train,34,1,True,True,0.0825821,0.0843616,-0.0017795,0.117481,0.115647,0.00285374,0.0031572,0.0843678,0.0825884,False,0.2652684375,0.0825821,0.0843616,-0.0017795,False,0.196248,0.201574,0.268285,0.295213,0.11425,0.407172,0.102181,0.549742,0.126488,0.194129,0.433179,0.281621,0.118332,0.383241,0.089971,0.482669,0.336691,0.336811,4.25314e-07,1.2,1.04498
70,train,3,0,True,True,0.0806836,0.0828521,-0.00216849,0.113691,0.115926,0.00332551,0.00367937,0.0806899,0.0828583,False,0.29122803125,0.0806836,0.0828521,-0.00216849,False,0.357297,0.33216,0.266193,0.270908,0.234137,0.142071,0.7278,0.153227,0.214825,0.266786,0.130531,0.245669,0.373773,0.0992605,0.571234,0.273777,0.336858,0.336981,1.2,4.8224e-07,1.04498
71,train,35,1,True,True,0.0849573,0.087077,-0.00211968,0.120279,0.118095,0.00130365,0.0016436,0.0870832,0.0849636,False,0.29783282499999997,0.0849573,0.087077,-0.00211968,False,0.214784,0.250548,0.305551,0.354147,0.08,0.406628,0.223712,0.540858,0.181435,0.197208,0.547039,0.302073,0.0978592,0.417262,0.129482,0.516739,0.336417,0.336538,-1.32017e-05,1.2,1.04498
72,train,4,0,True,True,0.0885979,0.0914794,-0.00288149,0.121845,0.12482,0.00257158,0.00291423,0.0886037,0.0914853,False,0.2857172625,0.0885979,0.0914794,-0.00288149,False,0.493254,0.300336,0.26919,0.190287,0.106529,0.141304,0.770218,0.0827657,0.318614,0.494475,0.209852,0.263201,0.12677,0.0868065,0.52512,0.192754,0.336694,0.336811,1.2,-3.95761e-06,1.04498
73,train,36,1,True,True,0.113003,0.127256,-0.0142525,0.161652,0.146985,-0.00205439,-0.00140078,0.127259,0.113008,False,0.5393825000000001,0.113003,0.127256,-0.0142525,False,0.46179,0.22815,0.763316,0.176763,0.592997,0.693067,0.770217,0.770217,0.39996,0.467027,0.770217,0.670502,0.158672,0.770215,0.166793,0.770217,0.335837,0.335986,0.535282,1.19999,1.04498
74,train,5,0,True,True,0.0852213,0.0986602,-0.0134389,0.118367,0.132212,0.00101936,-0.000387646,0.0852275,0.0986656,False,0.33631311250000007,0.0852213,0.0986602,-0.0134389,False,0.465294,0.0874157,0.191103,0.269907,0.0813026,0.518277,0.0822035,0.251686,0.256907,0.598363,0.147066,0.732996,0.465958,0.429166,0.598472,0.204893,0.336468,0.336077,1.2,-1.52945e-05,1.04498
75,train,37,1,True,True,0.0993581,0.0662571,0.033101,0.0988156,0.132928,0.00485788,0.00265967,0.0662639,0.0993632,True,0.35390118125000003,0.0993581,0.0662571,0.033101,True,0.287517,0.0939384,0.309316,0.125504,0.165061,0.624091,0.146906,0.681102,0.298966,0.201292,0.729858,0.240638,0.0975135,0.770218,0.120279,0.770219,0.337364,0.336574,1.2,4.82201e-07,0.0189182
76,train,6,0,True,True,0.0944445,0.111645,-0.017201,0.127869,0.145585,0.0115992,0.011467,0.0944503,0.11165,False,0.510928325,0.0944445,0.111645,-0.017201,False,0.702395,0.0993212,0.759796,0.496284,0.765427,0.649134,0.628951,0.57136,0.465774,0.132167,0.422561,0.32283,0.710292,0.502641,0.760737,0.185183,0.334215,0.334033,1.2,0.0145374,1.04498
77,train,38,1,True,True,0.0677714,0.0818606,-0.0140892,0.114905,0.100379,0.00390258,0.00447914,0.0818668,0.0677783,False,0.3298491249999999,0.0677714,0.0818606,-0.0140892,False,0.35789,0.194289,0.579381,0.328763,0.156805,0.162045,0.535362,0.214292,0.253271,0.148678,0.58888,0.173076,0.739005,0.247113,0.336931,0.261805,0.336863,0.337156,4.82243e-07,1.2,1.04498
78,train,7,0,True,True,0.0858906,0.0714358,0.0144548,0.119056,0.104157,0.00039446,0.00246892,0.0858967,0.0714426,True,0.40717193749999997,0.0858906,0.0714358,0.0144548,True,0.505842,0.732131,0.233635,0.600243,0.532366,0.235888,0.244301,0.0916183,0.379247,0.678349,0.244507,0.770218,0.222615,0.4034,0.542401,0.0979897,0.336174,0.336754,4.82231e-07,1.2,0.0186318
79,train,39,1,True,True,0.0643633,0.0588547,0.00550858,0.0911783,0.0968625,0.00913429,0.00832315,0.0588614,0.0643699,True,0.22421943749999998,0.0643633,0.0588547,0.00550858,True,0.135849,0.129146,0.131767,0.133173,0.163859,0.333662,0.264679,0.434906,0.107991,0.120603,0.369399,0.162099,0.13169,0.364964,0.16253,0.441194,0.338625,0.338223,1.2,4.82327e-07,0.00895765
80,train,8,0,True,True,0.0703498,0.0634089,0.00694085,0.103039,0.0958785,0.00482726,0.00624989,0.0703565,0.0634157,True,0.30161150000000003,0.0703498,0.0634089,0.00694085,True,0.481781,0.544419,0.296158,0.132723,0.48093,0.247485,0.241888,0.173408,0.308501,0.111058,0.162904,0.77022,0.190204,0.342251,0.232827,0.109027,0.337105,0.337715,4.8229e-07,1.2,0.0128042
81,train,40,1,True,True,0.062938,0.0576413,0.00529675,0.089927,0.0953931,0.00761121,0.00677406,0.0576482,0.0629448,True,0.23297943124999998,0.062938,0.0576413,0.00529675,True,0.157805,0.117313,0.241491,0.0868769,0.179544,0.252924,0.333865,0.369477,0.143225,0.118791,0.441535,0.137037,0.284249,0.284976,0.21133,0.367232,0.338183,0.337816,1.2,4.82337e-07,0.0126436
82,train,9,0,True,True,0.0808665,0.0768715,0.00399493,0.113877,0.109759,0.00245868,0.00307384,0.0808727,0.0768779,True,0.36773142499999995,0.0808665,0.0768715,0.00399493,True,0.654373,0.476083,0.595714,0.111994,0.487301,0.138987,0.41593,0.168177,0.77022,0.484931,0.770219,0.194638,0.281304,0.0891948,0.137349,0.107288,0.336537,0.336733,4.82246e-07,1.2,0.0127377
83,train,41,1,True,True,0.0642846,0.0605652,0.00371947,0.0929464,0.0967827,0.00686864,0.00652414,0.0605721,0.0642914,True,0.24038355625,0.0642846,0.0605652,0.00371947,True,0.180777,0.255566,0.301417,0.409498,0.12813,0.253332,0.1269,0.371258,0.146056,0.148371,0.460007,0.231184,0.123457,0.269043,0.0815159,0.359625,0.337846,0.337715,1.2,4.82327e-07,0.0124939
84,train,10,0,True,True,0.0694741,0.0610861,0.00838797,0.102136,0.0934816,0.00502801,0.00670737,0.0694808,0.0610929,True,0.26229791874999997,0.0694741,0.0610861,0.00838797,True,0.395839,0.34323,0.46856,0.198825,0.350369,0.157369,0.180249,0.170386,0.29802,0.0981267,0.354282,0.494897,0.108629,0.176049,0.271289,0.130647,0.337147,0.337886,4.82294e-07,1.2,0.0125562
85,train,42,1,True,True,0.0526677,0.0499638,0.00270387,0.0765837,0.084643,0.0144553,0.0137073,0.0499611,0.052669,True,0.16433099375,0.0526677,0.0499638,0.00270387,True,0.154485,0.0902649,0.262403,0.105304,0.127529,0.119367,0.140396,0.155353,0.15162,0.143162,0.469049,0.210417,0.114584,0.12314,0.114105,0.148117,0.343722,0.342304,1.2,4.82455e-07,0.0106896
86,train,11,0,True,True,0.0854517,0.0754492,0.0100025,0.118604,0.108295,-0.000691474,0.00104179,0.085458,0.0754559,True,0.392097875,0.0854517,0.0754492,0.0100025,True,0.464333,0.403158,0.649156,0.453406,0.456862,0.111254,0.339422,0.100237,0.326429,0.397693,0.507431,0.737611,0.338074,0.271087,0.461679,0.255734,0.335924,0.33634,4.82232e-07,1.2,0.0123151
87,train,43,1,True,True,0.0608115,0.0673919,-0.00658035,0.0999865,0.0931902,0.0053592,0.00653917,0.0673985,0.060818,False,0.24750941875,0.0608115,0.0673919,-0.00658035,False,0.143549,0.369086,0.235624,0.770218,0.200593,0.08,0.238139,0.08,0.143238,0.278578,0.449947,0.490023,0.159567,0.0820354,0.158466,0.0810873,0.337612,0.338223,4.82306e-07,1.2,1.04498
88,train,12,0,True,True,0.0902783,0.0712547,0.0190235,0.123577,0.10397,0.00109482,0.00261515,0.0902841,0.0712616,True,0.39902249375,0.0902783,0.0712547,0.0190235,True,0.617329,0.181462,0.695972,0.132339,0.182555,0.410314,0.441598,0.393707,0.462864,0.0908699,0.435267,0.411455,0.645064,0.352551,0.77022,0.160793,0.336261,0.336707,4.8222e-07,1.2,0.0171612
89,train,44,1,True,True,0.0692167,0.0698908,-0.000674128,0.102566,0.10187,0.00352118,0.00414409,0.0698977,0.0692235,False,0.32109775,0.0692167,0.0698908,-0.000674128,False,0.230354,0.299946,0.397671,0.523434,0.200391,0.34346,0.14899,0.507601,0.158065,0.282289,0.484314,0.456142,0.193306,0.335637,0.133814,0.44215,0.336788,0.337006,4.82292e-07,1.2,1.04498
90,train,13,0,True,True,0.0839538,0.0705664,0.0133874,0.117061,0.103261,0.0121094,0.0129839,0.0839601,0.0705733,True,0.42569168749999997,0.0839538,0.0705664,0.0133874,True,0.550714,0.477008,0.462373,0.512687,0.495342,0.217742,0.418747,0.300323,0.419554,0.413218,0.255757,0.770217,0.314162,0.19032,0.762551,0.250352,0.333854,0.334237,4.82236e-07,1.2,0.017902
91,train,45,1,True,True,0.0520992,0.0498697,0.00222949,0.0758506,0.0809743,0.0146274,0.0142006,0.049867,0.0520963,True,0.1501955625,0.0520992,0.0498697,0.00222949,True,0.116324,0.115092,0.168953,0.166505,0.150847,0.102262,0.171589,0.122611,0.114217,0.156501,0.383811,0.237959,0.109293,0.0877959,0.108888,0.0904811,0.34488,0.343871,1.2,4.82465e-07,0.00851748
92,train,14,0,True,True,0.0799161,0.0789361,0.000979924,0.112899,0.111889,0.0110464,0.011719,0.0799227,0.0789427,True,0.5165525,0.0799161,0.0789361,0.000979924,True,0.546871,0.376162,0.770218,0.556386,0.705625,0.479979,0.728994,0.587968,0.432986,0.516842,0.69072,0.675988,0.230543,0.351081,0.309751,0.304726,0.333814,0.334043,4.82249e-07,1.2,0.0123082
93,train,46,1,True,True,0.0663454,0.0651318,0.00121357,0.0976583,0.098909,0.00387394,0.00399229,0.0651389,0.0663523,True,0.3217623749999999,0.0663454,0.0651318,0.00121357,True,0.217045,0.223064,0.405573,0.444129,0.379582,0.21933,0.456061,0.330097,0.17975,0.30572,0.536109,0.527168,0.221567,0.205048,0.224904,0.273051,0.336949,0.337022,4.82321e-07,1.2,1.04498
94,train,15,0,True,True,0.0719874,0.0647238,0.00726363,0.104727,0.0972354,0.0132351,0.0141644,0.0719943,0.0647308,True,0.3812474375,0.0719874,0.0647238,0.00726363,True,0.590287,0.244393,0.770219,0.298306,0.250263,0.299201,0.262357,0.345688,0.495225,0.36531,0.737473,0.378855,0.213742,0.22478,0.442526,0.181334,0.334097,0.334511,4.82281e-07,1.2,0.0182315
95,train,47,1,True,True,0.0555707,0.0581369,-0.00256625,0.090437,0.0877673,0.00924382,0.00986535,0.0581436,0.0555765,False,0.22410065,0.0555707,0.0581369,-0.00256625,False,0.143719,0.359109,0.235148,0.764388,0.16703,0.108215,0.188308,0.132355,0.129483,0.198074,0.419281,0.325674,0.0904285,0.109376,0.0897139,0.125308,0.338936,0.339422,4.82382e-07,1.2,1.04498
96,train,16,0,True,True,0.0627586,0.0709266,-0.00816801,0.0952106,0.103633,0.0045577,0.00313573,0.0627658,0.0709334,False,0.2921211,0.0627586,0.0709266,-0.00816801,False,0.295627,0.370773,0.284352,0.315015,0.21828,0.459173,0.351915,0.486326,0.218155,0.167402,0.407356,0.1094,0.0866546,0.39984,0.155929,0.34774,0.33718,0.336746,1.2,4.82287e-07,1.04498
97,train,48,1,True,True,0.0631176,0.0655616,-0.00244396,0.0981018,0.0955791,0.0038836,0.00443026,0.0655686,0.0631247,False,0.30430144374999996,0.0631176,0.0655616,-0.00244396,False,0.16518,0.384128,0.238473,0.625685,0.0881789,0.264423,0.287092,0.366201,0.148552,0.359845,0.442458,0.603903,0.186866,0.284279,0.0800132,0.343546,0.337019,0.337251,4.82318e-07,1.2,1.04498
98,train,17,0,True,True,0.0887291,0.0725772,0.0161519,0.12198,0.105333,-0.000770586,0.00120818,0.0887352,0.0725842,True,0.5518570625,0.0887291,0.0725772,0.0161519,True,0.710957,0.425472,0.476198,0.677034,0.770218,0.770218,0.738846,0.489363,0.468177,0.728558,0.140122,0.389749,0.672621,0.553825,0.552724,0.265631,0.335966,0.336454,4.82223e-07,1.2,0.0188505
99,train,49,1,True,True,0.0670585,0.0828619,-0.0158034,0.115935,0.0996423,0.00106422,0.00272991,0.0828681,0.0670656,False,0.417277375,0.0670585,0.0828619,-0.0158034,False,0.413626,0.447758,0.537395,0.770218,0.205224,0.403282,0.279123,0.406121,0.263634,0.308333,0.49696,0.573909,0.77022,0.239658,0.409359,0.151618,0.336255,0.336741,4.8224e-07,1.2,1.04498
100,train,18,0,True,True,0.068909,0.0715642,-0.00265522,0.10155,0.104288,0.012385,0.0125484,0.068916,0.0715709,False,0.6105463750000001,0.068909,0.0715642,-0.00265522,False,0.73927,0.680932,0.757461,0.640471,0.698884,0.77022,0.334008,0.770218,0.65519,0.77022,0.770218,0.361542,0.324159,0.77022,0.156311,0.569418,0.334241,0.334286,1.2,4.82284e-07,1.04498
101,train,50,1,True,True,0.0711896,0.0650099,0.00617972,0.097533,0.103905,0.0040571,0.00349473,0.065017,0.0711964,True,0.35104112499999995,0.0711896,0.0650099,0.00617972,True,0.251829,0.114398,0.402673,0.113069,0.288308,0.451576,0.357185,0.63204,0.148381,0.340087,0.482893,0.48189,0.379328,0.402234,0.256607,0.51416,0.33696,0.336791,1.2,4.82285e-07,0.0190606
102,train,19,0,True,True,0.0646341,0.0627102,0.00192385,0.097144,0.0951578,0.00431477,0.00486578,0.0646411,0.0627172,True,0.364843375,0.0646341,0.0627102,0.00192385,True,0.770218,0.10703,0.770219,0.428504,0.203959,0.188936,0.605836,0.0851493,0.659274,0.28839,0.493336,0.264939,0.265644,0.229107,0.383289,0.0936637,0.337165,0.337418,4.82325e-07,1.2,0.00963709
103,train,51,1,True,True,0.0535484,0.0569706,-0.00342223,0.0892308,0.0856359,0.00875653,0.00970387,0.0569772,0.0535525,False,0.17189516874999997,0.0535484,0.0569706,-0.00342223,False,0.08,0.283752,0.08,0.582261,0.138693,0.0812031,0.155331,0.0823028,0.08,0.183231,0.305833,0.293151,0.117163,0.0849358,0.116649,0.085817,0.339704,0.340638,4.82395e-07,1.2,1.04498
104,train,20,0,True,True,0.0756116,0.0618875,0.0137241,0.108463,0.0943096,0.0025032,0.00475511,0.0756182,0.0618946,True,0.44030600000000003,0.0756116,0.0618875,0.0137241,True,0.656422,0.271122,0.676775,0.506086,0.77022,0.130881,0.673783,0.121638,0.502271,0.37195,0.289974,0.494981,0.484812,0.225805,0.690732,0.177444,0.33654,0.337296,4.82265e-07,1.2,0.0171721
105,train,52,1,True,True,0.0500375,0.0486252,0.00141235,0.0805663,0.0819902,0.00998784,0.00994344,0.0486299,0.050041,True,0.21257294375,0.0500375,0.0486252,0.00141235,True,0.121057,0.147301,0.17805,0.256047,0.213747,0.190663,0.241953,0.287203,0.101692,0.246129,0.357172,0.417779,0.0975959,0.191099,0.0957582,0.257921,0.339617,0.33959,1.2,4.82504e-07,0.00807996
106,train,21,0,True,True,0.0794984,0.0601143,0.019384,0.112469,0.0924754,0.00315247,0.00567541,0.0795047,0.0601212,True,0.3419949375,0.0794984,0.0601143,0.019384,True,0.478899,0.338639,0.18197,0.488443,0.112897,0.13329,0.508992,0.156248,0.412784,0.354276,0.197011,0.541184,0.637067,0.08,0.770219,0.08,0.33674,0.337712,4.82251e-07,1.2,0.0123086
107,train,53,1,True,True,0.0539953,0.0536174,0.000377925,0.0857633,0.086138,0.00866989,0.00880162,0.0536238,0.0540011,True,0.26061673750000003,0.0539953,0.0536174,0.000377925,True,0.368557,0.183356,0.760615,0.289737,0.19005,0.13857,0.200582,0.172177,0.357367,0.0907345,0.77022,0.0903189,0.0985885,0.169891,0.0922309,0.196873,0.338993,0.339119,4.8244e-07,1.2,1.04498
108,train,22,0,True,True,0.0649133,0.060597,0.00431624,0.0974338,0.0929792,0.00388811,0.00499173,0.0649205,0.0606042,True,0.37329687500000003,0.0649133,0.060597,0.00431624,True,0.579874,0.486513,0.158183,0.370185,0.664796,0.255729,0.396014,0.158618,0.427508,0.305542,0.371796,0.679844,0.385138,0.260693,0.11079,0.361527,0.336932,0.337344,4.82323e-07,1.2,0.018063
109,train,54,1,True,True,0.0628209,0.0524227,0.0103982,0.0845364,0.0952748,0.00800951,0.0066877,0.0524296,0.0628278,True,0.27778097500000004,0.0628209,0.0524227,0.0103982,True,0.212269,0.16143,0.324666,0.21556,0.150056,0.384367,0.226999,0.538504,0.152969,0.199946,0.478734,0.295041,0.0914506,0.396473,0.106803,0.509228,0.338505,0.337795,1.2,4.82338e-07,0.00861413
110,train,23,0,True,True,0.068982,0.0555335,0.0134485,0.101629,0.0877467,0.00433278,0.00703713,0.0689889,0.0555403,True,0.3491885,0.068982,0.0555335,0.0134485,True,0.640824,0.102991,0.666162,0.77022,0.146138,0.211314,0.238842,0.192979,0.423773,0.458359,0.256173,0.391733,0.283745,0.225883,0.450895,0.126985,0.336952,0.338107,4.82297e-07,1.2,0.0102093
111,train,55,1,True,True,0.0655306,0.0557873,0.00974335,0.0880156,0.0980698,0.00684248,0.00592894,0.0557944,0.0655375,True,0.3030460625,0.0655306,0.0557873,0.00974335,True,0.252521,0.197466,0.411847,0.286241,0.110742,0.422739,0.102435,0.595164,0.19118,0.196934,0.564543,0.279932,0.145145,0.438796,0.088495,0.564557,0.33803,0.337576,1.2,4.82318e-07,0.0102145
112,train,24,0,True,True,0.0701176,0.0544554,0.0156622,0.1028,0.0866193,0.00481233,0.00757512,0.0701243,0.0544616,True,0.30262130000000004,0.0701176,0.0544554,0.0156622,True,0.372047,0.0917682,0.255094,0.759376,0.574159,0.225637,0.085255,0.130609,0.193305,0.150604,0.0827046,0.50539,0.373637,0.178096,0.687235,0.177024,0.337208,0.338545,4.82291e-07,1.2,0.0102166
113,train,56,1,True,True,0.070131,0.0621087,0.00802229,0.0945406,0.102813,0.00386342,0.0029759,0.0621161,0.0701379,True,0.4195865,0.070131,0.0621087,0.00802229,True,0.265872,0.390436,0.400745,0.582166,0.230082,0.458533,0.507604,0.609238,0.217881,0.40297,0.603285,0.629988,0.112054,0.474821,0.257832,0.569877,0.337023,0.336751,1.2,4.82291e-07,0.0102161
114,train,25,0,True,True,0.0669016,0.0704415,-0.00353988,0.0994831,0.103133,0.00280919,0.0020793,0.0669088,0.0704485,False,0.4287550375,0.0669016,0.0704415,-0.00353988,False,0.608922,0.388739,0.636046,0.266556,0.770218,0.552081,0.580206,0.44777,0.512942,0.320625,0.600926,0.188758,0.43459,0.362178,0.0849636,0.10456,0.336789,0.336587,1.2,4.82289e-07,1.04498
115,train,57,1,True,True,0.0685192,0.0646302,0.00388906,0.0971415,0.101151,0.0134381,0.0134802,0.0646375,0.0685262,True,0.4806428749999999,0.0685192,0.0646302,0.00388906,True,0.284635,0.419558,0.424256,0.626814,0.394945,0.483417,0.71222,0.635334,0.227983,0.53576,0.60558,0.770218,0.165671,0.495165,0.332006,0.576724,0.334313,0.334344,1.2,4.823e-07,0.0201934
116,train,26,0,True,True,0.0638421,0.0661131,-0.002271,0.096326,0.0986676,0.0125651,0.012916,0.0638493,0.0661201,False,0.5874033249999999,0.0638421,0.0661131,-0.002271,False,0.655079,0.77022,0.668178,0.769596,0.474282,0.757103,0.665837,0.57846,0.568032,0.77022,0.722335,0.582537,0.24905,0.741102,0.0949412,0.331481,0.334446,0.334558,1.2,4.82315e-07,1.04432
117,train,58,1,True,True,0.0620297,0.0582425,0.00378718,0.0905518,0.0944585,0.00570103,0.00566937,0.0582498,0.0620368,True,0.34669025625,0.0620297,0.0582425,0.00378718,True,0.261902,0.23172,0.423382,0.417129,0.147872,0.417405,0.190101,0.573813,0.217146,0.327512,0.595909,0.524366,0.0808091,0.460908,0.117638,0.559432,0.337578,0.33757,1.2,4.82345e-07,0.0182844
118,train,27,0,True,True,0.0627038,0.0620563,0.000647495,0.0951532,0.0944837,0.00390645,0.00401097,0.062711,0.0620635,True,0.504736875,0.0627038,0.0620563,0.000647495,True,0.77022,0.603749,0.77022,0.418452,0.306635,0.634767,0.359465,0.424148,0.742744,0.770217,0.46357,0.629756,0.278817,0.633405,0.158523,0.111102,0.337066,0.337134,1.2,4.82344e-07,1.04498
119,train,59,1,True,True,0.0487597,0.049299,-0.000539346,0.0812856,0.0777449,0.0111078,0.0119777,0.0493046,0.048757,False,0.2011779125,0.0487597,0.049299,-0.000539346,False,0.110305,0.31062,0.154214,0.648492,0.137164,0.107931,0.153285,0.133464,0.0948936,0.226968,0.339774,0.38346,0.08,0.118205,0.08,0.140071,0.340445,0.341511,1.2,4.82534e-07,0.0210161
120,train,28,0,True,True,0.061029,0.0605454,0.000483611,0.0934264,0.0929246,0.00550219,0.00589809,0.0610361,0.0605523,True,0.25522853124999995,0.061029,0.0605454,0.000483611,True,0.435398,0.240863,0.376011,0.258272,0.270132,0.0915819,0.46067,0.087747,0.271456,0.425041,0.0810616,0.116556,0.277561,0.160434,0.353496,0.177376,0.337469,0.337698,1.2,4.82358e-07,1.04498
121,train,60,1,True,True,0.0530751,0.0479764,0.0050987,0.0778712,0.0851842,0.0111348,0.00982611,0.0479737,0.0530805,True,0.138793575,0.0530751,0.0479764,0.0050987,True,0.0866121,0.08,0.0961921,0.08,0.223061,0.10792,0.268197,0.133441,0.0840021,0.08,0.314953,0.08,0.204631,0.0879878,0.202906,0.0907941,0.342978,0.341168,1.2,4.82448e-07,0.0182398
122,train,29,0,True,True,0.0658687,0.0561996,0.00966903,0.0984198,0.0884396,0.00349195,0.00573112,0.0658758,0.0562068,True,0.3191501875,0.0658687,0.0561996,0.00966903,True,0.495627,0.33564,0.311726,0.270843,0.208625,0.40614,0.253963,0.278854,0.352981,0.457895,0.08,0.428007,0.289333,0.303197,0.444964,0.188608,0.336811,0.337685,4.82316e-07,1.2,0.00872039
123,train,61,1,True,True,0.048413,0.0463433,0.00206973,0.0711933,0.0744805,0.0126975,0.0123604,0.0463407,0.0484104,True,0.1989090625,0.048413,0.0463433,0.00206973,True,0.118245,0.136673,0.173658,0.219703,0.167826,0.177783,0.194304,0.267167,0.114309,0.174105,0.384019,0.274307,0.166847,0.190306,0.165645,0.257648,0.341767,0.341288,1.2,4.82542e-07,0.0102097
124,train,30,0,True,True,0.0598671,0.0493915,0.0104756,0.0922283,0.0813586,0.00574389,0.00792237,0.0598743,0.0493965,True,0.39198612499999996,0.0598671,0.0493915,0.0104756,True,0.683675,0.385698,0.479481,0.770219,0.128429,0.609739,0.254643,0.277818,0.486417,0.203397,0.199509,0.770219,0.111336,0.345895,0.175719,0.389584,0.337482,0.338649,4.82364e-07,1.2,0.0123398
125,train,62,1,True,True,0.0602351,0.0553921,0.00484305,0.0876096,0.0926074,0.00585388,0.00511875,0.0553995,0.0602424,True,0.35136243749999996,0.0602351,0.0553921,0.00484305,True,0.211846,0.339383,0.289498,0.494679,0.150791,0.390852,0.393434,0.509443,0.20064,0.257337,0.574024,0.418849,0.239826,0.385408,0.294638,0.471151,0.337614,0.337341,1.2,4.82361e-07,0.0102237
126,train,31,0,True,True,0.0583284,0.0578387,0.000489709,0.0906397,0.0901301,0.00693774,0.00710167,0.0583356,0.0578457,True,0.27037479375000006,0.0583284,0.0578387,0.000489709,True,0.296771,0.387394,0.343762,0.573926,0.124769,0.318001,0.11856,0.375332,0.227517,0.149342,0.382886,0.124132,0.381796,0.16564,0.258886,0.0972827,0.337754,0.337877,1.2,4.82385e-07,1.04498
127,train,63,1,True,True,0.0483327,0.0484123,-7.9588e-05,0.0803591,0.0793395,0.00982158,0.010331,0.0484176,0.04833,False,0.2679113125,0.0483327,0.0484123,-7.9588e-05,False,0.231074,0.357544,0.436342,0.708727,0.197093,0.190201,0.159118,0.266024,0.169139,0.168004,0.518579,0.288136,0.134852,0.15085,0.124026,0.186872,0.339215,0.339631,1.2,4.82544e-07,0.020374
128,final_eval,0,0,False,False,0.0541804,0.0478105,0.00636993,0.0863579,0.0776117,0.00962874,0.0112993,0.0541874,0.0478078,True,0.241076075,0.0541804,0.0478105,0.00636993,True,0.659615,0.181302,0.420209,0.169106,0.187826,0.118194,0.285991,0.10759,0.473663,0.120928,0.196637,0.190528,0.159575,0.124835,0.367472,0.0937462,0.338893,0.340421,1.1969,1.14942,
129,final_eval,1,0,False,False,0.0587247,0.0493295,0.00939521,0.0910479,0.0811873,0.00614874,0.00844091,0.0587319,0.0493309,True,0.32299676875000005,0.0587247,0.0493295,0.00939521,True,0.531428,0.329745,0.126704,0.770219,0.0872333,0.260504,0.08,0.11615,0.410278,0.743052,0.339245,0.422181,0.151549,0.231893,0.202146,0.365621,0.337665,0.338993,1.1871,1.14015,
130,final_eval,2,0,False,False,0.0689146,0.060097,0.0088176,0.10156,0.0924622,0.00510504,0.00597998,0.0689215,0.0601041,True,0.28851831874999995,0.0689146,0.060097,0.0088176,True,0.368529,0.169229,0.175716,0.447187,0.572448,0.0992514,0.371486,0.121474,0.0913314,0.363564,0.426089,0.186606,0.480168,0.10104,0.561203,0.0809713,0.337233,0.337665,1.17727,1.13976,
131,final_eval,3,0,False,False,0.0604097,0.0543216,0.00608813,0.0927898,0.0864993,0.00636073,0.00755413,0.0604169,0.0543285,True,0.29122803125,0.0604097,0.0543216,0.00608813,True,0.357297,0.33216,0.266193,0.270908,0.234137,0.142071,0.7278,0.153227,0.214825,0.266786,0.130531,0.245669,0.373773,0.0992605,0.571234,0.273777,0.337528,0.338145,1.16765,1.13992,
132,final_eval,4,0,False,False,0.0606493,0.0548402,0.00580904,0.0930353,0.0870296,0.00671133,0.00795806,0.0606563,0.0548469,True,0.2857172625,0.0606493,0.0548402,0.00580904,True,0.493254,0.300336,0.26919,0.190287,0.106529,0.141304,0.770218,0.0827657,0.318614,0.494475,0.209852,0.263201,0.12677,0.0868065,0.52512,0.192754,0.337799,0.338513,1.15808,1.13987,
133,final_eval,5,0,False,False,0.0699456,0.0541781,0.0157675,0.102623,0.0863406,0.00386015,0.00669151,0.0699524,0.0541846,True,0.33631311250000007,0.0699456,0.0541781,0.0157675,True,0.465294,0.0874157,0.191103,0.269907,0.0813026,0.518277,0.0822035,0.251686,0.256907,0.598363,0.147066,0.732996,0.465958,0.429166,0.598472,0.204893,0.336948,0.338228,1.14848,1.13988,
134,final_eval,6,0,False,False,0.0686965,0.0599138,0.00878274,0.101335,0.0922743,0.00384227,0.00489751,0.0687034,0.059921,True,0.510928325,0.0686965,0.0599138,0.00878274,True,0.702395,0.0993212,0.759796,0.496284,0.765427,0.649134,0.628951,0.57136,0.465774,0.132167,0.422561,0.32283,0.710292,0.502641,0.760737,0.185183,0.336957,0.337412,1.13986,1.13981,
135,final_eval,7,0,False,False,0.0642318,0.0544723,0.00975951,0.0967311,0.0866527,0.00420058,0.0061435,0.0642389,0.0544792,True,0.40717200000000003,0.0642318,0.0544723,0.00975951,True,0.505842,0.732131,0.233635,0.600243,0.532366,0.235888,0.244301,0.0916183,0.379247,0.678349,0.244507,0.770219,0.222615,0.4034,0.542401,0.0979897,0.337051,0.33792,1.13989,1.13992,
