cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
69,train,34,1,True,True,0.156222,0.18931,-0.0330876,0.225608,0.19157,0.225253,0.149072,0.189434,0.156332,False,0.247402075,0.156222,0.18931,-0.0330876,False,0.156324,0.189414,-0.0330898,False,0.156335,0.189433,-0.0330981,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00177813,0.00293574,6.98801e-05,1.20101,1.1495,0.0329565,0.193377
70,train,3,0,True,True,0.218177,0.15698,0.061197,0.255278,0.19235,0.25421,0.151328,0.218289,0.15709,True,0.34778837500000004,0.218177,0.15698,0.061197,True,0.21828,0.157082,0.061198,True,0.218292,0.157093,0.0611995,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.00154707,0.00287996,6.39487e-05,1.20101,1.1495,0.152406,0.033793
71,train,35,1,True,True,0.15372,0.21667,-0.0629503,0.253729,0.188995,0.252251,0.131774,0.216782,0.15383,False,0.28502317499999996,0.15372,0.21667,-0.0629503,False,0.153822,0.216773,-0.0629514,False,0.153832,0.216785,-0.0629534,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00156079,0.0034493,6.85201e-05,1.20098,1.1495,0.032883,0.223171
72,train,4,0,True,True,0.209869,0.15614,0.0537293,0.246738,0.191485,0.233831,0.135096,0.20998,0.15625,True,0.383445,0.209869,0.15614,0.0537293,True,0.209972,0.156242,0.0537299,True,0.209983,0.156252,0.0537307,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.00170276,0.00333696,6.61919e-05,1.20097,1.1495,0.150507,0.0344532
73,train,36,1,True,True,0.147202,0.1748,-0.0275983,0.210682,0.182289,0.202217,0.109535,0.174911,0.147312,False,0.46690777499999997,0.147202,0.1748,-0.0275983,False,0.147304,0.174903,-0.0275988,False,0.147314,0.174914,-0.0276002,False,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.00201819,0.00446024,3.12744e-05,1.20014,1.1495,0.0328421,0.174557
74,train,5,0,True,True,0.202603,0.176682,0.0259214,0.239269,0.212616,0.181682,0.118676,0.202712,0.17679,True,0.37133174999999996,0.202603,0.176682,0.0259214,True,0.202705,0.176784,0.0259216,True,0.202715,0.176793,0.0259222,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.00229481,0.00397918,7.06443e-05,1.20101,1.1495,0.170758,0.0331583
75,train,37,1,True,True,0.181589,0.162135,0.0194541,0.197653,0.217663,0.162847,0.110459,0.162244,0.181697,True,0.335890875,0.181589,0.162135,0.0194541,True,0.181691,0.162237,0.0194545,True,0.1817,0.162247,0.0194534,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.00262554,0.00440623,7.30461e-05,1.20102,1.1495,0.0334007,0.158001
76,train,6,0,True,True,0.193632,0.173048,0.0205849,0.230047,0.208879,0.147423,0.10143,0.193741,0.173156,True,0.543639875,0.193632,0.173048,0.0205849,True,0.193735,0.17315,0.020585,True,0.193744,0.173159,0.020585,True,0.676339,0.66374,0.770114,0.650108,0.375466,0.351668,0.149631,0.712053,0.00297792,0.00499977,1.20024,4.28633e-05,1.1495,0.168208,0.0329319
77,train,38,1,True,True,0.168056,0.211257,-0.0432012,0.248164,0.203744,0.152857,0.0734584,0.211365,0.168164,False,0.382305125,0.168056,0.211257,-0.0432012,False,0.168158,0.211359,-0.0432015,False,0.168167,0.211368,-0.0432016,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00284334,0.00879369,1.19996,7.76457e-10,1.1495,0.033273,0.218675
78,train,7,0,True,True,0.207072,0.167561,0.0395109,0.243863,0.203235,0.128457,0.0727517,0.20718,0.167669,True,0.42723375,0.207072,0.167561,0.0395109,True,0.207175,0.167663,0.0395113,True,0.207183,0.167672,0.039511,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.00356945,0.00897556,1.19996,7.76457e-10,1.1495,0.16345,0.0343364
79,train,39,1,True,True,0.192882,0.184641,0.0082413,0.220802,0.229276,0.112989,0.0658456,0.184749,0.19299,True,0.20175882499999997,0.192882,0.184641,0.0082413,True,0.192985,0.184744,0.00824124,True,0.192993,0.184752,0.00824076,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00426507,0.0113617,1.19997,7.76448e-10,1.1495,0.0331872,0.173899
80,train,8,0,True,True,0.218758,0.164261,0.0544976,0.255874,0.19984,0.125913,0.0600642,0.218865,0.164369,True,0.41991187500000005,0.218758,0.164261,0.0544976,True,0.218861,0.164363,0.0544979,True,0.218869,0.164372,0.0544971,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.00366751,0.0152075,1.19998,7.76441e-10,1.1495,0.160203,0.03369
81,train,40,1,True,True,0.179749,0.184562,-0.00481376,0.220721,0.215771,0.112881,0.0617014,0.18467,0.179857,False,0.21241474999999999,0.179749,0.184562,-0.00481376,False,0.179851,0.184665,-0.0048138,False,0.17986,0.184673,-0.00481375,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00427087,0.0137852,1.19998,7.76443e-10,1.1495,0.0331097,0.173887
82,train,9,0,True,True,0.218542,0.161586,0.0569559,0.255652,0.197089,0.127858,0.0489883,0.218649,0.161694,True,0.5125391,0.218542,0.161586,0.0569559,True,0.218644,0.161688,0.0569563,True,0.218652,0.161697,0.0569553,True,0.715184,0.569406,0.590993,0.770114,0.328889,0.269307,0.0863048,0.770115,0.00359202,0.15818,1.19999,7.76428e-10,1.1495,0.15742,0.0336962
83,train,41,1,True,True,0.15977,0.178171,-0.0184014,0.214148,0.195221,0.11419,0.0403051,0.178279,0.159878,False,0.24675849999999996,0.15977,0.178171,-0.0184014,False,0.159872,0.178274,-0.0184016,False,0.159881,0.178282,-0.0184014,False,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.00420123,0.275699,1.2,7.76425e-10,1.1495,0.0330288,0.171568
84,train,10,0,True,True,0.238025,0.158914,0.0791107,0.275671,0.19434,0.12184,0.0350246,0.238131,0.159023,True,0.34533500000000006,0.238025,0.158914,0.0791107,True,0.238127,0.159016,0.0791111,True,0.238135,0.159025,0.0791097,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.00383651,0.313617,1.2,7.76424e-10,1.1495,0.154539,0.0335016
85,train,42,1,True,True,0.125285,0.140744,-0.015459,0.175643,0.159732,0.0889868,0.0182239,0.140853,0.125394,False,0.18587850000000003,0.125285,0.140744,-0.015459,False,0.125386,0.140846,-0.0154591,False,0.125396,0.140855,-0.0154591,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00615814,0.32856,1.2,7.76426e-10,1.1495,0.0329913,0.132447
86,train,11,0,True,True,0.237372,0.15733,0.0800413,0.275,0.192711,0.126591,0.0326776,0.237478,0.157439,True,0.40108024999999997,0.237372,0.15733,0.0800413,True,0.237474,0.157433,0.0800417,True,0.237482,0.157442,0.0800403,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.00364082,0.322225,1.2,7.76423e-10,1.1495,0.153018,0.0325212
87,train,43,1,True,True,0.133281,0.23097,-0.0976889,0.268423,0.167962,0.117245,0.020101,0.231076,0.13339,False,0.272829875,0.133281,0.23097,-0.0976889,False,0.133383,0.231072,-0.0976899,False,0.133392,0.23108,-0.097688,False,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.00404737,0.327701,1.2,7.76424e-10,1.1495,0.0329401,0.227176
88,train,12,0,True,True,0.232777,0.15565,0.0771269,0.270279,0.190982,0.112678,0.0275488,0.232884,0.155759,True,0.49262754999999997,0.232777,0.15565,0.0771269,True,0.23288,0.155752,0.0771275,True,0.232887,0.155761,0.0771261,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.0042819,0.326034,1.2,7.76424e-10,1.1495,0.150925,0.0348779
89,train,44,1,True,True,0.162568,0.234606,-0.0720382,0.272159,0.1981,0.109465,0.0326847,0.234713,0.162677,False,0.32688025,0.162568,0.234606,-0.0720382,False,0.16267,0.234709,-0.0720385,False,0.162679,0.234717,-0.0720374,False,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00446436,0.322172,1.2,7.76424e-10,1.1495,0.0328741,0.23303
90,train,13,0,True,True,0.231575,0.157351,0.074224,0.269044,0.192732,0.0949848,0.0186358,0.231682,0.15746,True,0.41943698749999997,0.231575,0.157351,0.074224,True,0.231678,0.157453,0.0742244,True,0.231685,0.157462,0.074223,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.0055367,0.326922,1.2,7.76425e-10,1.1495,0.152811,0.0349894
91,train,45,1,True,True,0.119436,0.139332,-0.0198961,0.174191,0.153711,0.0630372,0.0159449,0.139442,0.119545,False,0.16899925000000002,0.119436,0.139332,-0.0198961,False,0.119538,0.139434,-0.0198965,False,0.119547,0.139444,-0.0198965,False,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.0128651,0.329745,7.76505e-10,1.19997,1.1495,0.0329477,0.131042
92,train,14,0,True,True,0.232494,0.164723,0.0677709,0.269989,0.200316,0.0999679,0.0242214,0.232601,0.164832,True,0.5126675,0.232494,0.164723,0.0677709,True,0.232597,0.164825,0.0677712,True,0.232604,0.164834,0.06777,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.00511188,0.32611,1.2,7.76425e-10,1.1495,0.160857,0.0324826
93,train,46,1,True,True,0.163678,0.193459,-0.0297803,0.229868,0.199242,0.0976865,0.0193972,0.193567,0.163787,False,0.31425375,0.163678,0.193459,-0.0297803,False,0.163781,0.193561,-0.0297806,False,0.16379,0.19357,-0.0297802,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.00529764,0.326669,1.2,7.76425e-10,1.1495,0.0331297,0.180489
94,train,15,0,True,True,0.231811,0.154195,0.0776162,0.269287,0.189485,0.0884307,0.0118156,0.231918,0.154304,True,0.456683375,0.231811,0.154195,0.0776162,True,0.231914,0.154297,0.0776166,True,0.231922,0.154306,0.0776153,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.00622331,0.328001,1.2,7.76426e-10,1.1495,0.149268,0.0338968
95,train,47,1,True,True,0.149632,0.223897,-0.0742648,0.261155,0.184791,0.0696499,0.013724,0.224004,0.149741,False,0.26820845,0.149632,0.223897,-0.0742648,False,0.149735,0.224,-0.0742652,False,0.149743,0.224007,-0.0742637,False,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.0098878,0.32827,1.2,7.76429e-10,1.1495,0.0328601,0.226676
96,train,16,0,True,True,0.20285,0.162142,0.040708,0.239523,0.197661,0.0856926,0.014389,0.202957,0.16225,True,0.30304525,0.20285,0.162142,0.040708,True,0.202952,0.162244,0.0407083,True,0.202961,0.162253,0.0407078,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.00656688,0.327292,-4.0963e-09,1.19994,1.1495,0.158008,0.0347461
97,train,48,1,True,True,0.177008,0.162904,0.0141037,0.198446,0.212952,0.0706189,0.0207384,0.163013,0.177116,True,0.253805,0.177008,0.162904,0.0141037,True,0.17711,0.163007,0.0141038,True,0.177118,0.163016,0.0141029,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00958058,0.326598,1.2,7.76429e-10,1.1495,0.033098,0.158807
98,train,17,0,True,True,0.237097,0.152212,0.0848853,0.274718,0.187444,0.0885159,0.012112,0.237203,0.15232,True,0.4892795,0.237097,0.152212,0.0848853,True,0.2372,0.152314,0.0848858,True,0.237207,0.152323,0.0848843,True,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.00621324,0.328029,1.2,7.76426e-10,1.1495,0.147018,0.0331027
99,train,49,1,True,True,0.176542,0.23924,-0.0626985,0.27692,0.212473,0.0846782,0.0141519,0.239347,0.176649,False,0.493244125,0.176542,0.23924,-0.0626985,False,0.176644,0.239343,-0.0626987,False,0.176652,0.23935,-0.0626982,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.00670468,0.327232,-3.04225e-09,1.19994,1.1495,0.0328063,0.239221
100,train,18,0,True,True,0.238377,0.200319,0.0380583,0.276033,0.236921,0.0507337,0.0191464,0.238484,0.200426,True,0.65041625,0.238377,0.200319,0.0380583,True,0.23848,0.200422,0.0380584,True,0.238488,0.200429,0.0380585,True,0.396961,0.770114,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.126928,0.326266,7.76485e-10,1.19999,1.1495,0.188417,0.0350976
101,train,50,1,True,True,0.163048,0.234122,-0.0710745,0.271662,0.198593,0.0543039,0.0101628,0.234229,0.163156,False,0.25741375,0.163048,0.234122,-0.0710745,False,0.16315,0.234225,-0.0710748,False,0.163159,0.234232,-0.0710735,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.0571735,0.32818,7.7649e-10,1.19999,1.1495,0.0340673,0.227295
102,train,19,0,True,True,0.253393,0.157871,0.0955224,0.291459,0.193267,0.041276,0.00801518,0.253499,0.15798,True,0.53115125,0.253393,0.157871,0.0955224,True,0.253496,0.157973,0.0955229,True,0.253503,0.157982,0.0955212,True,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770113,0.265404,0.328433,1.2,7.76443e-10,1.1495,0.15339,0.0350235
103,train,51,1,True,True,0.192304,0.140635,0.0516694,0.175532,0.228682,0.0200565,0.0106321,0.140744,0.192412,True,0.208235925,0.192304,0.140635,0.0516694,True,0.192407,0.140737,0.0516698,True,0.192415,0.140746,0.0516682,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.327543,0.328452,1.2,7.76472e-10,1.14951,0.0329655,0.138342
104,train,20,0,True,True,0.267778,0.156723,0.111055,0.306231,0.192086,0.050027,0.00803979,0.267883,0.156831,True,0.5292487499999999,0.267778,0.156723,0.111055,True,0.26788,0.156825,0.111055,True,0.267887,0.156834,0.111053,True,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.139712,0.328487,1.2,7.76436e-10,1.1495,0.15211,0.0325086
105,train,52,1,True,True,0.146827,0.144591,0.00223623,0.179603,0.181905,0.0303702,0.0115126,0.1447,0.146936,True,0.19452275,0.146827,0.144591,0.00223623,True,0.146929,0.144693,0.00223633,True,0.146939,0.144702,0.00223608,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.32602,0.328687,7.76472e-10,1.2,1.14951,0.032928,0.136589
106,train,21,0,True,True,0.268155,0.155482,0.112674,0.306619,0.190809,0.0553791,0.0078861,0.268261,0.15559,True,0.3978995,0.268155,0.155482,0.112674,True,0.268258,0.155584,0.112674,True,0.268265,0.155593,0.112672,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.0354005,0.328579,1.2,7.76433e-10,1.1495,0.150767,0.0326247
107,train,53,1,True,True,0.15727,0.269914,-0.112644,0.308425,0.192649,0.0520863,0.0265153,0.270019,0.157379,False,0.36896112499999995,0.15727,0.269914,-0.112644,False,0.157372,0.270017,-0.112644,False,0.157381,0.270023,-0.112642,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.101621,0.327048,7.76487e-10,1.19999,1.1495,0.0329045,0.265501
108,train,22,0,True,True,0.264074,0.170256,0.0938178,0.302428,0.206008,0.0376542,0.0079986,0.264179,0.170365,True,0.512520375,0.264074,0.170256,0.0938178,True,0.264177,0.170359,0.0938181,True,0.264184,0.170367,0.0938162,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.297362,0.327949,1.2,7.76448e-10,1.14951,0.165906,0.0359931
109,train,54,1,True,True,0.157566,0.230927,-0.0733615,0.268379,0.192954,0.02944,0.0106892,0.231033,0.157674,False,0.2491034375,0.157566,0.230927,-0.0733615,False,0.157668,0.23103,-0.0733619,False,0.157677,0.231037,-0.0733603,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.325469,0.3283,1.2,7.76472e-10,1.14951,0.0332955,0.228116
110,train,23,0,True,True,0.273337,0.185288,0.0880491,0.31194,0.221467,0.0296019,0.00619721,0.273442,0.185395,True,0.49321425,0.273337,0.185288,0.0880491,True,0.27344,0.185391,0.0880492,True,0.273446,0.185398,0.0880481,True,0.770113,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.325065,0.328558,7.76472e-10,1.2,1.14951,0.173976,0.0349508
111,train,55,1,True,True,0.157497,0.228482,-0.0709848,0.265867,0.192883,0.0299918,0.00897561,0.228588,0.157606,False,0.288436375,0.157497,0.228482,-0.0709848,False,0.1576,0.228585,-0.0709852,False,0.157609,0.228592,-0.0709835,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.325331,0.32844,7.76472e-10,1.2,1.14951,0.0337072,0.227084
112,train,24,0,True,True,0.273689,0.159802,0.113887,0.312301,0.195254,0.0338603,0.0244661,0.273793,0.159911,True,0.35681999999999997,0.273689,0.159802,0.113887,True,0.273791,0.159904,0.113887,True,0.273798,0.159913,0.113885,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.318381,0.327362,1.2,7.76456e-10,1.14951,0.155509,0.0348823
113,train,56,1,True,True,0.189455,0.22719,-0.0377345,0.264538,0.225752,0.0241226,0.00809309,0.227296,0.189562,False,0.3319903,0.189455,0.22719,-0.0377345,False,0.189558,0.227292,-0.0377346,False,0.189565,0.227299,-0.0377342,False,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.325799,0.32806,7.76472e-10,1.2,1.14951,0.033029,0.223127
114,train,25,0,True,True,0.274382,0.159915,0.114468,0.313013,0.195369,0.0216895,0.00704964,0.274487,0.160023,True,0.5605725,0.274382,0.159915,0.114468,True,0.274485,0.160017,0.114468,True,0.274492,0.160026,0.114466,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770114,0.251963,0.648339,0.32563,0.32836,1.2,7.76472e-10,1.14951,0.155626,0.0348424
115,train,57,1,True,True,0.187513,0.234934,-0.0474214,0.272496,0.223755,0.022218,0.00799993,0.23504,0.18762,False,0.36300319999999997,0.187513,0.234934,-0.0474214,False,0.187615,0.235037,-0.0474215,False,0.187623,0.235044,-0.047421,False,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.32583,0.3279,7.76472e-10,1.2,1.14951,0.0330134,0.233472
116,train,26,0,True,True,0.275135,0.181214,0.0939207,0.313786,0.217278,0.0107775,0.00572583,0.275239,0.181322,True,0.5604003750000001,0.275135,0.181214,0.0939207,True,0.275237,0.181317,0.0939207,True,0.275244,0.181325,0.0939193,True,0.436849,0.770113,0.681453,0.713739,0.770114,0.151298,0.22418,0.735457,0.326736,0.328761,7.76472e-10,1.2,1.14951,0.173021,0.0350504
117,train,58,1,True,True,0.177424,0.236412,-0.0589884,0.274014,0.21338,0.0285514,0.0226088,0.236518,0.177532,False,0.30504495000000004,0.177424,0.236412,-0.0589884,False,0.177526,0.236515,-0.0589885,False,0.177534,0.236522,-0.0589874,False,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.326633,0.32772,7.76472e-10,1.2,1.14951,0.033577,0.227365
118,train,27,0,True,True,0.276472,0.146491,0.129981,0.315159,0.181558,0.0120508,0.00636261,0.276577,0.1466,True,0.5420527500000001,0.276472,0.146491,0.129981,True,0.276575,0.146593,0.129982,True,0.276581,0.146602,0.129979,True,0.770112,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.326598,0.32946,7.76472e-10,1.2,1.14951,0.142049,0.0351123
119,train,59,1,True,True,0.178927,0.160212,0.0187147,0.195677,0.214926,0.012831,0.00754178,0.160321,0.179035,True,0.235791625,0.178927,0.160212,0.0187147,True,0.17903,0.160315,0.0187148,True,0.179038,0.160324,0.018714,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.32786,0.329106,7.76472e-10,1.2,1.14951,0.0326538,0.155549
120,train,28,0,True,True,0.284479,0.149546,0.134933,0.32338,0.184702,0.0201243,0.00623762,0.284584,0.149655,True,0.36707737499999993,0.284479,0.149546,0.134933,True,0.284582,0.149648,0.134934,True,0.284588,0.149657,0.134931,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.325743,0.329269,1.2,7.76472e-10,1.14951,0.144034,0.0330435
121,train,60,1,True,True,0.118784,0.129612,-0.0108279,0.164186,0.153039,0.0174881,0.0111604,0.129721,0.118893,False,0.1511760125,0.118784,0.129612,-0.0108279,False,0.118886,0.129714,-0.0108281,False,0.118895,0.129723,-0.0108282,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.328456,0.331008,1.2,7.76472e-10,1.14951,0.0327481,0.126554
122,train,29,0,True,True,0.282478,0.14409,0.138387,0.321325,0.179088,0.0223376,0.00765217,0.282582,0.144199,True,0.36093624999999996,0.282478,0.14409,0.138387,True,0.28258,0.144192,0.138388,True,0.282587,0.144201,0.138385,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.325585,0.329424,7.76472e-10,1.2,1.14951,0.140975,0.032209
123,train,61,1,True,True,0.129487,0.139694,-0.0102066,0.174563,0.164058,0.0145764,0.0107252,0.139803,0.129596,False,0.19387995,0.129487,0.139694,-0.0102066,False,0.129589,0.139796,-0.0102069,False,0.129598,0.139805,-0.0102067,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.328295,0.329833,1.2,7.76472e-10,1.14951,0.032598,0.131358
124,train,30,0,True,True,0.285214,0.143325,0.141889,0.324134,0.1783,0.027611,0.00746217,0.285319,0.143434,True,0.4866560000000001,0.285214,0.143325,0.141889,True,0.285317,0.143427,0.14189,True,0.285323,0.143436,0.141887,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.325162,0.32951,1.2,7.76472e-10,1.14951,0.140415,0.0324914
125,train,62,1,True,True,0.181885,0.239541,-0.0576565,0.277229,0.217968,0.0467634,0.0234896,0.239647,0.181992,False,0.282842625,0.181885,0.239541,-0.0576565,False,0.181987,0.239644,-0.0576566,False,0.181995,0.239651,-0.0576558,False,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.194712,0.327765,7.76481e-10,1.19999,1.1495,0.0325689,0.239623
126,train,31,0,True,True,0.251088,0.189916,0.0611727,0.289091,0.226226,0.0355794,0.00531768,0.251194,0.190023,True,0.315127875,0.251088,0.189916,0.0611727,True,0.251191,0.190018,0.0611727,True,0.251198,0.190026,0.0611721,True,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.310278,0.328934,7.76473e-10,1.2,1.14951,0.176878,0.035204
127,train,63,1,True,True,0.191046,0.260918,-0.069872,0.299187,0.227389,0.0278404,0.00581276,0.261023,0.191153,False,0.331628375,0.191046,0.260918,-0.069872,False,0.191149,0.261021,-0.0698717,False,0.191157,0.261027,-0.0698706,False,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.325379,0.329174,1.2,7.76472e-10,1.14951,0.0338642,0.267508
128,train,0,0,True,True,0.283043,0.142829,0.140214,0.321905,0.17779,0.0284625,0.00800258,0.283147,0.142938,True,0.44786,0.283043,0.142829,0.140214,True,0.283145,0.142931,0.140214,True,0.283152,0.14294,0.140212,True,0.741245,0.57729,0.633202,0.770112,0.107267,0.142146,0.109099,0.502519,0.32513,0.329427,1.2,7.76472e-10,1.14951,0.13996,0.0357703
129,train,32,1,True,True,0.211297,0.233093,-0.0217962,0.270604,0.248205,0.0418717,0.0189862,0.233199,0.211403,False,0.3103241375,0.211297,0.233093,-0.0217962,False,0.211399,0.233195,-0.0217962,False,0.211407,0.233203,-0.0217961,False,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.259781,0.327775,1.2,7.76442e-10,1.1495,0.0325508,0.231007
130,train,1,0,True,True,0.283862,0.147551,0.136311,0.322746,0.182649,0.0314359,0.0270858,0.283966,0.14766,True,0.383877,0.283862,0.147551,0.136311,True,0.283965,0.147653,0.136311,True,0.283971,0.147662,0.136309,True,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.324862,0.327072,1.2,7.76464e-10,1.14951,0.142468,0.0350281
131,train,33,1,True,True,0.166305,0.266087,-0.099782,0.304494,0.201944,0.0309548,0.00864534,0.266191,0.166413,False,0.2686391125,0.166305,0.266087,-0.099782,False,0.166407,0.266189,-0.099782,False,0.166415,0.266195,-0.09978,False,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.324674,0.328696,1.2,7.76466e-10,1.14951,0.0326878,0.27382
132,train,2,0,True,True,0.280878,0.144636,0.136241,0.319682,0.17965,0.0258702,0.0085081,0.280982,0.144745,True,0.29886775000000004,0.280878,0.144636,0.136241,True,0.28098,0.144739,0.136242,True,0.280987,0.144748,0.136239,True,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.325331,0.329128,7.76472e-10,1.2,1.14951,0.141138,0.0359257
133,train,34,1,True,True,0.149595,0.233784,-0.0841888,0.271314,0.184752,0.0196654,0.0111446,0.23389,0.149704,False,0.247402075,0.149595,0.233784,-0.0841888,False,0.149697,0.233886,-0.0841892,False,0.149706,0.233894,-0.0841873,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.326289,0.328356,7.76472e-10,1.2,1.14951,0.0326135,0.227283
134,train,3,0,True,True,0.26874,0.144112,0.124628,0.307219,0.17911,0.0287813,0.00848182,0.268845,0.144221,True,0.34778837500000004,0.26874,0.144112,0.124628,True,0.268842,0.144214,0.124628,True,0.268849,0.144224,0.124626,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.325128,0.329049,1.2,7.76472e-10,1.14951,0.140814,0.0350557
135,train,35,1,True,True,0.151868,0.275412,-0.123544,0.31407,0.187091,0.0361078,0.0308469,0.275517,0.151977,False,0.28502317499999996,0.151868,0.275412,-0.123544,False,0.15197,0.275515,-0.123545,False,0.151979,0.275521,-0.123542,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.307716,0.326002,1.2,7.76451e-10,1.14951,0.0325941,0.272779
136,train,4,0,True,True,0.276148,0.144817,0.131331,0.314826,0.179835,0.0190995,0.00854854,0.276253,0.144926,True,0.383445,0.276148,0.144817,0.131331,True,0.276251,0.144919,0.131332,True,0.276257,0.144928,0.131329,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.325882,0.329044,7.76472e-10,1.2,1.14951,0.141262,0.0361621
