cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,lose0,lose1,lead01,lead10,bwd_signal
64,train,0,0,True,True,0.0249365,0.0252179,-0.000281434,0.0562122,0.0565026,0.0331791,0.0330933,0.0249464,0.0252278,False,0.0565506,0.0249365,0.0252179,-0.000281434,False,0.0573447,0.0565059,0.0563456,0.0571198,0.0563421,0.0563446,0.0564533,0.0563753,0.0563435,0.0563456,0.0563768,0.0563422,0.0563447,0.0566044,0.0563752,0.0572459,0.350399,0.348917,1.19701,1.1509,0.0248792
65,train,1,0,True,True,0.0259196,0.0262096,-0.000289999,0.0572269,0.0575261,0.0331473,0.0330616,0.0259294,0.0262194,False,0.05783336875,0.0259196,0.0262096,-0.000289999,False,0.0574576,0.0575973,0.0573642,0.0614198,0.0573606,0.0573747,0.0573986,0.0573951,0.057362,0.0573643,0.0573966,0.0573607,0.0573633,0.0574001,0.057395,0.060324,0.347278,0.346626,1.18744,1.1417,0.000663849
66,train,2,0,True,True,0.0247722,0.0250351,-0.000262879,0.0560426,0.0563138,0.0331722,0.0330865,0.0247824,0.0250452,False,0.05632789999999999,0.0247722,0.0250351,-0.000262879,False,0.0562136,0.0561651,0.0573018,0.0561964,0.0561639,0.0561662,0.0566904,0.0563552,0.0561652,0.0561672,0.0561963,0.056164,0.0561663,0.0565119,0.0561948,0.0564281,0.356819,0.349297,1.17795,1.13993,2.3328e-05
67,train,3,0,True,True,0.0241257,0.0243889,-0.000263119,0.0553753,0.0556468,0.0331818,0.0330961,0.0241362,0.0243993,False,0.055512124999999996,0.0241257,0.0243889,-0.000263119,False,0.0555277,0.055498,0.0555,0.0555343,0.0554968,0.0554991,0.0555308,0.0555277,0.0554981,0.0555,0.055529,0.0554969,0.0554992,0.0555306,0.0555276,0.0554982,0.39642,0.380051,1.16854,1.13993,6.38759e-06
68,train,4,0,True,True,0.0242973,0.0245572,-0.000259906,0.0555521,0.0558204,0.0331834,0.0330977,0.0243076,0.0245675,False,0.05572944375,0.0242973,0.0245572,-0.000259906,False,0.0557028,0.0556734,0.0558131,0.0557042,0.0556722,0.0556745,0.0558706,0.0557027,0.0556734,0.0556754,0.0557041,0.0556723,0.0556745,0.0557057,0.0557026,0.0560496,0.386099,0.369817,1.1592,1.13993,5.93955e-06
69,train,5,0,True,True,0.0389993,0.0394723,-0.000472956,0.0707219,0.0712097,0.0328058,0.0327211,0.0390082,0.0394811,False,0.07617261250000001,0.0389993,0.0394723,-0.000472956,False,0.0761575,0.0807705,0.0728357,0.0796208,0.0745684,0.0722169,0.0802611,0.0751855,0.0721672,0.0770726,0.0732136,0.073783,0.0762894,0.0814674,0.0730842,0.080068,0.341523,0.34148,1.2,3.03395e-07,1.04498
70,train,6,0,True,True,0.0191652,0.0194014,-0.000236172,0.050256,0.0504998,0.0342895,0.0341976,0.0191759,0.0194121,False,0.05040955,0.0191652,0.0194014,-0.000236172,False,0.0506278,0.0503646,0.0503668,0.0505229,0.0503633,0.0503658,0.0503982,0.0503947,0.0503647,0.0503669,0.0503963,0.0503634,0.0503659,0.050398,0.0503947,0.0504988,0.675613,0.663796,1.19701,1.1509,0.0278566
71,train,7,0,True,True,0.036529,0.0371733,-0.00064427,0.0681741,0.0688387,0.0338175,0.0337266,0.036538,0.0371823,False,0.07536804374999999,0.036529,0.0371733,-0.00064427,False,0.07795,0.0756337,0.075296,0.0793666,0.0720565,0.071505,0.0769637,0.0779758,0.0702411,0.0749894,0.0727923,0.0707982,0.0783227,0.0762813,0.0758809,0.0798355,0.342529,0.342442,1.2,3.03684e-07,1.04498
72,train,8,0,True,True,0.0158854,0.0160985,-0.000213025,0.0468707,0.0470907,0.0346101,0.0345124,0.0158962,0.0161093,False,0.04709788125,0.0158854,0.0160985,-0.000213025,False,0.0470073,0.0469721,0.0469696,0.0479517,0.0469657,0.0469685,0.0470013,0.0469976,0.0469673,0.0469696,0.0469992,0.0469658,0.0469686,0.0470012,0.0469975,0.0478631,0.829871,0.821026,1.19701,1.1509,0.0279226
73,train,9,0,True,True,0.0161463,0.0163463,-0.000199967,0.0471398,0.0473463,0.0346075,0.0345098,0.0161571,0.0163571,False,0.04741697500000001,0.0161463,0.0163463,-0.000199967,False,0.047259,0.0472303,0.0482075,0.0472606,0.0472289,0.0472316,0.0481966,0.0472589,0.0472304,0.0472326,0.0472605,0.047229,0.0472316,0.0472749,0.0472588,0.0480804,0.819302,0.810868,1.18744,1.1417,0.000744356
74,train,10,0,True,True,0.0347245,0.0354393,-0.000714861,0.0663127,0.0670502,0.0342156,0.0341197,0.0347336,0.0354484,False,0.07657178749999999,0.0347245,0.0354393,-0.000714861,False,0.0790112,0.077368,0.0699724,0.090802,0.0732371,0.0706708,0.079885,0.0740876,0.0724017,0.0768061,0.0724056,0.071344,0.0761267,0.0781682,0.0703806,0.0924816,0.343727,0.34367,1.2,3.04046e-07,1.04498
75,train,11,0,True,True,0.0147654,0.0150023,-0.000236973,0.0457151,0.0459598,0.0344961,0.0343893,0.0147758,0.0150127,False,0.046721281249999996,0.0147654,0.0150023,-0.000236973,False,0.0461749,0.0469677,0.0458228,0.0526152,0.0458168,0.0458893,0.0458656,0.0458598,0.0458193,0.0458229,0.0458623,0.0458169,0.0458214,0.0462765,0.0458596,0.0512495,0.879939,0.87085,1.19701,1.1509,0.0278583
76,train,12,0,True,True,0.0118746,0.0120526,-0.000177988,0.0427294,0.0429133,0.0344389,0.0343321,0.0118859,0.0120638,False,0.042915575,0.0118746,0.0120526,-0.000177988,False,0.0428377,0.0435905,0.0428107,0.0433675,0.0428065,0.0428097,0.0428416,0.0428375,0.0428083,0.0428108,0.0428393,0.0428066,0.0428097,0.0429574,0.0428374,0.042878,0.984277,0.978788,1.18744,1.1417,0.000742656
77,train,13,0,True,True,0.0179238,0.0183731,-0.000449309,0.0489765,0.0494404,0.0344993,0.0343933,0.0179339,0.0183831,False,0.051223468749999994,0.0179238,0.0183731,-0.000449309,False,0.0540365,0.0544802,0.0491794,0.0536348,0.0492194,0.0492247,0.0540633,0.0495242,0.0491722,0.0501973,0.0493539,0.0491673,0.0498276,0.0551444,0.0492521,0.0540982,0.745139,0.724303,1.17795,1.13993,2.54123e-05
78,train,14,0,True,True,0.0127753,0.0129707,-0.00019536,0.0436597,0.0438615,0.0344617,0.0343549,0.0127863,0.0129816,False,0.044068125,0.0127753,0.0129707,-0.00019536,False,0.0437788,0.0455044,0.0437488,0.0459967,0.0437441,0.0437885,0.0437832,0.0437786,0.0437461,0.0437489,0.0437806,0.0437442,0.0440147,0.043783,0.0441215,0.0440279,0.953941,0.947437,1.16854,1.13993,6.44271e-06
79,train,15,0,True,True,0.012876,0.0130922,-0.000216188,0.0437637,0.043987,0.0344538,0.0343469,0.0128868,0.013103,False,0.04421611875,0.012876,0.0130922,-0.000216188,False,0.0440307,0.0440548,0.0438623,0.0470701,0.043857,0.0438618,0.0439004,0.0438953,0.0438592,0.0438624,0.0438975,0.0438572,0.043861,0.0439065,0.0438952,0.0457865,0.950873,0.943615,1.1592,1.13993,5.94101e-06
80,train,16,1,True,True,0.0359377,0.0339867,0.00195105,0.0655504,0.0675632,0.035653,0.0357623,0.0339962,0.0359471,True,0.09881249375,0.0359377,0.0339867,0.00195105,True,0.101845,0.103668,0.0865974,0.110769,0.0977686,0.0872931,0.111972,0.0992017,0.0834277,0.100404,0.0926214,0.0922249,0.103334,0.107898,0.0885961,0.113379,0.333035,0.331968,1.2,3.03932e-07,5.18752e-06
81,train,17,1,True,True,0.0173268,0.0170059,0.000320895,0.0480282,0.0483595,0.034541,0.0344345,0.017016,0.0173368,True,0.04969831875,0.0173268,0.0170059,0.000320895,True,0.0497816,0.0503345,0.052347,0.0484471,0.0486202,0.0483504,0.0521606,0.0509946,0.0481684,0.0482564,0.0482788,0.0481741,0.0505373,0.0509407,0.0507256,0.0490558,0.785186,0.771054,1.19701,1.15086,1.11878e-05
82,train,18,1,True,True,0.0343766,0.0328397,0.00153689,0.0643679,0.0659535,0.0339662,0.0338681,0.0328489,0.0343857,True,0.084563025,0.0343766,0.0328397,0.00153689,True,0.0861366,0.0955351,0.0770761,0.0886055,0.0820273,0.0746679,0.0965847,0.0842672,0.0715183,0.0854041,0.078215,0.0791195,0.0869289,0.099003,0.0783925,0.0895267,0.346609,0.346359,1.2,0.300023,6.0665e-06
83,train,19,1,True,True,0.0326852,0.0312045,0.00148071,0.0626787,0.0642064,0.0202334,0.020084,0.0312272,0.032699,True,0.1256774625,0.0326852,0.0312045,0.00148071,True,0.122962,0.137083,0.0938001,0.151696,0.133195,0.107373,0.147287,0.119202,0.10238,0.131338,0.114238,0.127167,0.126392,0.141465,0.0954243,0.159837,0.34245,0.342079,1.17367,0.828982,5.93105e-06
84,train,20,1,True,True,0.033418,0.0319345,0.00148343,0.0634324,0.0649628,0.023884,0.0237908,0.0319466,0.0334291,True,0.11946905,0.033418,0.0319345,0.00148343,True,0.11724,0.128847,0.090808,0.145436,0.125345,0.101808,0.139716,0.112704,0.0991791,0.123893,0.108803,0.118561,0.119996,0.133075,0.0922507,0.153843,0.343162,0.342811,1.19999,0.634927,5.92747e-06
85,train,21,1,True,True,0.0290521,0.0279951,0.00105702,0.0593703,0.060461,0.0345662,0.034459,0.0280047,0.0290616,True,0.06843315625,0.0290521,0.0279951,0.00105702,True,0.0709918,0.0741616,0.0686164,0.068778,0.0640622,0.06245,0.0741372,0.0718012,0.0602621,0.0669625,0.0639333,0.0629344,0.0715625,0.0756303,0.0695771,0.0690699,0.352163,0.351424,1.19701,1.15139,5.92738e-06
86,train,22,1,True,True,0.032633,0.0311526,0.00148034,0.0626253,0.0641526,0.0202246,0.0200746,0.0311755,0.0326469,True,0.125676225,0.032633,0.0311526,0.00148034,True,0.122955,0.137101,0.0937654,0.151716,0.133217,0.107349,0.147308,0.119187,0.102359,0.131336,0.114226,0.127179,0.126393,0.141483,0.0953912,0.159854,0.342465,0.342091,1.15559,0.832604,5.9272e-06
87,train,23,1,True,True,0.0326156,0.0311353,0.00148022,0.0626075,0.0641347,0.0202217,0.0200716,0.0311583,0.0326295,True,0.12567581249999998,0.0326156,0.0311353,0.00148022,True,0.122952,0.137107,0.0937538,0.151722,0.133224,0.107341,0.147315,0.119183,0.102352,0.131335,0.114222,0.127183,0.126394,0.141489,0.0953802,0.15986,0.34247,0.342095,1.13844,0.846335,5.92737e-06
88,train,24,1,True,True,0.0175691,0.0171925,0.000376605,0.048221,0.0486099,0.0316286,0.031533,0.0172025,0.017579,True,0.050044556250000004,0.0175691,0.0171925,0.000376605,True,0.0501779,0.0522972,0.0510737,0.0487464,0.0486581,0.0484718,0.0525932,0.0514154,0.0483854,0.0487426,0.0484778,0.0485085,0.0504584,0.0527531,0.0509574,0.048996,0.786305,0.769222,1.19668,1.15277,5.92723e-06
89,train,25,1,True,True,0.0335896,0.0319945,0.00159517,0.063494,0.0651398,0.0239079,0.0238067,0.0320073,0.033601,True,0.11917834375000003,0.0335896,0.0319945,0.00159517,True,0.11845,0.12748,0.0924265,0.141872,0.124845,0.10257,0.138857,0.114578,0.098193,0.123463,0.109487,0.117796,0.121371,0.131664,0.094124,0.149677,0.343052,0.342664,1.19999,0.573348,5.92737e-06
90,train,26,1,True,True,0.0277612,0.0267956,0.000965581,0.0581326,0.059129,0.034572,0.0344649,0.0268052,0.0277707,True,0.0661237125,0.0277612,0.0267956,0.000965581,True,0.0678609,0.073193,0.0657113,0.0656501,0.062144,0.0602692,0.0729863,0.0684965,0.0586502,0.0647816,0.0615112,0.0613264,0.0683451,0.0746368,0.0665477,0.0658691,0.354658,0.353672,1.19701,1.1511,5.92738e-06
91,train,27,1,True,True,0.0325462,0.0310664,0.00147977,0.0625363,0.0640631,0.0202102,0.0200594,0.0310897,0.0325603,True,0.125673975,0.0325462,0.0310664,0.00147977,True,0.122942,0.13713,0.0937074,0.151748,0.133252,0.107309,0.147343,0.119164,0.102324,0.131332,0.114207,0.1272,0.126395,0.141512,0.0953362,0.159882,0.34249,0.342111,1.13459,0.85213,5.92737e-06
92,train,28,1,True,True,0.0343557,0.0327538,0.00160185,0.0642782,0.0659308,0.0416247,0.0417331,0.0327633,0.0343651,True,0.10386544375000001,0.0343557,0.0327538,0.00160185,True,0.100554,0.109691,0.0815024,0.134701,0.103941,0.0870171,0.119102,0.0958789,0.0912251,0.105305,0.0929673,0.0979501,0.101917,0.113931,0.0825092,0.143655,0.283519,0.2819,1.2,0.318747,5.92738e-06
93,train,29,1,True,True,0.0218272,0.0212013,0.00062594,0.0523595,0.0530056,0.0387789,0.0387949,0.0212107,0.0218367,True,0.056094812499999994,0.0218272,0.0212013,0.00062594,True,0.0570654,0.0602859,0.0571084,0.0543639,0.0531433,0.0527897,0.0602168,0.0589886,0.0526289,0.0541748,0.0531036,0.0530146,0.0574591,0.0610943,0.0576954,0.0543843,0.551029,0.51658,1.19701,1.15083,5.92736e-06
94,train,30,1,True,True,0.0324941,0.0310147,0.00147945,0.0624829,0.0640094,0.0202018,0.0200504,0.0310382,0.0325084,True,0.12567274375,0.0324941,0.0310147,0.00147945,True,0.122934,0.137148,0.0936727,0.151767,0.133273,0.107286,0.147364,0.11915,0.102302,0.13133,0.114195,0.127213,0.126397,0.14153,0.0953032,0.159899,0.342506,0.342123,1.13946,0.863425,5.92737e-06
95,train,31,1,True,True,0.033323,0.0319752,0.00134788,0.0634755,0.0648661,0.032421,0.0322046,0.0319846,0.0333324,True,0.09030630625000001,0.033323,0.0319752,0.00134788,True,0.0858517,0.122114,0.0735009,0.0903258,0.0897869,0.0747784,0.115054,0.0825608,0.0721639,0.0915559,0.0788187,0.0881617,0.0865875,0.127983,0.0742517,0.091406,0.347614,0.347261,1.19999,0.663744,5.92725e-06
96,final_eval,0,0,False,False,0.0139924,0.0142613,-0.000268933,0.0449173,0.045195,0.0344438,0.034337,0.0140027,0.0142715,False,0.045708381250000006,0.0139924,0.0142613,-0.000268933,False,0.0477934,0.0459402,0.0450396,0.0474083,0.0450328,0.0450378,0.0457272,0.0450814,0.0450357,0.0450397,0.0450842,0.045033,0.0450379,0.0462029,0.0450812,0.0477588,0.910504,0.900711,1.19701,1.1515,
97,final_eval,1,0,False,False,0.0153942,0.015654,-0.00025977,0.0463647,0.0466329,0.0345095,0.0344022,0.0154047,0.0156644,False,0.0476383125,0.0153942,0.015654,-0.00025977,False,0.0470294,0.0476186,0.0464825,0.0555228,0.0464757,0.0467773,0.0465302,0.0465236,0.0464786,0.0464826,0.0465264,0.0464759,0.0464818,0.0467684,0.0465234,0.0535158,0.855381,0.844984,1.18744,1.1423,
98,final_eval,2,0,False,False,0.0137336,0.0139378,-0.000204203,0.0446494,0.0448603,0.0344745,0.0343677,0.0137443,0.0139484,False,0.04530895625,0.0137336,0.0139378,-0.000204203,False,0.0451266,0.0447864,0.0477917,0.0447763,0.0447584,0.0447881,0.0466591,0.0456303,0.0447394,0.0447424,0.0447761,0.0447384,0.0447411,0.046162,0.0447738,0.0459532,0.920209,0.912955,1.17795,1.13993,
99,final_eval,3,0,False,False,0.0115566,0.0117348,-0.000178128,0.0424006,0.0425847,0.0344216,0.0343145,0.0115682,0.0117463,False,0.04253945625,0.0115566,0.0117348,-0.000178128,False,0.042509,0.0426914,0.042482,0.0428532,0.0424777,0.0424809,0.042513,0.0425089,0.0424795,0.042482,0.0425106,0.0424779,0.0424809,0.0425143,0.0425088,0.0426612,0.994857,0.989518,1.16854,1.13993,
100,final_eval,4,0,False,False,0.0123236,0.0124844,-0.000160809,0.0431933,0.0433594,0.0344371,0.03433,0.0123346,0.0124954,False,0.043496043750000005,0.0123236,0.0124844,-0.000160809,False,0.0432913,0.0432643,0.0440898,0.043316,0.0432627,0.0432656,0.0443314,0.0432912,0.0432644,0.0432667,0.0432928,0.0432629,0.0432657,0.0433198,0.0432911,0.044861,0.969978,0.964874,1.1592,1.13993,
101,final_eval,5,0,False,False,0.0296703,0.0306669,-0.000996537,0.0610985,0.0621268,0.0345424,0.0344355,0.0296795,0.030676,False,0.07372175625,0.0296703,0.0306669,-0.000996537,False,0.0730506,0.0838433,0.0662343,0.0808035,0.0710984,0.0650481,0.0835536,0.071095,0.0651567,0.0744144,0.0674111,0.0692408,0.073436,0.0861589,0.0668971,0.0821063,0.348443,0.347961,1.14993,1.13992,
102,final_eval,6,0,False,False,0.0118338,0.0120279,-0.000194134,0.0426874,0.042888,0.0344214,0.0343142,0.0118448,0.0120388,False,0.042895825,0.0118338,0.0120279,-0.000194134,False,0.0434986,0.042778,0.042776,0.0433054,0.0427714,0.0427748,0.04281,0.0428055,0.0427733,0.0427761,0.0428074,0.0427715,0.0427749,0.0428098,0.0428054,0.0432951,0.986148,0.98018,1.14074,1.13993,
103,final_eval,7,0,False,False,0.0305532,0.0317925,-0.00123935,0.0620095,0.0632882,0.0345323,0.0344244,0.0305624,0.0318016,False,0.07460411875,0.0305532,0.0317925,-0.00123935,False,0.0783811,0.07534,0.0739389,0.0813173,0.0696061,0.0680757,0.0780598,0.0784173,0.0661258,0.0733119,0.0704242,0.0673084,0.0791004,0.0768347,0.0750927,0.0823316,0.34747,0.347021,1.13992,1.13991,
104,final_eval,8,0,False,False,0.0121414,0.0123278,-0.000186414,0.0430053,0.0431979,0.0344261,0.0343189,0.0121524,0.0123388,False,0.0432882375,0.0121414,0.0123278,-0.000186414,False,0.0431753,0.0431368,0.0430903,0.0445895,0.0430858,0.0430891,0.0431231,0.0431187,0.0430877,0.0430904,0.0431206,0.0430859,0.0430892,0.0431229,0.0431186,0.0444879,0.976147,0.970278,1.13993,1.13993,
105,final_eval,9,0,False,False,0.0125453,0.0127105,-0.000165205,0.0434223,0.043593,0.0344399,0.0343328,0.0125563,0.0127215,False,0.04378159374999999,0.0125453,0.0127105,-0.000165205,False,0.0435415,0.0434952,0.0449556,0.0435343,0.043496,0.0434966,0.0450001,0.0435229,0.0434953,0.0434977,0.0435246,0.0434937,0.0434967,0.0435975,0.0435228,0.044835,0.962532,0.957191,1.13993,1.13993,
106,final_eval,10,0,False,False,0.0303388,0.0313943,-0.00105549,0.0617881,0.0628771,0.0345187,0.0344123,0.0303483,0.0314037,False,0.076192575,0.0303388,0.0313943,-0.00105549,False,0.0789674,0.0772836,0.0669986,0.0958905,0.0719734,0.0679985,0.0811315,0.0724506,0.0705593,0.0757783,0.0704557,0.069279,0.0751943,0.0786714,0.0676328,0.0988163,0.346943,0.346606,1.13993,1.13992,
107,final_eval,11,0,False,False,0.0146195,0.0148559,-0.000236398,0.0455647,0.0458089,0.0344837,0.0343764,0.01463,0.0148664,False,0.04657432500000001,0.0146195,0.0148559,-0.000236398,False,0.0460103,0.04683,0.045672,0.0525161,0.0456659,0.0457356,0.0457151,0.0457092,0.0456685,0.0456721,0.0457117,0.0456661,0.0456706,0.0461207,0.045709,0.0511163,0.886672,0.877694,1.13993,1.13993,
108,final_eval,12,0,False,False,0.0117216,0.0118982,-0.000176595,0.0425714,0.0427538,0.0362651,0.0361476,0.0117325,0.0119091,False,0.0427573375,0.0117216,0.0118982,-0.000176595,False,0.0426789,0.0434418,0.042652,0.0432113,0.0426478,0.042651,0.0426829,0.0426788,0.0426495,0.0426521,0.0426805,0.0426479,0.042651,0.0427965,0.0426787,0.0427167,0.980093,0.974996,1.13993,1.13993,
109,final_eval,13,0,False,False,0.0177077,0.0181569,-0.000449207,0.0487534,0.0492172,0.0344891,0.0343825,0.0177177,0.0181669,False,0.050980775000000006,0.0177077,0.0181569,-0.000449207,False,0.0537753,0.0542204,0.048956,0.0533789,0.0489856,0.0489953,0.0538347,0.0492801,0.0489488,0.0499301,0.0491195,0.0489437,0.0495719,0.0548832,0.0490292,0.0538397,0.75548,0.734888,1.13993,1.13993,
110,final_eval,14,0,False,False,0.012619,0.0128129,-0.000193893,0.0434982,0.0436986,0.0344451,0.0343378,0.0126299,0.0128238,False,0.043905306250000005,0.012619,0.0128129,-0.000193893,False,0.0436165,0.0453473,0.0435866,0.0458258,0.0435818,0.0436222,0.043621,0.0436164,0.0435839,0.0435867,0.0436183,0.043582,0.043853,0.0436208,0.0439564,0.0438662,0.959946,0.953595,1.13993,1.13993,
111,final_eval,15,0,False,False,0.0127228,0.0129384,-0.000215606,0.0436055,0.0438282,0.0344371,0.0343298,0.0127336,0.0129492,False,0.04405791249999999,0.0127228,0.0129384,-0.000215606,False,0.0438648,0.043898,0.0437037,0.0469337,0.0436984,0.043703,0.043742,0.0437368,0.0437006,0.0437038,0.043739,0.0436985,0.0437024,0.0437468,0.0437367,0.0456184,0.956582,0.949438,1.13993,1.13993,
112,final_eval,16,1,False,False,0.0355291,0.0335651,0.00196402,0.0651154,0.0671417,0.0363513,0.0364581,0.0335746,0.0355385,True,0.09855444375000001,0.0355291,0.0335651,0.00196402,True,0.101586,0.103475,0.0863373,0.110546,0.0975383,0.0868919,0.111869,0.0989093,0.0830389,0.100021,0.0922939,0.0918817,0.103102,0.107789,0.0883718,0.11322,0.329119,0.327971,1.13989,1.13987,
113,final_eval,17,1,False,False,0.0171681,0.0168474,0.000320741,0.0478645,0.0481957,0.0345329,0.0344259,0.0168576,0.0171783,True,0.049533875000000005,0.0171681,0.0168474,0.000320741,True,0.0496321,0.0501431,0.0522104,0.0482742,0.0484538,0.0481821,0.0520131,0.0508401,0.0480044,0.0480881,0.0481122,0.0480095,0.0503838,0.0507676,0.0505419,0.0488856,0.793197,0.779193,1.13993,1.13993,
114,final_eval,18,1,False,False,0.0340528,0.0324951,0.00155768,0.0640124,0.0656195,0.00913944,0.00911668,0.0325044,0.034062,True,0.0842680875,0.0340528,0.0324951,0.00155768,True,0.0858254,0.0953869,0.0768006,0.0882459,0.0817088,0.0742772,0.096479,0.0839452,0.0711325,0.0850215,0.0778577,0.0787689,0.0866239,0.0989176,0.0781268,0.0891715,0.353626,0.35294,1.13992,1.13991,
115,final_eval,19,1,False,False,0.0321305,0.0306526,0.00147785,0.0621092,0.063634,0.0201463,0.019991,0.0306778,0.0321457,True,0.12566394374999998,0.0321305,0.0306526,0.00147785,True,0.122882,0.137276,0.0934301,0.151899,0.133418,0.107121,0.147509,0.119053,0.102156,0.131317,0.114114,0.127305,0.126407,0.141649,0.095073,0.160014,0.342578,0.342172,1.13993,1.13993,
116,final_eval,20,1,False,False,0.0328835,0.0314102,0.00147338,0.0628912,0.0644113,0.0130629,0.0130257,0.0314307,0.0328972,True,0.11937018750000002,0.0328835,0.0314102,0.00147338,True,0.117076,0.128873,0.0904089,0.145606,0.125475,0.101464,0.139922,0.112431,0.0989172,0.123714,0.108597,0.118514,0.119909,0.133098,0.0918649,0.154053,0.342108,0.341686,1.13992,1.13992,
117,final_eval,21,1,False,False,0.0288038,0.0277351,0.00106865,0.0591021,0.0602048,0.0345725,0.0344647,0.0277447,0.0288133,True,0.06815221249999999,0.0288038,0.0277351,0.00106865,True,0.0707217,0.0738998,0.0683801,0.0684418,0.0637487,0.0621406,0.0739272,0.0715819,0.0599704,0.0666247,0.0636271,0.0626222,0.0712972,0.0753763,0.0693452,0.0687305,0.352525,0.351726,1.13993,1.13993,
118,final_eval,22,1,False,False,0.0320784,0.0306007,0.00147773,0.0620558,0.0635805,0.0350169,0.0349228,0.0306251,0.0320934,True,0.12566310625,0.0320784,0.0306007,0.00147773,True,0.122875,0.137295,0.0933955,0.151918,0.133439,0.107098,0.14753,0.11904,0.102135,0.131316,0.114103,0.127319,0.126409,0.141667,0.0950402,0.16003,0.326545,0.326529,1.13993,1.13992,
119,final_eval,23,1,False,False,0.0320611,0.0305834,0.00147769,0.062038,0.0635626,0.00523768,0.00524641,0.0306086,0.0320764,True,0.12566264375,0.0320611,0.0305834,0.00147769,True,0.122872,0.137302,0.093384,0.151924,0.133446,0.10709,0.147537,0.119035,0.102128,0.131315,0.114099,0.127324,0.126409,0.141672,0.0950293,0.160036,0.343866,0.343447,1.13993,1.13993,
120,final_eval,24,1,False,False,0.0174021,0.017025,0.000377061,0.0480482,0.0484375,0.0345236,0.0344163,0.0170351,0.0174122,True,0.049868625,0.0174021,0.017025,0.000377061,True,0.0500101,0.0520994,0.0509109,0.0485626,0.0484807,0.0482958,0.0524271,0.0512488,0.0482124,0.0485597,0.0483031,0.0483334,0.0502944,0.0525639,0.050783,0.0488127,0.785684,0.769013,1.13993,1.13993,
121,final_eval,25,1,False,False,0.0330606,0.0314697,0.0015909,0.0629526,0.064594,0.0237431,0.0236338,0.0314839,0.0330722,True,0.11907409375,0.0330606,0.0314697,0.0015909,True,0.118324,0.127468,0.0920712,0.14192,0.124961,0.102246,0.139045,0.114362,0.0979049,0.123275,0.109302,0.11773,0.121331,0.131649,0.0937924,0.149804,0.343115,0.342697,1.13992,1.1399,
122,final_eval,26,1,False,False,0.0275169,0.0265411,0.000975744,0.0578701,0.058877,0.0345766,0.0344688,0.0265508,0.0275264,True,0.065847025,0.0275169,0.0265411,0.000975744,True,0.0675854,0.0729358,0.0654674,0.0653171,0.0618387,0.0599689,0.0728118,0.0682636,0.0583767,0.0644521,0.0612105,0.0610255,0.068073,0.0743865,0.066307,0.0655324,0.355152,0.354054,1.13993,1.13993,
123,final_eval,27,1,False,False,0.0319922,0.0305147,0.00147753,0.0619668,0.0634913,0.00523407,0.00524269,0.0305401,0.0320077,True,0.12566115625,0.0319922,0.0305147,0.00147753,True,0.122862,0.137327,0.0933379,0.151949,0.133473,0.107059,0.147564,0.119017,0.102101,0.131313,0.114084,0.127343,0.126412,0.141694,0.0949856,0.160057,0.34389,0.343466,1.13993,1.13992,
124,final_eval,28,1,False,False,0.0338872,0.0322889,0.00159826,0.0637986,0.0654475,0.0415465,0.0416549,0.0322985,0.0338966,True,0.10364645625,0.0338872,0.0322889,0.00159826,True,0.100203,0.109523,0.0810586,0.134969,0.103783,0.0865579,0.11903,0.0954535,0.0909352,0.104927,0.092586,0.0976501,0.101588,0.113771,0.082072,0.144236,0.284422,0.282788,1.13991,1.1399,
125,final_eval,29,1,False,False,0.0216179,0.0209892,0.000628721,0.0521406,0.0527895,0.034551,0.0344439,0.0209987,0.0216274,True,0.05586040625,0.0216179,0.0209892,0.000628721,True,0.0568313,0.0600306,0.0568853,0.0541061,0.0529093,0.0525626,0.0600115,0.0587801,0.0524108,0.0539201,0.0528732,0.052783,0.0572294,0.0608372,0.0574727,0.0541233,0.589528,0.555688,1.13993,1.13993,
126,final_eval,30,1,False,False,0.0319402,0.0304627,0.00147744,0.0619134,0.0634378,0.0405848,0.0405346,0.0304955,0.0319602,True,0.1256600125,0.0319402,0.0304627,0.00147744,True,0.122855,0.137346,0.0933033,0.151967,0.133493,0.107036,0.147584,0.119004,0.10208,0.131311,0.114073,0.127357,0.126414,0.141711,0.0949529,0.160073,0.288018,0.288206,1.13993,1.13992,
127,final_eval,31,1,False,False,0.0329094,0.0315736,0.00133585,0.0630612,0.0644394,0.00389919,0.00390132,0.0315829,0.0329187,True,0.0900459875,0.0329094,0.0315736,0.00133585,True,0.0854512,0.122494,0.0730816,0.0898967,0.0895227,0.0743182,0.115307,0.0821242,0.071718,0.0911632,0.0783905,0.0878883,0.0861964,0.128358,0.0738359,0.0909899,0.351284,0.350449,1.13992,1.13991,
