cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
60,train,12,1,True,True,0.0667221,0.0609704,0.00575177,0.0934672,0.0993948,0.0934672,0.0993948,0.0610284,0.06678,True,0.255205325,0.0667221,0.0609704,0.00575177,True,0.0667753,0.0610237,0.0057516,True,0.0668191,0.0610676,0.00575146,True,0.0668287,0.0610774,0.00575123,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.337763,0.337593,-6.50711e-08,1.20021,0.0102681,1.43016e-09,0.0179495
61,train,13,1,True,True,0.0729299,0.068342,0.00458792,0.101072,0.1058,0.101072,0.1058,0.0684013,0.0729892,True,0.33974525,0.0729299,0.068342,0.00458792,True,0.0729843,0.0683964,0.0045879,True,0.0730291,0.0684412,0.00458788,True,0.0730389,0.0684512,0.00458767,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.337142,0.33723,0.000112105,1.20232,0.426431,2.52609e-11,0.433138
62,train,14,1,True,True,0.0771331,0.0613493,0.0157838,0.0938514,0.11013,0.0938511,0.110129,0.0614061,0.077192,True,0.317540325,0.0771331,0.0613493,0.0157838,True,0.0771872,0.0614014,0.0157858,True,0.0772317,0.0614445,0.0157873,True,0.0772414,0.0614541,0.0157873,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.338039,0.337224,-1.91624e-07,1.20035,0.423206,4.46278e-13,0.408286
63,train,15,1,True,True,0.0846665,0.0519045,0.032762,0.0840647,0.117897,0.0840647,0.117897,0.0519522,0.0847265,True,0.25858512499999997,0.0846665,0.0519045,0.032762,True,0.0847216,0.0519482,0.0327734,True,0.0847669,0.0519849,0.032782,True,0.0847766,0.0519931,0.0327835,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.339908,0.337175,1.1479e-09,1.20009,0.423028,7.88592e-15,0.398865
64,train,0,0,True,True,0.0495535,0.0636089,-0.0140554,0.0816639,0.0961831,0.0816639,0.096183,0.0496074,0.0636685,False,0.411487625,0.0495535,0.0636089,-0.0140554,False,0.049601,0.0636615,-0.0140605,False,0.0496406,0.0637049,-0.0140643,False,0.0496497,0.0637146,-0.0140649,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.338897,0.337414,1.16458e-09,1.20012,0.79317,0.800795,0.0155543
65,train,1,0,True,True,0.0675496,0.0507985,0.0167511,0.100257,0.0829347,0.100257,0.0829347,0.0676116,0.05085,True,0.40603550000000005,0.0675496,0.0507985,0.0167511,True,0.0676043,0.0508439,0.0167604,True,0.0676493,0.0508818,0.0167675,True,0.0676594,0.0508905,0.0167689,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.336958,0.338928,1.20012,1.16552e-09,0.018658,0.0179495,0.000271933
66,train,2,0,True,True,0.0653149,0.0531757,0.0121393,0.09795,0.0853838,0.09795,0.0853836,0.0653763,0.0532268,True,0.402278125,0.0653149,0.0531757,0.0121393,True,0.0653691,0.0532208,0.0121483,True,0.0654136,0.0532584,0.0121552,True,0.0654237,0.053267,0.0121566,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.33693,0.338439,1.20014,5.19451e-10,0.638598,0.632969,4.80038e-06
67,train,3,0,True,True,0.0700127,0.0563421,0.0136706,0.102793,0.0886811,0.102793,0.088681,0.0700744,0.0563995,True,0.50180725,0.0700127,0.0563421,0.0136706,True,0.0700671,0.0563928,0.0136744,True,0.0701119,0.0564347,0.0136772,True,0.0701219,0.0564442,0.0136777,True,0.432994,0.770115,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.336692,0.338415,1.20015,-6.16354e-09,0.0147803,0.0144982,8.48558e-08
68,train,4,0,True,True,0.0718764,0.0489411,0.0229353,0.104713,0.0786175,0.104712,0.0786171,0.0719378,0.0489405,True,0.6075119999999998,0.0718764,0.0489411,0.0229353,True,0.0719306,0.0489406,0.02299,True,0.0719751,0.0489401,0.023035,True,0.071985,0.0489396,0.0230454,True,0.608103,0.770114,0.770114,0.645065,0.08,0.770114,0.446472,0.770114,0.336655,0.339681,1.20009,1.16448e-09,0.000315703,0.0153216,1.49999e-09
69,train,5,0,True,True,0.0679538,0.0468397,0.0211141,0.100671,0.0754801,0.100671,0.0754799,0.0680154,0.0468391,True,0.5455773749999999,0.0679538,0.0468397,0.0211141,True,0.0680082,0.0468392,0.021169,True,0.0680529,0.0468387,0.0212141,True,0.0680629,0.0468383,0.0212246,True,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.33685,0.340301,1.20008,1.16451e-09,6.7428e-06,0.0154903,2.65152e-11
70,train,6,0,True,True,0.0734387,0.0472194,0.0262193,0.106324,0.0735854,0.106323,0.073585,0.0735003,0.0472189,True,0.59872975,0.0734387,0.0472194,0.0262193,True,0.073493,0.0472189,0.0262741,True,0.0735377,0.0472185,0.0263192,True,0.0735476,0.047218,0.0263296,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.33655,0.340712,1.20007,1.16453e-09,1.43995e-07,0.015474,4.68706e-13
71,train,7,0,True,True,0.0668665,0.0461974,0.0206691,0.0995512,0.0775299,0.0995511,0.0775298,0.0669283,0.0461968,True,0.47250024999999996,0.0668665,0.0461974,0.0206691,True,0.066921,0.0461969,0.0207241,True,0.0669658,0.0461965,0.0207693,True,0.0669758,0.046196,0.0207798,True,0.699475,0.770112,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.337064,0.340479,1.20008,1.16452e-09,3.05784e-09,0.0154757,8.28528e-15
72,train,8,1,True,True,0.0662771,0.0548696,0.0114075,0.0871726,0.0989395,0.0871726,0.0989395,0.0549289,0.066338,True,0.24862142500000003,0.0662771,0.0548696,0.0114075,True,0.0663308,0.0549219,0.0114089,True,0.0663751,0.0549651,0.01141,True,0.0663847,0.0549749,0.0114099,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.338545,0.337999,-1.35218e-09,1.20014,0.638434,0.0143715,0.624467
73,train,9,1,True,True,0.0520127,0.057938,-0.00592531,0.09034,0.0841183,0.0903399,0.0841183,0.0579981,0.0520522,False,0.21884825,0.0520127,0.057938,-0.00592531,False,0.0520474,0.057991,-0.00594363,False,0.0520771,0.0580348,-0.00595772,False,0.0520836,0.0580445,-0.0059609,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.338467,0.340209,1.20008,1.15287e-09,0.804029,0.000129591,0.810502
74,train,10,1,True,True,0.0673379,0.0610228,0.00631518,0.0935263,0.100034,0.0935262,0.100034,0.0610842,0.0673991,True,0.433851125,0.0673379,0.0610228,0.00631518,True,0.0673919,0.061077,0.00631492,True,0.0674363,0.0611216,0.00631472,True,0.0674463,0.0611318,0.00631442,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.337116,0.336957,8.84318e-07,1.20057,0.631387,5.80001e-05,0.601827
75,train,11,1,True,True,0.07084,0.0451551,0.0256849,0.0771378,0.103646,0.0771377,0.103645,0.0452108,0.0709016,True,0.41240000000000004,0.07084,0.0451551,0.0256849,True,0.0708943,0.0452042,0.0256901,True,0.070939,0.045245,0.025694,True,0.0709489,0.0452546,0.0256943,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.339018,0.336853,1.16444e-09,1.20011,0.430156,1.02446e-06,0.43676
76,train,12,1,True,True,0.067714,0.0438672,0.0238468,0.0758161,0.100424,0.0758161,0.100424,0.0439242,0.0677756,True,0.255205325,0.067714,0.0438672,0.0238468,True,0.0677683,0.0439174,0.0238509,True,0.067813,0.0439591,0.0238539,True,0.0678228,0.0439686,0.0238542,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.340194,0.337311,1.16451e-09,1.20008,0.638356,1.80954e-08,0.61771
77,train,13,1,True,True,0.0763066,0.0384572,0.0378494,0.0701952,0.109283,0.0701952,0.109283,0.0385063,0.0763691,True,0.33974525,0.0763066,0.0384572,0.0378494,True,0.0763617,0.0385005,0.0378612,True,0.076407,0.0385368,0.0378702,True,0.0764169,0.0385453,0.0378716,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.341204,0.336841,1.16454e-09,1.20007,0.42337,3.19687e-10,0.409409
78,train,14,1,True,True,0.0841034,0.0383207,0.0457827,0.0631871,0.117317,0.0631869,0.117317,0.0383202,0.0841659,True,0.317540325,0.0841034,0.0383207,0.0457827,True,0.0841586,0.0383203,0.0458383,True,0.0842039,0.0383199,0.045884,True,0.0842136,0.0383195,0.0458941,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.346239,0.336677,1.16462e-09,1.20003,0.00952275,5.65108e-12,0.0150217
79,train,15,1,True,True,0.0857315,0.039149,0.0465825,0.0634388,0.118996,0.0634388,0.118996,0.0391486,0.0857943,True,0.25858512499999997,0.0857315,0.039149,0.0465825,True,0.0857869,0.0391486,0.0466383,True,0.0858323,0.0391482,0.0466841,True,0.0858421,0.0391478,0.0466942,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.347241,0.336843,1.16463e-09,1.20003,0.347249,9.98695e-14,0.309757
80,train,0,0,True,True,0.037615,0.0679108,-0.0302958,0.0607218,0.100624,0.0607218,0.100624,0.0376146,0.0679719,False,0.411487625,0.037615,0.0679108,-0.0302958,False,0.0376146,0.0679647,-0.0303501,False,0.0376143,0.0680091,-0.0303949,False,0.0376139,0.068019,-0.0304051,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.346726,0.336991,1.16461e-09,1.20003,1.00639,1.03256,0.00766364
81,train,1,0,True,True,0.0578534,0.0574157,0.000437753,0.0902594,0.0897996,0.0902594,0.0897996,0.0579149,0.0574755,True,0.40603550000000005,0.0578534,0.0574157,0.000437753,True,0.0579077,0.0574684,0.00043928,True,0.0579523,0.0575119,0.000440423,True,0.0579626,0.0575219,0.000440769,True,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.337363,0.337634,-2.23947e-08,1.20021,0.647218,0.672788,0.00175204
82,train,2,0,True,True,0.0657707,0.0441329,0.0216378,0.0984238,0.0759383,0.0984237,0.0759381,0.0658329,0.0441637,True,0.402278125,0.0657707,0.0441329,0.0216378,True,0.0658256,0.04416,0.0216656,True,0.0658706,0.0441835,0.0216871,True,0.0658809,0.044189,0.0216919,True,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.336645,0.339454,1.2001,1.16447e-09,0.0154006,0.0179495,0.000785152
83,train,3,0,True,True,0.0608408,0.0589609,0.00187986,0.0933386,0.0913953,0.0933385,0.0913952,0.0609022,0.0590213,True,0.501807125,0.0608408,0.0589609,0.00187986,True,0.060895,0.0590141,0.00188084,True,0.0609396,0.059058,0.00188157,True,0.0609499,0.059068,0.00188191,True,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.33696,0.337653,-3.60317e-08,1.20029,0.638666,0.63659,7.0792e-06
84,train,4,0,True,True,0.073054,0.042284,0.03077,0.10593,0.0689432,0.105929,0.0689428,0.0731161,0.0422835,True,0.6075123749999999,0.073054,0.042284,0.03077,True,0.0731088,0.0422835,0.0308252,True,0.0731538,0.0422831,0.0308706,True,0.0731639,0.0422827,0.0308812,True,0.608103,0.770114,0.770115,0.645065,0.08,0.770115,0.446472,0.770115,0.336263,0.341678,1.20006,1.16455e-09,0.423549,0.418765,3.16948e-06
85,train,5,0,True,True,0.0806608,0.0402996,0.0403611,0.113773,0.0582191,0.113773,0.0582188,0.0807238,0.0402992,True,0.5455773749999999,0.0806608,0.0402996,0.0403611,True,0.0807164,0.0402992,0.0404172,True,0.0807621,0.0402988,0.0404632,True,0.0807721,0.0402984,0.0404737,True,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.336031,0.352822,1.20002,1.16464e-09,0.0096485,0.0149951,5.60266e-08
86,train,6,0,True,True,0.0839871,0.0407098,0.0432772,0.117199,0.0561449,0.117198,0.0561445,0.0840498,0.0407094,True,0.59872975,0.0839871,0.0407098,0.0432772,True,0.0840424,0.0407094,0.043333,True,0.0840879,0.040709,0.0433789,True,0.0840979,0.0407086,0.0433893,True,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.335867,0.360177,1.20002,1.16465e-09,0.000206085,0.0155218,9.90377e-10
87,train,7,0,True,True,0.0796639,0.0406076,0.0390563,0.112745,0.0582643,0.112745,0.0582642,0.0797268,0.0406071,True,0.472500375,0.0796639,0.0406076,0.0390563,True,0.0797194,0.0406072,0.0391122,True,0.0797651,0.0406068,0.0391583,True,0.0797751,0.0406064,0.0391688,True,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.336167,0.355245,1.20002,1.16465e-09,4.40154e-06,0.015471,1.75068e-11
88,train,8,1,True,True,0.0474603,0.0626405,-0.0151802,0.095197,0.0795086,0.0951969,0.0795085,0.0627025,0.0475148,False,0.24862142500000003,0.0474603,0.0626405,-0.0151802,False,0.0475084,0.0626952,-0.0151869,False,0.0475483,0.0627403,-0.0151919,False,0.0475573,0.0627504,-0.0151932,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.337234,0.340566,1.20008,1.16452e-09,0.838091,0.00733708,0.844929
89,train,9,1,True,True,0.0432929,0.0625379,-0.019245,0.0950926,0.0751517,0.0950926,0.0751517,0.0626003,0.0433366,False,0.21884825,0.0432929,0.0625379,-0.019245,False,0.0433313,0.0625929,-0.0192616,False,0.0433639,0.0626382,-0.0192742,False,0.0433713,0.0626483,-0.019277,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.337378,0.340756,1.20007,1.16453e-09,0.90024,0.00167742,0.931501
90,train,10,1,True,True,0.0633789,0.066083,-0.00270404,0.0987479,0.0959549,0.0987479,0.0959548,0.0661456,0.0634404,False,0.433851125,0.0633789,0.066083,-0.00270404,False,0.0634331,0.0661382,-0.0027051,False,0.0634777,0.0661836,-0.0027059,False,0.063488,0.0661944,-0.00270639,False,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.336435,0.336875,1.20076,4.7083e-06,0.278075,0.000751713,0.260587
91,train,11,1,True,True,0.0588368,0.0587793,5.74978e-05,0.0912157,0.0912689,0.0912155,0.0912688,0.0588411,0.0588974,True,0.41240000000000004,0.0588368,0.0587793,5.74978e-05,True,0.0588903,0.0588338,5.6421e-05,True,0.0589343,0.0588787,5.56199e-05,True,0.0589444,0.0588894,5.50269e-05,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.336963,0.337311,1.20023,-2.96428e-08,0.638905,6.77514e-06,0.647599
92,train,12,1,True,True,0.0593809,0.050501,0.00887992,0.0826796,0.0918315,0.0826795,0.0918315,0.0505626,0.0594419,True,0.255205325,0.0593809,0.050501,0.00887992,True,0.0594347,0.0505553,0.00887943,True,0.059479,0.0506,0.00887905,True,0.0594891,0.0506105,0.00887862,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.338071,0.337415,1.16147e-09,1.20015,0.0149776,3.03512e-06,0.0179495
93,train,13,1,True,True,0.0633399,0.0478178,0.0155221,0.0799098,0.0959153,0.0799098,0.0959153,0.0478787,0.0634015,True,0.33974525,0.0633399,0.0478178,0.0155221,True,0.0633942,0.0478715,0.0155227,True,0.0634389,0.0479158,0.0155231,True,0.0634489,0.0479262,0.0155227,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.338551,0.337294,1.16439e-09,1.20013,0.638642,5.35563e-08,0.635337
94,train,14,1,True,True,0.0714995,0.0333355,0.038164,0.0649205,0.104328,0.0649203,0.104327,0.033386,0.0715616,True,0.317540325,0.0714995,0.0333355,0.038164,True,0.0715543,0.03338,0.0381743,True,0.0715993,0.0334173,0.038182,True,0.0716092,0.0334263,0.0381829,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.342719,0.336919,1.16457e-09,1.20005,0.472067,9.46154e-10,0.471959
95,train,15,1,True,True,0.0801852,0.0278903,0.0522949,0.0537152,0.113282,0.0537152,0.113282,0.0278899,0.0802481,True,0.25858512499999997,0.0801852,0.0278903,0.0522949,True,0.0802407,0.02789,0.0523507,True,0.0802862,0.0278897,0.0523965,True,0.0802961,0.0278894,0.0524066,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.50322,0.336737,1.16466e-09,1.20002,0.443769,1.67182e-11,0.448737
96,final_eval,0,0,False,False,0.0360261,0.0616122,-0.0255861,0.0677315,0.0941323,0.0677314,0.0941322,0.0360834,0.0616734,False,0.411487625,0.0360261,0.0616122,-0.0255861,False,0.0360767,0.0616662,-0.0255895,False,0.0361186,0.0617105,-0.025592,False,0.0361288,0.0617207,-0.0255919,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.34098,0.336972,1.2,1.16471e-09,,,
97,final_eval,1,0,False,False,0.0406982,0.0644211,-0.0237229,0.0725641,0.0970302,0.072564,0.0970302,0.0407583,0.0644828,False,0.40603550000000005,0.0406982,0.0644211,-0.0237229,False,0.0407513,0.0644755,-0.0237243,False,0.040795,0.0645203,-0.0237253,False,0.0408054,0.0645305,-0.023725,False,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.339965,0.33682,1.2,1.16471e-09,,,
98,final_eval,2,0,False,False,0.0397901,0.0652638,-0.0254736,0.0716312,0.0979001,0.0716311,0.0979,0.039851,0.0653257,False,0.402278125,0.0397901,0.0652638,-0.0254736,False,0.0398438,0.0653184,-0.0254746,False,0.039888,0.0653633,-0.0254753,False,0.0398989,0.0653736,-0.0254747,False,0.770115,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.339721,0.33663,1.2,1.16471e-09,,,
99,final_eval,3,0,False,False,0.0299825,0.0792803,-0.0492978,0.061439,0.112349,0.0614389,0.112349,0.0300289,0.0793431,False,0.501807125,0.0299825,0.0792803,-0.0492978,False,0.0300234,0.0793357,-0.0493123,False,0.0300579,0.0793811,-0.0493233,False,0.0300665,0.0793913,-0.0493248,False,0.432994,0.770114,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.344088,0.335975,1.16471e-09,1.2,,,
100,final_eval,4,0,False,False,0.0361275,0.0718128,-0.0356853,0.0678328,0.104648,0.0678325,0.104647,0.0361842,0.0718743,False,0.6075123749999999,0.0361275,0.0718128,-0.0356853,False,0.0361775,0.0718671,-0.0356896,False,0.0362189,0.0719116,-0.0356928,False,0.036229,0.0719218,-0.0356928,False,0.608103,0.770114,0.770115,0.645065,0.08,0.770115,0.446472,0.770115,0.341188,0.336269,1.2,1.16471e-09,,,
101,final_eval,5,0,False,False,0.0325599,0.0656992,-0.0331393,0.0641436,0.0983466,0.0641434,0.0983464,0.0326148,0.0657606,False,0.5455773749999999,0.0325599,0.0656992,-0.0331393,False,0.0326083,0.0657534,-0.0331451,False,0.0326485,0.065798,-0.0331495,False,0.0326585,0.0658081,-0.0331496,False,0.770115,0.770113,0.608497,0.770115,0.409299,0.234623,0.168272,0.633585,0.342212,0.336653,1.2,1.16471e-09,,,
102,final_eval,6,0,False,False,0.039034,0.0656847,-0.0266507,0.0708398,0.0983296,0.0708394,0.0983293,0.0390925,0.0657457,False,0.59872975,0.039034,0.0656847,-0.0266507,False,0.0390856,0.0657385,-0.0266529,False,0.0391282,0.0657828,-0.0266546,False,0.0391386,0.065793,-0.0266544,False,0.541098,0.770114,0.770112,0.700955,0.34338,0.770114,0.123952,0.770113,0.340143,0.336608,1.16471e-09,1.2,,,
103,final_eval,7,0,False,False,0.0322572,0.0677843,-0.0355271,0.0638311,0.100499,0.063831,0.100499,0.032312,0.0678464,False,0.472500375,0.0322572,0.0677843,-0.0355271,False,0.0323056,0.0678391,-0.0355335,False,0.0323458,0.0678841,-0.0355384,False,0.0323557,0.0678943,-0.0355386,False,0.699475,0.770113,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.342657,0.33667,1.16471e-09,1.2,,,
104,final_eval,8,1,False,False,0.0830534,0.0265619,0.0564915,0.0525473,0.116238,0.0525473,0.116238,0.0265616,0.0831164,True,0.24862142500000003,0.0830534,0.0265619,0.0564915,True,0.083109,0.0265616,0.0565474,True,0.0831546,0.0265614,0.0565932,True,0.0831645,0.0265611,0.0566034,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.569088,0.336241,1.2,1.16471e-09,,,
105,final_eval,9,1,False,False,0.0603377,0.0366328,0.0237049,0.068371,0.0928226,0.068371,0.0928226,0.0366929,0.0603996,True,0.21884825,0.0603377,0.0366328,0.0237049,True,0.0603924,0.0366858,0.0237065,True,0.0604373,0.0367295,0.0237078,True,0.0604474,0.0367397,0.0237076,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.341992,0.337635,1.16471e-09,1.2,,,
106,final_eval,10,1,False,False,0.0740749,0.0394656,0.0346093,0.0712888,0.106984,0.0712888,0.106984,0.0395249,0.0741375,True,0.433851125,0.0740749,0.0394656,0.0346093,True,0.0741302,0.0395179,0.0346122,True,0.0741755,0.0395611,0.0346144,True,0.0741857,0.0395717,0.0346141,True,0.570861,0.286918,0.151123,0.745717,0.587416,0.423773,0.323946,0.381055,0.34005,0.336201,1.2,1.16471e-09,,,
107,final_eval,11,1,False,False,0.0707357,0.034363,0.0363728,0.0660118,0.103541,0.0660116,0.103541,0.0344195,0.0707979,True,0.41240000000000004,0.0707357,0.034363,0.0363728,True,0.0707906,0.0344128,0.0363778,True,0.0708357,0.0344541,0.0363816,True,0.0708458,0.0344644,0.0363814,True,0.248555,0.648564,0.26177,0.516055,0.770115,0.300008,0.152067,0.402066,0.34129,0.336452,1.2,1.16471e-09,,,
108,final_eval,12,1,False,False,0.0645433,0.0416463,0.022897,0.073543,0.0971569,0.0735429,0.0971569,0.0417067,0.0646051,True,0.255205325,0.0645433,0.0416463,0.022897,True,0.0645979,0.0416996,0.0228983,True,0.0646427,0.0417434,0.0228992,True,0.0646528,0.0417538,0.0228991,True,0.378788,0.261629,0.298443,0.334779,0.105769,0.343042,0.0995206,0.219672,0.339907,0.33693,1.16471e-09,1.2,,,
109,final_eval,13,1,False,False,0.0790742,0.0272048,0.0518694,0.0539678,0.112137,0.0539677,0.112137,0.0272045,0.079137,True,0.33974525,0.0790742,0.0272048,0.0518694,True,0.0791296,0.0272045,0.0519251,True,0.0791751,0.0272042,0.0519709,True,0.0791851,0.027204,0.0519811,True,0.123026,0.60824,0.471227,0.161069,0.263739,0.119865,0.661444,0.309352,0.486365,0.336432,1.2,1.16471e-09,,,
110,final_eval,14,1,False,False,0.0848741,0.0277297,0.0571443,0.0501446,0.118114,0.0501445,0.118114,0.0277294,0.0849371,True,0.317540325,0.0848741,0.0277297,0.0571443,True,0.0849297,0.0277295,0.0572002,True,0.0849754,0.0277292,0.0572462,True,0.0849852,0.0277289,0.0572563,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.770115,0.26136,0.693327,0.336276,1.16471e-09,1.2,,,
111,final_eval,15,1,False,False,0.087723,0.0283093,0.0594138,0.0479451,0.121049,0.0479451,0.121049,0.0283089,0.0877861,True,0.25858512499999997,0.087723,0.0283093,0.0594138,True,0.0877787,0.028309,0.0594697,True,0.0878243,0.0283087,0.0595156,True,0.0878341,0.0283084,0.0595257,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658743,0.138664,0.797531,0.336384,1.16471e-09,1.2,,,
