cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
101,train,1,1,True,True,0.117755,0.102417,0.0153385,0.131475,0.150594,0.00931472,0.00559365,0.102411,0.117749,True,0.06964037375,0.0609117,0.127759,-3.21695e-26,0.186217,0.00943769,0.0780767,0.0428117,0.0519092,0.337751,0.336589,1.2,-0.0111431
102,train,2,1,True,True,0.103749,0.101658,0.0020914,0.115996,0.11298,0.0144873,0.0103086,0.101652,0.103744,True,0.095331975,0.100532,0.0666135,0.148785,0.0398057,0.0831863,0.0833273,0.120285,0.120121,0.340307,0.341957,-0.00255393,1.2
103,train,3,0,True,True,0.111363,0.106363,0.00499913,0.138512,0.121064,0.0169038,0.0127086,0.111356,0.106358,True,0.0903904875,0.180834,0.0597425,0.0951115,0.0958603,0.0536953,0.112203,0.0739822,0.0516951,0.336911,0.341886,1.11186,0.84198
104,train,0,0,True,True,0.11193,0.10346,0.00847023,0.140683,0.120583,0.0170623,0.0131078,0.111924,0.103454,True,0.089244675,0.0566718,0.194068,0.0473373,0.0961569,0.0465541,0.0666216,0.11469,0.0918577,0.336127,0.341386,1.2,0.789226
105,train,1,1,True,True,0.116837,0.102666,0.0141714,0.130457,0.149472,0.0158203,0.0157936,0.10266,0.116831,True,0.06957439374999999,0.060827,0.127685,-3.21092e-26,0.186192,0.00938395,0.0779345,0.0427759,0.0517968,0.337106,0.335082,1.2,-0.00307943
106,train,2,1,True,True,0.102766,0.100748,0.00201849,0.114879,0.111881,0.0145073,0.0103239,0.100742,0.102761,True,0.0952704875,0.100491,0.0665136,0.148712,0.039706,0.0831456,0.0832757,0.120243,0.120077,0.340326,0.341971,1.2,0.707326
107,train,3,0,True,True,0.11041,0.105338,0.00507157,0.137485,0.119924,0.0168995,0.0127058,0.110404,0.105332,True,0.090345875,0.180956,0.059627,0.0950431,0.0957854,0.053636,0.112184,0.073935,0.0516005,0.336897,0.341888,1.19999,0.833776
108,train,0,0,True,True,0.110966,0.102468,0.00849741,0.139678,0.119487,0.0170784,0.0131093,0.11096,0.102463,True,0.0891912125,0.0565863,0.194049,0.0472543,0.0960317,0.0465037,0.0665183,0.114824,0.0917624,0.336116,0.341386,1.2,-0.0157798
109,train,1,1,True,True,0.115615,0.100519,0.0150952,0.129443,0.14838,0.0158267,0.0158246,0.100514,0.115608,True,0.06950830625,0.0607421,0.127611,-3.20488e-26,0.186167,0.00933005,0.0777921,0.0427398,0.0516844,0.337097,0.335068,1.2,-0.00601248
110,train,2,1,True,True,0.101801,0.0998691,0.00193234,0.113799,0.110809,0.0145265,0.0103389,0.0998636,0.101796,True,0.0952086,0.100449,0.0664136,0.148638,0.0396059,0.0831051,0.0832242,0.120201,0.120032,0.340345,0.341985,-0.00833673,1.2
111,train,3,0,True,True,0.109486,0.104328,0.00515869,0.136493,0.118805,0.016895,0.0127034,0.10948,0.104322,True,0.0903014125,0.181079,0.0595115,0.0949744,0.0957105,0.0535766,0.112166,0.0738877,0.0515056,0.336882,0.341889,1.2,0.8227
112,train,0,0,True,True,0.110037,0.101491,0.00854577,0.138706,0.11841,0.00783305,0.00766815,0.11003,0.101485,True,0.0891375125,0.0565007,0.194029,0.047171,0.0959062,0.0464534,0.066415,0.114958,0.0916668,0.337161,0.340246,-0.00576994,1.2
113,train,1,1,True,True,0.114586,0.0996971,0.0148884,0.128462,0.147309,0.0158331,0.015856,0.0996916,0.114579,True,0.06944202249999999,0.060657,0.127536,-3.19881e-26,0.186142,0.00927628,0.0776496,0.0427036,0.0515717,0.337087,0.335054,1.2,-0.00684878
114,train,2,1,True,True,0.100994,0.0991339,0.00186008,0.11274,0.109767,0.0145455,0.0103534,0.0991284,0.100988,True,0.0951465125,0.100407,0.0663134,0.148563,0.0395056,0.0830645,0.0831726,0.120159,0.119987,0.340363,0.341998,1.2,-0.010669
115,train,3,0,True,True,0.108575,0.103337,0.00523876,0.135518,0.117711,0.0168904,0.0127011,0.108569,0.103331,True,0.09025671249999999,0.1812,0.059396,0.0949053,0.0956354,0.0535171,0.112149,0.0738403,0.0514106,0.336867,0.341889,1.2,0.80577
116,train,0,0,True,True,0.109115,0.100539,0.00857607,0.137749,0.117353,0.00787226,0.00769775,0.109109,0.100533,True,0.08908382499999999,0.056415,0.194009,0.0470874,0.0957806,0.0464031,0.0663115,0.115093,0.091571,0.33716,0.340256,-0.00703043,1.2
117,train,1,1,True,True,0.113722,0.0999287,0.0137937,0.127495,0.146262,0.0158396,0.0158876,0.0999232,0.113716,True,0.06937574125,0.0605718,0.127461,-3.19273e-26,0.186117,0.00922253,0.0775071,0.0426675,0.051459,0.337077,0.33504,1.2,-0.00679403
118,train,2,1,True,True,0.10005,0.0982487,0.0018014,0.11169,0.108756,0.0145649,0.0103674,0.0982433,0.100045,True,0.0950843125,0.100364,0.0662131,0.148489,0.0394051,0.0830241,0.0831212,0.120117,0.119941,0.340383,0.34201,1.2,-0.0116942
119,train,3,0,True,True,0.107666,0.102367,0.00529834,0.13455,0.116641,0.0168859,0.0126991,0.10766,0.102362,True,0.09021196249999999,0.181321,0.0592805,0.094836,0.0955604,0.0534575,0.112132,0.0737928,0.0513155,0.336853,0.34189,1.2,-0.0167208
120,train,0,0,True,True,0.108191,0.0995937,0.00859765,0.136796,0.116319,0.00791161,0.00772688,0.108185,0.0995882,True,0.0890301875,0.0563291,0.193989,0.0470036,0.0956548,0.046353,0.0662081,0.115229,0.0914749,0.337158,0.340265,-0.00805978,1.2
121,train,1,1,True,True,0.112725,0.099035,0.01369,0.126532,0.145242,0.0158463,0.0159195,0.0990295,0.112719,True,0.06930928,0.0604864,0.127385,-3.18663e-26,0.186092,0.00916874,0.0773644,0.0426315,0.0513462,0.337067,0.335026,1.2,-0.00759956
122,train,2,1,True,True,0.101405,0.0995974,0.00180811,0.11066,0.107771,0.0145861,0.0103809,0.0995919,0.1014,True,0.0950219375,0.100321,0.0661127,0.148414,0.0393042,0.0829838,0.0830698,0.120074,0.119896,0.340406,0.342022,1.2,-0.0101278
123,train,3,0,True,True,0.106754,0.10142,0.00533362,0.133583,0.115598,0.0168812,0.0126973,0.106748,0.101414,True,0.09016719999999999,0.181442,0.059165,0.0947663,0.0954852,0.0533978,0.112116,0.0737452,0.0512201,0.336838,0.341889,1.2,-0.0186525
124,train,0,0,True,True,0.107273,0.0986843,0.00858875,0.135844,0.115308,0.00795128,0.00775559,0.107267,0.0986788,True,0.0889765625,0.0562431,0.193969,0.0469196,0.0955289,0.0463029,0.0661045,0.115366,0.0913785,0.337157,0.340275,-5.18393e-05,1.2
125,train,1,1,True,True,0.111751,0.0981402,0.0136105,0.12557,0.144249,0.0158532,0.0159516,0.0981348,0.111745,True,0.069242795,0.0604009,0.127309,-3.18052e-26,0.186067,0.00911496,0.0772216,0.0425957,0.0512332,0.337058,0.335012,1.2,-0.00827091
126,train,2,1,True,True,0.0990113,0.0972682,0.00174312,0.109635,0.106819,0.0146096,0.0103939,0.0972628,0.0990058,True,0.0949591125,0.100277,0.066012,0.148339,0.039203,0.0829435,0.0830184,0.120031,0.119849,0.340431,0.342032,1.2,-0.0127291
127,train,3,0,True,True,0.105866,0.100486,0.0053807,0.132647,0.114573,0.0168764,0.0126958,0.10586,0.10048,True,0.0901221125,0.181561,0.0590495,0.0946963,0.09541,0.0533379,0.1121,0.0736975,0.0511247,0.336824,0.341889,-0.00781611,1.2
128,train,0,0,True,True,0.106368,0.0977723,0.00859575,0.134919,0.114312,0.00799049,0.00778397,0.106362,0.0977669,True,0.0889228125,0.056157,0.193948,0.0468352,0.0954027,0.0462529,0.0660009,0.115504,0.0912818,0.337156,0.340284,-0.00960095,1.2
129,train,1,1,True,True,0.110791,0.0972699,0.0135207,0.124635,0.143273,0.00966796,0.00604191,0.0972645,0.110784,True,0.06917626249999999,0.0603152,0.127233,-3.17439e-26,0.186042,0.0090612,0.0770786,0.0425599,0.0511202,0.337756,0.336569,1.2,-0.00878489
130,train,2,1,True,True,0.0973486,0.0956739,0.00167474,0.108641,0.105887,0.0146345,0.010408,0.0956686,0.0973433,True,0.0948964375,0.100233,0.0659113,0.148264,0.0391016,0.0829034,0.0829672,0.119988,0.119803,0.340459,0.342044,-0.017266,1.2
131,train,3,0,True,True,0.104997,0.0995654,0.00543184,0.131733,0.113567,0.0168716,0.0126945,0.104991,0.0995599,True,0.0900771625,0.181681,0.058934,0.094626,0.0953347,0.053278,0.112085,0.0736496,0.051029,0.336809,0.341888,-0.00888302,1.2
132,final_eval,0,0,False,False,0.105494,0.0968816,0.00861197,0.134015,0.113333,0.00802882,0.00781207,0.105488,0.0968763,True,0.0888689875,0.0560707,0.193926,0.0467507,0.0952764,0.046203,0.0658972,0.115643,0.0911849,0.337112,0.340252,1.1509,1.19687
133,final_eval,1,1,False,False,0.110087,0.0954186,0.0146687,0.12378,0.14271,0.0097123,0.00608402,0.0954134,0.110081,True,0.06912599500000001,0.0602505,0.127175,-3.16196e-26,0.186023,0.00902076,0.0769708,0.042533,0.0510349,0.337717,0.336523,1.1416,1.18663
134,final_eval,2,1,False,False,0.100069,0.0980707,0.00199791,0.108031,0.1056,0.0146526,0.0104113,0.0980653,0.100063,True,0.09486436250000001,0.10021,0.06586,0.148226,0.0390499,0.0828828,0.0829412,0.119966,0.119779,0.340438,0.341995,1.13974,1.17664
135,final_eval,3,0,False,False,0.104807,0.0992714,0.00553536,0.131532,0.113255,0.0168707,0.0126936,0.104801,0.099266,True,0.0900654125,0.181712,0.0589038,0.0946074,0.0953148,0.0532622,0.112082,0.0736369,0.0510042,0.336772,0.341859,1.13969,1.1667
